Date,Time,Site,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
8/17/2020,9:06:30 AM,Trout Bog,,720.1,21.3,22.7,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.6,0.38,0,4.73,126.2,287.8,0.001,0.273,0.271
8/17/2020,9:06:32 AM,Trout Bog,,720.1,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.6,0.37,0,4.73,126.4,288.3,-0.001,0.271,0.268
8/17/2020,9:06:34 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64,5.64,67.6,0.39,0,4.73,126.5,288.8,-0.001,0.271,0.27
8/17/2020,9:06:36 AM,Trout Bog,,719.9,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64,5.64,67.6,0.4,0,4.73,126.6,289.4,0,0.272,0.273
8/17/2020,9:06:38 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.6,0.41,0,4.73,126.7,290,0,0.272,0.27
8/17/2020,9:06:40 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.6,0.42,0,4.72,126.8,290.6,-0.001,0.271,0.273
8/17/2020,9:06:42 AM,Trout Bog,,719.9,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.7,0.43,0,4.72,126.9,291.2,0,0.272,0.269
8/17/2020,9:06:44 AM,Trout Bog,,719.9,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.7,0.43,0,4.72,127,291.7,0,0.272,0.272
8/17/2020,9:06:46 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64.1,5.64,67.6,0.44,0,4.72,127.1,292.2,0,0.272,0.277
8/17/2020,9:06:48 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,64,5.63,67.5,0.43,0,4.72,127.1,292.6,0.003,0.274,0.291
8/17/2020,9:06:50 AM,Trout Bog,,719.9,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,63.9,5.62,67.5,0.44,0,4.72,127.3,293.3,0.004,0.275,0.312
8/17/2020,9:06:52 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,71,-2.1,-2.1,63.8,5.62,67.4,0.43,0,4.71,127.4,294,0.009,0.279,0.328
8/17/2020,9:06:54 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,70.9,-2.1,-2.1,63.8,5.62,67.3,0.42,0,4.71,127.5,294.8,0.012,0.281,0.332
8/17/2020,9:06:56 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.9,-2.1,-2.1,63.7,5.61,67.3,0.4,0,4.71,127.6,295.6,0.017,0.284,0.34
8/17/2020,9:06:58 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.8,-2.1,-2.1,63.7,5.62,67.3,0.38,0,4.71,127.7,296.4,0.023,0.288,0.345
8/17/2020,9:07:00 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.8,-2.1,-2.1,63.8,5.63,67.4,0.38,0,4.71,127.8,297.2,0.03,0.293,0.369
8/17/2020,9:07:02 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.8,-2.1,-2.1,63.9,5.64,67.5,0.37,0,4.71,127.8,298.1,0.038,0.299,0.375
8/17/2020,9:07:04 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.7,-2.1,-2.1,64,5.65,67.6,0.34,0,4.7,127.9,299,0.045,0.304,0.381
8/17/2020,9:07:06 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.7,-2.1,-2.1,64.1,5.65,67.6,0.34,0,4.7,128,300,0.054,0.31,0.384
8/17/2020,9:07:08 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.7,-2.1,-2.1,64.1,5.66,67.7,0.35,0,4.7,128,301.1,0.063,0.317,0.387
8/17/2020,9:07:10 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.7,-2.1,-2.1,64.1,5.66,67.6,0.37,0,4.7,128.1,302.2,0.071,0.322,0.388
8/17/2020,9:07:12 AM,Trout Bog,,720.1,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,64,5.66,67.6,0.38,0,4.7,128.1,303.3,0.083,0.33,0.393
8/17/2020,9:07:14 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.9,5.65,67.5,0.38,0,4.7,128.1,304.4,0.092,0.337,0.406
8/17/2020,9:07:16 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.9,5.64,67.4,0.36,0,4.7,128.1,305.3,0.1,0.342,0.406
8/17/2020,9:07:18 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.8,5.63,67.3,0.39,0,4.7,128.1,306.1,0.11,0.349,0.417
8/17/2020,9:07:20 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.7,5.63,67.2,0.37,0,4.7,128.1,307,0.122,0.358,0.427
8/17/2020,9:07:22 AM,Trout Bog,,720,21.3,22.8,0.01,22.9,15,70.6,-2.1,-2.1,63.6,5.62,67.2,0.38,0,4.7,128.2,307.8,0.137,0.368,0.441
8/17/2020,9:07:24 AM,Trout Bog,,719.9,21.3,22.8,0.01,22.9,15,70.6,-2.1,-2.1,63.6,5.62,67.2,0.39,0,4.7,128.2,308.5,0.148,0.376,0.445
8/17/2020,9:07:26 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.6,5.62,67.1,0.38,0,4.7,128.3,309.2,0.162,0.386,0.455
8/17/2020,9:07:28 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.6,5.62,67.1,0.39,0,4.7,128.3,309.9,0.171,0.393,0.463
8/17/2020,9:07:30 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.5,5.61,67.1,0.4,0,4.7,128.4,310.5,0.183,0.401,0.472
8/17/2020,9:07:32 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.5,5.61,67,0.41,0,4.69,128.4,311.1,0.193,0.408,0.478
8/17/2020,9:07:34 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.5,5.61,67,0.41,0,4.69,128.5,311.7,0.207,0.418,0.555
8/17/2020,9:07:36 AM,Trout Bog,,720.1,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.5,5.61,67,0.39,0,4.69,128.5,312.4,0.224,0.43,0.576
8/17/2020,9:07:38 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.6,-2.1,-2.1,63.5,5.61,67,0.38,0,4.69,128.6,313,0.24,0.441,0.586
8/17/2020,9:07:40 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.5,-2.1,-2.1,63.5,5.62,67,0.38,0,4.69,128.7,313.6,0.259,0.454,0.606
8/17/2020,9:07:42 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.5,-2.1,-2.1,63.5,5.62,67,0.38,0,4.69,128.8,314.1,0.274,0.465,0.619
8/17/2020,9:07:44 AM,Trout Bog,,719.9,21.3,22.8,0.01,23,15,70.5,-2.1,-2.1,63.5,5.62,67.1,0.37,0,4.69,128.8,314.7,0.295,0.48,0.633
8/17/2020,9:07:46 AM,Trout Bog,,720,21.3,22.8,0.01,23,15,70.5,-2.1,-2.1,63.5,5.62,67,0.35,0,4.69,128.9,315.2,0.313,0.493,0.641
8/17/2020,9:07:48 AM,Trout Bog,,719.9,21.3,22.9,0.01,23,15,70.4,-2.1,-2.1,63.5,5.62,67.1,0.35,0,4.68,129,315.8,0.334,0.507,0.65
8/17/2020,9:07:50 AM,Trout Bog,,720,21.3,22.9,0.01,23,15,70.4,-2.1,-2.1,63.5,5.63,67.1,0.35,0,4.68,129,316.3,0.352,0.52,0.655
8/17/2020,9:07:52 AM,Trout Bog,,719.9,21.3,22.9,0.01,23,15,70.4,-2.1,-2.1,63.5,5.63,67.1,0.35,0,4.68,129.1,316.8,0.372,0.534,0.669
8/17/2020,9:07:54 AM,Trout Bog,,719.9,21.3,22.9,0.01,23,15,70.4,-2.1,-2.1,63.5,5.63,67.1,0.33,0,4.68,129.1,317.3,0.39,0.547,0.656
8/17/2020,9:07:56 AM,Trout Bog,,719.9,21.3,22.9,0.01,23,15,70.4,-2.1,-2.1,63.5,5.62,67,0.31,0,4.68,129.2,317.9,0.411,0.561,0.658
8/17/2020,9:07:58 AM,Trout Bog,,720,21.3,22.9,0.01,23.1,15,70.4,-2.1,-2.1,63.4,5.62,66.9,0.31,0,4.68,129.2,318.3,0.428,0.574,0.669
8/17/2020,9:08:00 AM,Trout Bog,,720,21.3,22.9,0.01,23.1,15,70.4,-2.1,-2.1,63.3,5.61,66.8,0.31,0,4.68,129.2,318.8,0.445,0.586,0.681
8/17/2020,9:08:02 AM,Trout Bog,,719.9,21.3,22.9,0.01,23.1,15,70.3,-2.1,-2.1,63.1,5.59,66.6,0.32,0,4.68,129.2,319.3,0.464,0.599,0.682
8/17/2020,9:08:04 AM,Trout Bog,,719.9,21.3,22.9,0.01,23.1,15,70.3,-2.1,-2.1,63,5.58,66.5,0.3,0,4.68,129.3,319.7,0.483,0.612,0.691
8/17/2020,9:08:06 AM,Trout Bog,,720,21.3,23,0.01,23.1,15,70.3,-2.1,-2.1,62.8,5.57,66.3,0.3,0,4.68,129.3,320.2,0.498,0.623,0.699
8/17/2020,9:08:08 AM,Trout Bog,,719.9,21.3,23,0.01,23.1,15,70.3,-2.1,-2.1,62.7,5.56,66.2,0.3,0,4.68,129.3,320.6,0.516,0.636,0.706
8/17/2020,9:08:10 AM,Trout Bog,,719.9,21.3,23,0.01,23.1,15,70.3,-2.1,-2.1,62.6,5.55,66.1,0.3,0,4.68,129.3,321,0.534,0.648,0.713
8/17/2020,9:08:12 AM,Trout Bog,,720,21.4,23,0.01,23.2,15,70.3,-2.1,-2.1,62.5,5.55,66,0.3,0,4.68,129.4,321.5,0.548,0.658,0.717
8/17/2020,9:08:14 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2.1,62.4,5.53,65.8,0.28,0,4.67,129.5,322,0.558,0.665,0.726
8/17/2020,9:08:16 AM,Trout Bog,,719.8,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2,62.1,5.51,65.6,0.28,0,4.67,129.6,322.5,0.57,0.674,0.731
8/17/2020,9:08:18 AM,Trout Bog,,719.9,21.5,23.1,0.01,23.3,15,70.3,-2.1,-2,61.8,5.48,65.2,0.3,0,4.67,129.7,323.1,0.579,0.68,0.739
8/17/2020,9:08:20 AM,Trout Bog,,719.9,21.5,23.1,0.01,23.3,15,70.3,-2.1,-2,61.4,5.45,64.8,0.3,0,4.67,129.8,323.6,0.591,0.688,0.746
8/17/2020,9:08:22 AM,Trout Bog,,719.9,21.5,23.1,0.01,23.3,15,70.3,-2.1,-2,61,5.41,64.4,0.31,0,4.67,130,324.1,0.597,0.693,0.749
8/17/2020,9:08:24 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.3,15,70.3,-2.1,-2.1,60.7,5.38,64,0.34,0,4.66,130.1,324.5,0.607,0.699,0.754
8/17/2020,9:08:26 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2.1,60.4,5.36,63.7,0.34,0,4.66,130.2,325,0.615,0.706,0.759
8/17/2020,9:08:28 AM,Trout Bog,,720,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2.1,60.2,5.34,63.5,0.34,0,4.66,130.3,325.4,0.625,0.712,0.761
8/17/2020,9:08:30 AM,Trout Bog,,719.9,21.4,23,0.01,23.2,15,70.3,-2.1,-2.1,60,5.32,63.4,0.34,0,4.66,130.4,325.9,0.63,0.716,0.766
8/17/2020,9:08:32 AM,Trout Bog,,720,21.4,23,0.01,23.2,15,70.3,-2.1,-2,59.9,5.31,63.2,0.33,0,4.66,130.5,326.3,0.64,0.723,0.78
8/17/2020,9:08:34 AM,Trout Bog,,719.9,21.4,23,0.01,23.2,15,70.3,-2.1,-2,59.7,5.3,63,0.34,0,4.66,130.6,326.7,0.649,0.729,0.793
8/17/2020,9:08:36 AM,Trout Bog,,720,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2,59.5,5.28,62.8,0.33,0,4.66,130.6,327,0.66,0.737,0.799
8/17/2020,9:08:38 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2,59.3,5.26,62.6,0.32,0,4.66,130.6,327.3,0.67,0.744,0.808
8/17/2020,9:08:40 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2,59.2,5.25,62.5,0.32,0,4.66,130.6,327.6,0.676,0.748,0.817
8/17/2020,9:08:42 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.2,15,70.3,-2.1,-2,59.1,5.25,62.4,0.33,0,4.66,130.6,327.9,0.689,0.757,0.823
8/17/2020,9:08:44 AM,Trout Bog,,719.9,21.4,23.1,0.01,23.3,15,70.3,-2.1,-2,59.1,5.24,62.4,0.33,0,4.66,130.6,328.2,0.698,0.764,0.835
8/17/2020,9:08:46 AM,Trout Bog,,720.1,21.5,23.2,0.01,23.3,15,70.2,-2.1,-2,59,5.24,62.3,0.33,0,4.65,130.7,328.6,0.708,0.771,0.825
8/17/2020,9:08:48 AM,Trout Bog,,719.9,21.6,23.2,0.01,23.4,15,70.2,-2,-2,58.9,5.23,62.2,0.33,0,4.65,130.9,329,0.716,0.777,0.832
8/17/2020,9:08:50 AM,Trout Bog,,720,21.7,23.3,0.01,23.5,15,70.2,-2,-2,58.7,5.21,61.9,0.33,0,4.65,131.1,329.6,0.725,0.783,0.838
8/17/2020,9:08:52 AM,Trout Bog,,720,21.8,23.5,0.01,23.6,15,70.2,-2,-2,54.1,4.81,57.1,0.34,0,4.64,131.5,330.3,0.734,0.789,0.846
8/17/2020,9:08:54 AM,Trout Bog,,719.9,21.9,23.6,0.01,23.7,15,70.1,-2,-2,53.8,4.78,56.8,0.34,0,4.63,131.9,330.9,0.742,0.795,0.848
8/17/2020,9:08:56 AM,Trout Bog,,720,21.9,23.6,0.01,23.8,15,70.1,-2,-2,53.7,4.77,56.7,0.33,0,4.63,132.3,331.6,0.752,0.802,0.857
8/17/2020,9:08:58 AM,Trout Bog,,720,21.9,23.7,0.01,23.8,15,70.1,-2,-2,53.8,4.78,56.8,0.34,0,4.62,132.6,332.3,0.759,0.807,0.866
8/17/2020,9:09:00 AM,Trout Bog,,720,21.9,23.7,0.01,23.8,15,70.1,-2,-2,53.8,4.78,56.8,0.35,0,4.61,133.1,333,0.77,0.815,0.873
8/17/2020,9:09:02 AM,Trout Bog,,719.9,22,23.7,0.01,23.9,15,70.1,-2,-2,53.7,4.78,56.7,0.37,0,4.61,133.5,333.7,0.78,0.822,0.877
8/17/2020,9:09:04 AM,Trout Bog,,720,22,23.8,0.01,23.9,15,70,-2,-2,53.4,4.75,56.4,0.4,0,4.6,134,334.4,0.789,0.828,0.886
8/17/2020,9:09:06 AM,Trout Bog,,719.9,22,23.8,0.01,24,15,70,-2,-2,47.8,4.25,50.5,0.42,0,4.59,134.5,335,0.799,0.835,0.888
8/17/2020,9:09:08 AM,Trout Bog,,719.9,22.1,23.8,0.01,24,15,69.9,-2,-2,45.7,4.07,48.2,0.42,0,4.58,134.9,335.2,0.808,0.841,0.898
8/17/2020,9:09:10 AM,Trout Bog,,720,22.1,23.9,0.01,24,16,69.9,-2,-2,45.5,4.06,48.1,0.43,0,4.57,135.3,316,0.817,0.848,0.908
8/17/2020,9:09:12 AM,Trout Bog,,720.1,22.1,23.9,0.01,24.1,16,69.8,-2,-2,45.3,4.04,47.8,0.46,0,4.57,135.6,310.5,0.827,0.855,0.916
8/17/2020,9:09:14 AM,Trout Bog,,720,22.1,24,0.01,24.2,16,69.7,-2,-2,39.4,3.52,41.6,0.45,0,4.56,135.9,306.8,0.836,0.861,0.924
8/17/2020,9:09:16 AM,Trout Bog,,720,22.2,24.1,0.01,24.3,16,69.7,-2,-2,33.3,2.97,35.2,0.45,0,4.56,136.2,304.8,0.844,0.867,0.93
8/17/2020,9:09:18 AM,Trout Bog,,719.9,22.4,24.3,0.01,24.5,16,69.7,-2,-2,30.7,2.74,32.4,0.43,0,4.55,136.5,303.5,0.854,0.874,0.941
8/17/2020,9:09:20 AM,Trout Bog,,719.9,22.6,24.5,0.01,24.7,16,69.6,-2,-2,24.7,2.2,26,0.41,0,4.55,136.9,302.2,0.863,0.88,0.946
8/17/2020,9:09:22 AM,Trout Bog,,720,22.8,24.8,0.01,25,16,69.6,-2,-2,22.1,1.97,23.3,0.44,0,4.54,137.2,301.2,0.874,0.888,0.952
8/17/2020,9:09:24 AM,Trout Bog,,720,23.1,25.1,0.01,25.3,16,69.5,-2,-2,21.1,1.89,22.3,0.46,0,4.53,137.6,300.4,0.881,0.893,0.958
8/17/2020,9:09:26 AM,Trout Bog,,720,23.4,25.4,0.01,25.6,17,69.5,-2,-2,20.3,1.82,21.4,0.47,0,4.53,137.9,299.9,0.892,0.9,0.967
8/17/2020,9:09:28 AM,Trout Bog,,719.9,23.6,25.7,0.01,25.9,17,69.5,-2,-2,19.7,1.76,20.8,0.49,0,4.52,138.2,299.5,0.901,0.907,0.971
8/17/2020,9:09:30 AM,Trout Bog,,720.1,23.7,25.8,0.01,26,17,69.4,-2,-1.9,19.1,1.71,20.2,0.53,0,4.52,138.6,299.3,0.912,0.914,0.975
8/17/2020,9:09:32 AM,Trout Bog,,719.9,23.9,26,0.01,26.2,17,69.4,-1.9,-1.9,18.6,1.66,19.6,0.55,0,4.51,138.8,299.1,0.923,0.922,0.984
8/17/2020,9:09:34 AM,Trout Bog,,720,24,26.1,0.01,26.3,17,69.4,-1.9,-1.9,18.1,1.62,19.1,0.55,0,4.51,139,299.1,0.932,0.928,0.988
8/17/2020,9:09:36 AM,Trout Bog,,720,24.1,26.3,0.01,26.5,17,69.3,-1.9,-1.9,14.2,1.28,15,0.55,0,4.5,139.3,298.8,0.941,0.935,0.991
8/17/2020,9:09:38 AM,Trout Bog,,720,24.2,26.4,0.01,26.6,17,69.3,-1.9,-1.9,13.7,1.23,14.5,0.53,0,4.5,139.5,298.5,0.952,0.943,0.995
8/17/2020,9:09:40 AM,Trout Bog,,720,24.3,26.5,0.01,26.7,17,69.3,-1.9,-1.9,13.4,1.2,14.2,0.53,0,4.5,139.6,298.3,0.959,0.948,1.002
8/17/2020,9:09:42 AM,Trout Bog,,720,24.4,26.6,0.01,26.8,17,69.3,-1.9,-1.9,13.3,1.19,14,0.52,0,4.5,139.8,298.4,0.969,0.955,1.003
8/17/2020,9:09:44 AM,Trout Bog,,720,24.5,26.6,0.01,26.9,17,69.3,-1.9,-1.9,13.1,1.18,13.9,0.51,0,4.49,139.9,298.7,0.977,0.961,1.017
8/17/2020,9:09:46 AM,Trout Bog,,720,24.6,26.9,0.01,27.1,17,69.2,-1.9,-1.9,13,1.16,13.7,0.49,0,4.49,140,299.1,0.987,0.967,1.024
8/17/2020,9:09:48 AM,Trout Bog,,719.9,24.9,27.1,0.01,27.3,18,69.2,-1.9,-1.9,12.7,1.14,13.4,0.48,0,4.49,140,299.5,0.998,0.975,1.032
8/17/2020,9:09:50 AM,Trout Bog,,720,25.1,27.3,0.01,27.6,18,69.2,-1.9,-1.9,12.4,1.12,13.1,0.49,0,4.49,140.1,300,1.005,0.98,1.038
8/17/2020,9:09:52 AM,Trout Bog,,720,25.3,27.6,0.01,27.8,18,69.1,-1.9,-1.9,12,1.07,12.6,0.51,0,4.49,140.1,300.5,1.016,0.988,1.049
8/17/2020,9:09:54 AM,Trout Bog,,719.9,25.5,27.9,0.01,28.1,18,69,-1.9,-1.9,11.4,1.03,12.1,0.54,0,4.49,140.2,300.1,1.023,0.993,1.053
8/17/2020,9:09:56 AM,Trout Bog,,720,25.7,28.2,0.01,28.4,18,68.9,-1.9,-1.9,10.8,0.98,11.4,0.55,0,4.49,140.3,299.2,1.035,1.001,1.067
8/17/2020,9:09:58 AM,Trout Bog,,720,25.9,28.4,0.01,28.6,18,68.7,-1.9,-1.9,10.1,0.92,10.7,0.56,0,4.48,140.4,275.3,1.042,1.006,1.071
8/17/2020,9:10:00 AM,Trout Bog,,719.9,26.1,28.6,0.01,28.9,19,68.5,-1.8,-1.8,9.4,0.85,10,0.59,0,4.48,140.5,262.8,1.054,1.014,1.084
8/17/2020,9:10:02 AM,Trout Bog,,720,26.3,29,0.01,29.2,19,68.2,-1.8,-1.8,8.7,0.79,9.2,0.63,0,4.48,140.7,258.7,1.064,1.021,1.095
8/17/2020,9:10:04 AM,Trout Bog,,719.9,26.5,29.4,0.01,29.7,19,67.9,-1.8,-1.8,8,0.73,8.5,0.69,0,4.47,140.9,256.1,1.073,1.028,1.112
8/17/2020,9:10:06 AM,Trout Bog,,720,26.8,29.8,0.01,30.1,19,67.5,-1.7,-1.7,7.4,0.67,7.8,0.71,0,4.46,141.2,255,1.085,1.036,1.135
8/17/2020,9:10:08 AM,Trout Bog,,719.9,27.1,30.2,0.01,30.5,20,67.3,-1.7,-1.7,6.8,0.62,7.1,0.69,0,4.46,141.5,254,1.1,1.047,1.153
8/17/2020,9:10:10 AM,Trout Bog,,719.9,27.3,30.5,0.01,30.8,20,67.2,-1.7,-1.7,6.2,0.57,6.6,0.7,0,4.45,141.7,252.5,1.113,1.056,1.172
8/17/2020,9:10:12 AM,Trout Bog,,719.9,27.4,30.6,0.01,30.9,20,67.1,-1.7,-1.7,5.8,0.53,6.1,0.72,0,4.45,141.9,251.1,1.129,1.067,1.197
8/17/2020,9:10:14 AM,Trout Bog,,720,27.5,30.8,0.01,31.1,20,66.9,-1.7,-1.7,5.5,0.5,5.8,0.77,0,4.44,142.2,250,1.143,1.077,1.216
8/17/2020,9:10:16 AM,Trout Bog,,719.9,27.6,30.9,0.01,31.2,20,66.8,-1.7,-1.6,5.2,0.48,5.5,0.82,0,4.44,142.5,249.1,1.162,1.09,1.238
8/17/2020,9:10:18 AM,Trout Bog,,719.9,27.7,31.1,0.01,31.4,20,66.8,-1.6,-1.6,4.9,0.46,5.2,0.87,0,4.43,142.9,248.6,1.18,1.103,1.255
8/17/2020,9:10:20 AM,Trout Bog,,719.9,27.9,31.4,0.01,31.7,20,66.6,-1.6,-1.6,4.7,0.44,5,0.96,0,4.42,143.3,248.2,1.197,1.115,1.265
8/17/2020,9:10:22 AM,Trout Bog,,720,28.3,32,0.01,32.3,21,66.3,-1.6,-1.6,4.5,0.42,4.8,1.04,0,4.41,143.7,248,1.221,1.132,1.277
8/17/2020,9:10:24 AM,Trout Bog,,720,28.8,32.6,0.01,33,21,66,-1.6,-1.6,4.3,0.4,4.6,1.12,0,4.41,144,247.3,1.239,1.145,1.28
8/17/2020,9:10:26 AM,Trout Bog,,720,29.4,33.3,0.01,33.7,22,65.8,-1.5,-1.5,4.2,0.39,4.4,1.19,0,4.4,144.3,246.6,1.258,1.158,1.29
8/17/2020,9:10:28 AM,Trout Bog,,719.9,29.9,34,0.01,34.3,22,65.6,-1.5,-1.5,4,0.38,4.3,1.24,0,4.39,144.7,246,1.278,1.172,1.296
8/17/2020,9:10:30 AM,Trout Bog,,719.9,30.4,34.7,0.01,35,23,65.4,-1.5,-1.5,3.9,0.37,4.1,1.26,0,4.39,145,245.7,1.296,1.184,1.308
8/17/2020,9:10:32 AM,Trout Bog,,720,30.8,35.2,0.02,35.6,23,65.2,-1.5,-1.5,3.8,0.36,4,1.3,0,4.38,145.5,245.8,1.316,1.199,1.316
8/17/2020,9:10:34 AM,Trout Bog,,720,31.2,35.7,0.02,36.1,23,65,-1.5,-1.4,3.7,0.35,4,1.31,0,4.37,145.9,246.1,1.338,1.214,1.323
8/17/2020,9:10:36 AM,Trout Bog,,720,31.5,36.2,0.02,36.6,24,64.8,-1.4,-1.4,3.7,0.35,3.9,1.32,0,4.36,146.3,246.6,1.355,1.226,1.332
8/17/2020,9:10:38 AM,Trout Bog,,720,31.8,36.6,0.02,37.1,24,64.6,-1.4,-1.4,3.6,0.34,3.8,1.36,0,4.35,146.7,247.1,1.375,1.241,1.34
8/17/2020,9:10:40 AM,Trout Bog,,720,32.2,37.2,0.02,37.6,24,64.3,-1.4,-1.4,3.6,0.34,3.7,1.42,0,4.35,147.1,247.6,1.393,1.253,1.332
8/17/2020,9:10:42 AM,Trout Bog,,720,32.5,37.6,0.02,38.1,24,64.1,-1.4,-1.3,3.5,0.33,3.7,1.49,0,4.34,147.4,248.1,1.411,1.266,1.365
8/17/2020,9:10:44 AM,Trout Bog,,719.9,32.9,38.2,0.02,38.7,25,63.9,-1.3,-1.3,3.5,0.33,3.7,1.57,0,4.33,147.7,248.5,1.43,1.279,1.376
8/17/2020,9:10:46 AM,Trout Bog,,719.9,33.4,39,0.02,39.5,25,63.6,-1.3,-1.3,3.4,0.33,3.6,1.65,0,4.33,148,249,1.445,1.29,1.349
