Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
7/11/2022,12:33:16 PM,Trout Bog,BogGhost,Charles,5.969,711.3,-0.7,-0.09,24.9,15.9,25.3,16,0.01,4.54,120,198.5,0.68,0,2.455,2.638,3.105
7/11/2022,12:33:18 PM,Trout Bog,BogGhost,Charles,5.888,711.2,-0.7,-0.09,24.8,15.7,25.2,16,0.01,4.55,119.5,195.5,0.65,0,2.475,2.657,3.133
7/11/2022,12:33:20 PM,Trout Bog,BogGhost,Charles,5.793,711.3,-0.7,-0.09,24.6,15.6,25,16,0.01,4.56,119.1,193.1,0.62,0,2.493,2.692,3.159
7/11/2022,12:33:22 PM,Trout Bog,BogGhost,Charles,5.705,711.2,-0.7,-0.09,24.5,15.5,24.9,16,0.01,4.56,118.7,190.9,0.61,0,2.513,2.698,3.187
7/11/2022,12:33:24 PM,Trout Bog,BogGhost,Charles,5.624,711.2,-0.8,-0.09,24.4,15.3,24.7,16,0.01,4.57,118.4,189.1,0.61,0,2.531,2.725,3.213
7/11/2022,12:33:26 PM,Trout Bog,BogGhost,Charles,5.562,711.2,-0.8,-0.1,24.3,15.3,24.6,16,0.01,4.57,118.1,187.3,0.59,0,2.551,2.712,3.241
7/11/2022,12:33:28 PM,Trout Bog,BogGhost,Charles,5.472,711.3,-0.8,-0.1,24.2,15.2,24.6,16,0.01,4.58,117.8,185.7,0.59,0,2.569,2.736,3.267
7/11/2022,12:33:30 PM,Trout Bog,BogGhost,Charles,5.406,711.2,-0.8,-0.1,24.2,15.1,24.5,16,0.01,4.58,117.5,174.5,0.59,0,2.588,2.756,3.293
7/11/2022,12:33:32 PM,Trout Bog,BogGhost,Charles,5.345,711.2,-0.8,-0.1,24.1,15.1,24.5,16,0.01,4.59,117.3,171.9,0.59,0,2.608,2.81,3.322
7/11/2022,12:33:34 PM,Trout Bog,BogGhost,Charles,5.277,711.3,-0.8,-0.1,24.1,15,24.5,16,0.01,4.59,117,170.6,0.59,0,2.628,2.81,3.35
7/11/2022,12:33:36 PM,Trout Bog,BogGhost,Charles,5.219,711.3,-0.8,-0.1,24.1,15,24.5,16,0.01,4.59,116.8,169.1,0.59,0,2.649,2.834,3.38
7/11/2022,12:33:38 PM,Trout Bog,BogGhost,Charles,5.163,711.2,-0.8,-0.11,24.1,15,24.4,16,0.01,4.6,116.6,167.6,0.57,0,2.666,2.829,3.404
7/11/2022,12:33:40 PM,Trout Bog,BogGhost,Charles,5.108,711.3,-0.8,-0.11,24.1,14.9,24.4,16,0.01,4.6,116.4,166.5,0.56,0,2.687,2.878,3.434
7/11/2022,12:33:42 PM,Trout Bog,BogGhost,Charles,5.063,711.3,-0.9,-0.11,24.1,14.9,24.4,16,0.01,4.6,116.2,165.3,0.55,0,2.704,2.869,3.458
7/11/2022,12:33:44 PM,Trout Bog,BogGhost,Charles,5.026,711.2,-0.9,-0.11,24.1,14.9,24.4,16,0.01,4.61,116.1,164.3,0.53,0,2.725,2.912,3.488
7/11/2022,12:33:46 PM,Trout Bog,BogGhost,Charles,4.98,711.3,-0.9,-0.11,24.1,14.9,24.4,16,0.01,4.61,115.9,163.2,0.52,0,2.743,2.916,3.514
7/11/2022,12:33:48 PM,Trout Bog,BogGhost,Charles,4.932,711.3,-0.9,-0.12,24.1,14.9,24.5,16,0.01,4.61,115.7,153.8,0.51,0,2.764,2.946,3.543
7/11/2022,12:33:50 PM,Trout Bog,BogGhost,Charles,4.876,711.3,-0.9,-0.12,24.1,14.9,24.5,16,0.01,4.61,115.6,152.3,0.49,0,2.783,2.993,3.571
7/11/2022,12:33:52 PM,Trout Bog,BogGhost,Charles,4.822,711.2,-0.9,-0.12,24.1,14.8,24.5,16,0.01,4.61,115.5,151.5,0.49,0,2.803,3.01,3.599
7/11/2022,12:33:54 PM,Trout Bog,BogGhost,Charles,4.762,711.2,-0.9,-0.12,24.1,14.8,24.5,16,0.01,4.62,115.3,150.7,0.47,0,2.827,3.058,3.633
7/11/2022,12:33:56 PM,Trout Bog,BogGhost,Charles,4.704,711.3,-1,-0.12,24.1,14.8,24.5,16,0.01,4.62,115.2,149.8,0.47,0,2.848,3.087,3.663
7/11/2022,12:33:58 PM,Trout Bog,BogGhost,Charles,4.65,711.3,-1,-0.12,24.1,14.8,24.5,16,0.01,4.62,115.2,149,0.45,0,2.871,3.105,3.697
7/11/2022,12:34:00 PM,Trout Bog,BogGhost,Charles,4.602,711.3,-1,-0.13,24.1,14.7,24.5,16,0.01,4.62,115.1,148.3,0.44,0,2.894,3.13,3.729
7/11/2022,12:34:02 PM,Trout Bog,BogGhost,Charles,4.566,711.3,-1,-0.13,24.1,14.7,24.5,16,0.01,4.62,115.1,147.6,0.41,0,2.919,3.185,3.764
7/11/2022,12:34:04 PM,Trout Bog,BogGhost,Charles,4.533,711.4,-1,-0.13,24.1,14.7,24.5,16,0.01,4.62,115,146.9,0.4,0,2.943,3.191,3.799
7/11/2022,12:34:06 PM,Trout Bog,BogGhost,Charles,4.496,711.3,-1,-0.13,24.1,14.7,24.5,16,0.01,4.62,115,146.2,0.38,0,2.971,3.24,3.838
7/11/2022,12:34:08 PM,Trout Bog,BogGhost,Charles,4.463,711.3,-1,-0.13,24.1,14.7,24.5,16,0.01,4.62,115,145.5,0.35,0,2.994,3.22,3.872
7/11/2022,12:34:10 PM,Trout Bog,BogGhost,Charles,4.429,711.3,-1,-0.13,24.2,14.7,24.5,16,0.01,4.62,114.9,138,0.34,0,3.021,3.288,3.909
7/11/2022,12:34:12 PM,Trout Bog,BogGhost,Charles,4.397,711.3,-1,-0.13,24.2,14.7,24.5,16,0.01,4.62,114.9,136.7,0.35,0,3.044,3.295,3.943
7/11/2022,12:34:14 PM,Trout Bog,BogGhost,Charles,4.363,711.2,-1,-0.13,24.2,14.7,24.5,16,0.01,4.62,114.9,136.2,0.34,0,3.073,3.333,3.983
7/11/2022,12:34:16 PM,Trout Bog,BogGhost,Charles,4.331,711.2,-1,-0.13,24.2,14.6,24.5,16,0.01,4.62,114.9,135.6,0.33,0,3.098,3.329,4.019
7/11/2022,12:34:18 PM,Trout Bog,BogGhost,Charles,4.309,711.3,-1,-0.14,24.2,14.6,24.5,16,0.01,4.62,114.9,135,0.32,0,3.126,3.377,4.059
7/11/2022,12:34:20 PM,Trout Bog,BogGhost,Charles,4.292,711.2,-1,-0.14,24.2,14.6,24.6,16,0.01,4.62,114.9,134.3,0.32,0,3.152,3.417,4.096
7/11/2022,12:34:22 PM,Trout Bog,BogGhost,Charles,4.274,711.2,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,133.7,0.33,0,3.182,3.424,4.138
7/11/2022,12:34:24 PM,Trout Bog,BogGhost,Charles,4.261,711.3,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,133.2,0.32,0,3.209,3.485,4.178
7/11/2022,12:34:26 PM,Trout Bog,BogGhost,Charles,4.248,711.2,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,132.7,0.31,0,3.237,3.484,4.217
7/11/2022,12:34:28 PM,Trout Bog,BogGhost,Charles,4.246,711.3,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,132.2,0.32,0,3.265,3.488,4.256
7/11/2022,12:34:30 PM,Trout Bog,BogGhost,Charles,4.245,711.2,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,131.7,0.31,0,3.29,3.529,4.293
7/11/2022,12:34:32 PM,Trout Bog,BogGhost,Charles,4.234,711.3,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,131.2,0.31,0,3.319,3.567,4.333
7/11/2022,12:34:34 PM,Trout Bog,BogGhost,Charles,4.224,711.3,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,130.8,0.3,0,3.343,3.545,4.367
7/11/2022,12:34:36 PM,Trout Bog,BogGhost,Charles,4.221,711.3,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,130,0.29,0,3.369,3.609,4.404
7/11/2022,12:34:38 PM,Trout Bog,BogGhost,Charles,4.22,711.2,-1.1,-0.14,24.3,14.7,24.6,16,0.01,4.62,114.8,129.1,0.28,0,3.393,3.615,4.438
7/11/2022,12:34:40 PM,Trout Bog,BogGhost,Charles,4.212,711.3,-1.1,-0.14,24.3,14.7,24.7,16,0.01,4.62,114.8,128.1,0.27,0,3.419,3.631,4.475
7/11/2022,12:34:42 PM,Trout Bog,BogGhost,Charles,4.193,711.4,-1.1,-0.14,24.3,14.7,24.7,16,0.01,4.62,114.8,127.2,0.25,0,3.441,3.658,4.507
7/11/2022,12:34:44 PM,Trout Bog,BogGhost,Charles,4.174,711.3,-1.1,-0.14,24.4,14.7,24.7,16,0.01,4.62,114.8,126.3,0.25,0,3.465,3.647,4.542
7/11/2022,12:34:46 PM,Trout Bog,BogGhost,Charles,4.157,711.2,-1.1,-0.15,24.4,14.7,24.7,16,0.01,4.62,114.8,125.4,0.25,0,3.486,3.671,4.571
7/11/2022,12:34:48 PM,Trout Bog,BogGhost,Charles,4.138,711.3,-1.1,-0.15,24.4,14.7,24.7,16,0.01,4.62,114.8,124.5,0.24,0,3.509,3.686,4.604
7/11/2022,12:34:50 PM,Trout Bog,BogGhost,Charles,4.113,711.3,-1.1,-0.15,24.4,14.7,24.8,16,0.01,4.62,114.9,123.7,0.23,0,3.529,3.722,4.632
7/11/2022,12:34:52 PM,Trout Bog,BogGhost,Charles,4.089,711.3,-1.1,-0.15,24.5,14.7,24.8,16,0.01,4.62,114.9,122.8,0.21,0,3.547,3.679,4.658
7/11/2022,12:34:54 PM,Trout Bog,BogGhost,Charles,4.07,711.3,-1.1,-0.15,24.5,14.7,24.8,16,0.01,4.62,115,121.9,0.21,0,3.569,3.723,4.689
7/11/2022,12:34:56 PM,Trout Bog,BogGhost,Charles,4.06,711.3,-1.1,-0.15,24.5,14.7,24.9,16,0.01,4.62,115,121,0.21,0,3.586,3.72,4.714
7/11/2022,12:34:58 PM,Trout Bog,BogGhost,Charles,4.051,711.2,-1.2,-0.15,24.5,14.7,24.9,16,0.01,4.61,115.1,120.2,0.2,0,3.605,3.731,4.74
7/11/2022,12:35:00 PM,Trout Bog,BogGhost,Charles,4.04,711.4,-1.2,-0.15,24.6,14.7,24.9,16,0.01,4.61,115.1,119.4,0.19,0,3.622,3.775,4.764
7/11/2022,12:35:02 PM,Trout Bog,BogGhost,Charles,4.032,711.2,-1.2,-0.15,24.6,14.7,24.9,16,0.01,4.61,115.2,118.4,0.17,0,3.641,3.823,4.791
7/11/2022,12:35:04 PM,Trout Bog,BogGhost,Charles,4.023,711.2,-1.2,-0.16,24.6,14.7,24.9,16,0.01,4.61,115.2,117.6,0.17,0,3.659,3.831,4.817
7/11/2022,12:35:06 PM,Trout Bog,BogGhost,Charles,4.013,711.2,-1.2,-0.16,24.6,14.7,24.9,16,0.01,4.61,115.3,116.8,0.18,0,3.681,3.897,4.848
7/11/2022,12:35:08 PM,Trout Bog,BogGhost,Charles,4.003,711.4,-1.2,-0.16,24.6,14.7,24.9,16,0.01,4.61,115.3,116,0.18,0,3.7,3.91,4.875
7/11/2022,12:35:10 PM,Trout Bog,BogGhost,Charles,3.994,711.3,-1.2,-0.16,24.6,14.7,25,16,0.01,4.61,115.3,115.2,0.17,0,3.721,3.942,4.905
7/11/2022,12:35:12 PM,Trout Bog,BogGhost,Charles,3.987,711.4,-1.2,-0.16,24.6,14.8,25,16,0.01,4.61,115.3,114.4,0.18,0,3.74,3.954,4.932
7/11/2022,12:35:14 PM,Trout Bog,BogGhost,Charles,3.981,711.2,-1.2,-0.16,24.7,14.8,25,16,0.01,4.61,115.3,113.7,0.17,0,3.762,3.984,4.963
7/11/2022,12:35:16 PM,Trout Bog,BogGhost,Charles,3.976,711.3,-1.2,-0.16,24.7,14.8,25,16,0.01,4.61,115.3,113,0.18,0,3.78,3.996,4.989
7/11/2022,12:35:18 PM,Trout Bog,BogGhost,Charles,3.972,711.3,-1.2,-0.16,24.7,14.8,25,16,0.01,4.61,115.3,112.3,0.18,0,3.801,4.008,5.019
7/11/2022,12:35:20 PM,Trout Bog,BogGhost,Charles,3.968,711.3,-1.2,-0.16,24.7,14.8,25,16,0.01,4.61,115.3,111.6,0.18,0,3.821,4.068,5.047
7/11/2022,12:35:22 PM,Trout Bog,BogGhost,Charles,3.965,711.2,-1.2,-0.16,24.7,14.8,25.1,16,0.01,4.61,115.3,110.9,0.18,0,3.843,4.05,5.079
7/11/2022,12:35:24 PM,Trout Bog,BogGhost,Charles,3.964,711.4,-1.2,-0.16,24.7,14.8,25.1,16,0.01,4.61,115.3,110.1,0.17,0,3.864,4.067,5.108
7/11/2022,12:35:26 PM,Trout Bog,BogGhost,Charles,3.959,711.3,-1.2,-0.16,24.8,14.8,25.1,16,0.01,4.61,115.3,109.5,0.16,0,3.888,4.143,5.143
7/11/2022,12:35:28 PM,Trout Bog,BogGhost,Charles,3.955,711.3,-1.2,-0.16,24.8,14.8,25.1,16,0.01,4.61,115.3,108.9,0.15,0,3.911,4.145,5.176
7/11/2022,12:35:30 PM,Trout Bog,BogGhost,Charles,3.951,711.3,-1.2,-0.16,24.8,14.8,25.1,16,0.01,4.61,115.3,108.3,0.14,0,3.934,4.159,5.208
7/11/2022,12:35:32 PM,Trout Bog,BogGhost,Charles,3.946,711.4,-1.2,-0.16,24.8,14.8,25.1,16,0.01,4.61,115.3,107.7,0.15,0,3.96,4.21,5.245
7/11/2022,12:35:34 PM,Trout Bog,BogGhost,Charles,3.94,711.4,-1.3,-0.16,24.8,14.9,25.2,16,0.01,4.61,115.3,107.1,0.15,0,3.985,4.21,5.281
7/11/2022,12:35:36 PM,Trout Bog,BogGhost,Charles,3.933,711.3,-1.3,-0.16,24.9,14.9,25.2,16,0.01,4.61,115.2,106.5,0.14,0,4.014,4.269,5.321
7/11/2022,12:35:38 PM,Trout Bog,BogGhost,Charles,3.928,711.3,-1.3,-0.16,24.9,14.9,25.2,16,0.01,4.61,115.1,105.9,0.13,0,4.039,4.26,5.357
7/11/2022,12:35:40 PM,Trout Bog,BogGhost,Charles,3.925,711.3,-1.3,-0.16,24.9,14.9,25.2,16,0.01,4.61,115.1,105.3,0.13,0,4.067,4.33,5.397
7/11/2022,12:35:42 PM,Trout Bog,BogGhost,Charles,3.92,711.4,-1.3,-0.16,24.9,14.9,25.2,16,0.01,4.61,115,104.8,0.13,0,4.091,4.334,5.432
7/11/2022,12:35:44 PM,Trout Bog,BogGhost,Charles,3.914,711.4,-1.3,-0.16,24.9,14.9,25.2,16,0.01,4.62,115,104.2,0.14,0,4.119,4.377,5.471
7/11/2022,12:35:46 PM,Trout Bog,BogGhost,Charles,3.911,711.3,-1.3,-0.17,24.9,14.9,25.3,16,0.01,4.62,114.9,103.6,0.13,0,4.142,4.386,5.504
7/11/2022,12:35:48 PM,Trout Bog,BogGhost,Charles,3.908,711.4,-1.3,-0.17,25,14.9,25.3,16,0.01,4.62,114.8,103.1,0.12,0,4.168,4.392,5.541
7/11/2022,12:35:50 PM,Trout Bog,BogGhost,Charles,3.906,711.4,-1.3,-0.17,25,14.9,25.3,16,0.01,4.62,114.7,102.5,0.11,0,4.191,4.409,5.574
7/11/2022,12:35:52 PM,Trout Bog,BogGhost,Charles,3.9,711.3,-1.3,-0.17,25,14.9,25.3,16,0.01,4.62,114.6,102,0.11,0,4.216,4.442,5.61
7/11/2022,12:35:54 PM,Trout Bog,BogGhost,Charles,3.894,711.4,-1.3,-0.17,25,14.9,25.4,16,0.01,4.62,114.5,101.4,0.11,0,4.241,4.487,5.645
7/11/2022,12:35:56 PM,Trout Bog,BogGhost,Charles,3.89,711.3,-1.3,-0.17,25.1,15,25.4,16,0.01,4.63,114.4,100.9,0.11,0,4.268,4.482,5.683
7/11/2022,12:35:58 PM,Trout Bog,BogGhost,Charles,3.884,711.2,-1.3,-0.17,25.1,15,25.4,16,0.01,4.63,114.4,100.4,0.1,0,4.293,4.566,5.718
7/11/2022,12:36:00 PM,Trout Bog,BogGhost,Charles,3.878,711.4,-1.3,-0.17,25.1,15,25.4,16,0.01,4.63,114.3,99.8,0.09,0,4.32,4.604,5.757
7/11/2022,12:36:02 PM,Trout Bog,BogGhost,Charles,3.873,711.2,-1.3,-0.17,25.1,15,25.4,16,0.01,4.63,114.3,99.3,0.09,0,4.351,4.633,5.801
7/11/2022,12:36:04 PM,Trout Bog,BogGhost,Charles,3.868,711.4,-1.3,-0.17,25.1,15,25.5,16,0.01,4.63,114.2,98.8,0.09,0,4.378,4.673,5.84
7/11/2022,12:36:06 PM,Trout Bog,BogGhost,Charles,3.867,711.2,-1.3,-0.17,25.2,15,25.5,16,0.01,4.63,114.2,98.3,0.1,0,4.41,4.74,5.885
7/11/2022,12:36:08 PM,Trout Bog,BogGhost,Charles,3.866,711.3,-1.3,-0.17,25.2,15,25.5,16,0.01,4.63,114.2,97.8,0.09,0,4.441,4.785,5.93
7/11/2022,12:36:10 PM,Trout Bog,BogGhost,Charles,3.865,711.3,-1.3,-0.17,25.2,15,25.6,16,0.01,4.63,114.1,97.4,0.11,0,4.476,4.803,5.978
7/11/2022,12:36:12 PM,Trout Bog,BogGhost,Charles,3.866,711.3,-1.3,-0.17,25.3,15.1,25.6,16,0.01,4.63,114.1,96.9,0.1,0,4.505,4.814,6.02
7/11/2022,12:36:14 PM,Trout Bog,BogGhost,Charles,3.866,711.3,-1.3,-0.17,25.3,15.1,25.6,16,0.01,4.63,114.1,96.4,0.1,0,4.54,4.874,6.069
7/11/2022,12:36:16 PM,Trout Bog,BogGhost,Charles,3.866,711.3,-1.3,-0.17,25.4,15.1,25.7,16,0.01,4.63,114.1,96,0.1,0,4.57,4.896,6.113
7/11/2022,12:36:18 PM,Trout Bog,BogGhost,Charles,3.866,711.3,-1.3,-0.17,25.4,15.2,25.7,17,0.01,4.63,114.1,95.5,0.09,0,4.604,4.931,6.161
7/11/2022,12:36:20 PM,Trout Bog,BogGhost,Charles,3.867,711.3,-1.3,-0.17,25.5,15.2,25.8,17,0.01,4.63,114.2,95.1,0.08,0,4.635,4.955,6.205
7/11/2022,12:36:22 PM,Trout Bog,BogGhost,Charles,3.869,711.3,-1.3,-0.17,25.5,15.2,25.9,17,0.01,4.63,114.2,94.6,0.09,0,4.67,5.016,6.255
7/11/2022,12:36:24 PM,Trout Bog,BogGhost,Charles,3.871,711.2,-1.3,-0.17,25.6,15.3,25.9,17,0.01,4.63,114.2,94.2,0.09,0,4.701,5.051,6.298
7/11/2022,12:36:26 PM,Trout Bog,BogGhost,Charles,3.872,711.2,-1.3,-0.17,25.7,15.3,26,17,0.01,4.63,114.2,93.7,0.09,0,4.732,5.038,6.343
7/11/2022,12:36:28 PM,Trout Bog,BogGhost,Charles,3.875,711.3,-1.3,-0.17,25.7,15.3,26.1,17,0.01,4.63,114.2,93.2,0.09,0,4.769,5.071,6.396
7/11/2022,12:36:30 PM,Trout Bog,BogGhost,Charles,3.877,711.2,-1.3,-0.17,25.8,15.4,26.1,17,0.01,4.63,114.2,92.7,0.09,0,4.803,5.109,6.444
7/11/2022,12:36:32 PM,Trout Bog,BogGhost,Charles,3.878,711.3,-1.3,-0.17,25.8,15.4,26.1,17,0.01,4.63,114.2,92.2,0.09,0,4.843,5.136,6.501
7/11/2022,12:36:34 PM,Trout Bog,BogGhost,Charles,3.88,711.4,-1.3,-0.17,25.8,15.4,26.2,17,0.01,4.63,114.2,91.7,0.1,0,4.877,5.175,6.549
7/11/2022,12:36:36 PM,Trout Bog,BogGhost,Charles,3.881,711.4,-1.3,-0.18,25.9,15.4,26.2,17,0.01,4.63,114.1,91.2,0.1,0,4.913,5.196,6.601
7/11/2022,12:36:38 PM,Trout Bog,BogGhost,Charles,3.881,711.4,-1.3,-0.18,25.9,15.4,26.2,17,0.01,4.63,114.1,90.8,0.08,0,4.946,5.245,6.647
7/11/2022,12:36:40 PM,Trout Bog,BogGhost,Charles,3.883,711.3,-1.3,-0.18,25.9,15.5,26.2,17,0.01,4.63,114.1,90.3,0.09,0,4.977,5.277,6.692
7/11/2022,12:36:42 PM,Trout Bog,BogGhost,Charles,3.884,711.4,-1.3,-0.18,25.9,15.5,26.3,17,0.01,4.63,114,89.8,0.1,0,5.01,5.248,6.739
7/11/2022,12:36:44 PM,Trout Bog,BogGhost,Charles,3.886,711.3,-1.4,-0.18,26,15.5,26.3,17,0.01,4.63,114,89.4,0.1,0,5.044,5.322,6.786
7/11/2022,12:36:46 PM,Trout Bog,BogGhost,Charles,3.888,711.3,-1.4,-0.18,26,15.5,26.3,17,0.01,4.63,114,89,0.1,0,5.07,5.342,6.824
7/11/2022,12:36:48 PM,Trout Bog,BogGhost,Charles,3.89,711.4,-1.4,-0.18,26,15.5,26.3,17,0.01,4.63,114,88.6,0.1,0,5.102,5.389,6.869
7/11/2022,12:36:50 PM,Trout Bog,BogGhost,Charles,3.892,711.4,-1.4,-0.18,26,15.5,26.4,17,0.01,4.63,114,88.1,0.1,0,5.13,5.382,6.909
7/11/2022,12:36:52 PM,Trout Bog,BogGhost,Charles,3.894,711.3,-1.4,-0.18,26.1,15.6,26.4,17,0.01,4.63,114,87.8,0.11,0,5.161,5.417,6.953
7/11/2022,12:36:54 PM,Trout Bog,BogGhost,Charles,3.896,711.3,-1.4,-0.18,26.1,15.6,26.4,17,0.01,4.63,114.1,87.4,0.11,0,5.19,5.481,6.995
7/11/2022,12:36:56 PM,Trout Bog,BogGhost,Charles,3.899,711.3,-1.4,-0.18,26.1,15.6,26.5,17,0.01,4.63,114,87,0.12,0,5.216,5.488,7.031
7/11/2022,12:36:58 PM,Trout Bog,BogGhost,Charles,3.902,711.4,-1.4,-0.18,26.2,15.6,26.5,17,0.01,4.63,114,86.6,0.13,0,5.25,5.52,7.08
7/11/2022,12:37:00 PM,Trout Bog,BogGhost,Charles,3.905,711.4,-1.4,-0.18,26.2,15.6,26.5,17,0.01,4.63,113.9,86.1,0.13,0,5.277,5.539,7.118
7/11/2022,12:37:02 PM,Trout Bog,BogGhost,Charles,3.91,711.3,-1.4,-0.18,26.3,15.7,26.6,17,0.01,4.63,113.9,85.7,0.17,0,5.309,5.649,7.163
7/11/2022,12:37:04 PM,Trout Bog,BogGhost,Charles,3.916,711.4,-1.4,-0.18,26.3,15.7,26.7,17,0.01,4.64,113.9,85.3,0.17,0,5.339,5.613,7.206
7/11/2022,12:37:06 PM,Trout Bog,BogGhost,Charles,3.924,711.3,-1.4,-0.18,26.4,15.8,26.8,17,0.01,4.64,113.9,85,0.17,0,5.369,5.665,7.248
7/11/2022,12:37:08 PM,Trout Bog,BogGhost,Charles,3.931,711.3,-1.4,-0.18,26.5,15.8,26.9,17,0.01,4.63,113.9,84.6,0.17,0,5.401,5.691,7.295
7/11/2022,12:37:10 PM,Trout Bog,BogGhost,Charles,3.938,711.4,-1.4,-0.18,26.6,15.9,26.9,17,0.01,4.63,113.9,84.2,0.15,0,5.433,5.722,7.341
7/11/2022,12:37:12 PM,Trout Bog,BogGhost,Charles,3.946,711.3,-1.4,-0.18,26.7,15.9,27,17,0.01,4.63,114,83.7,0.15,0,5.461,5.722,7.38
7/11/2022,12:37:14 PM,Trout Bog,BogGhost,Charles,3.954,711.3,-1.4,-0.18,26.7,16,27.1,17,0.01,4.63,114,83.4,0.14,0,5.492,5.739,7.423
7/11/2022,12:37:16 PM,Trout Bog,BogGhost,Charles,3.959,711.3,-1.4,-0.18,26.8,16,27.1,17,0.01,4.63,114,83,0.11,0,5.517,5.729,7.459
7/11/2022,12:37:18 PM,Trout Bog,BogGhost,Charles,3.963,711.3,-1.4,-0.18,26.8,16.1,27.2,17,0.01,4.63,114.1,82.8,0.11,0,5.542,5.72,7.495
7/11/2022,12:37:20 PM,Trout Bog,BogGhost,Charles,3.967,711.3,-1.4,-0.18,26.9,16.1,27.2,17,0.01,4.63,114.3,82.5,0.11,0,5.565,5.74,7.528
7/11/2022,12:37:22 PM,Trout Bog,BogGhost,Charles,3.969,711.3,-1.4,-0.18,26.9,16.1,27.3,18,0.01,4.63,114.4,82.2,0.12,0,5.586,5.732,7.557
7/11/2022,12:37:24 PM,Trout Bog,BogGhost,Charles,3.972,711.4,-1.4,-0.18,27,16.1,27.3,18,0.01,4.62,114.5,81.9,0.13,0,5.612,5.785,7.595
7/11/2022,12:37:26 PM,Trout Bog,BogGhost,Charles,3.974,711.3,-1.4,-0.18,27,16.2,27.4,18,0.01,4.62,114.7,81.7,0.15,0,5.631,5.781,7.622
7/11/2022,12:37:28 PM,Trout Bog,BogGhost,Charles,3.978,711.3,-1.4,-0.18,27.1,16.2,27.4,18,0.01,4.62,114.8,81.4,0.15,0,5.658,5.893,7.66
7/11/2022,12:37:30 PM,Trout Bog,BogGhost,Charles,3.984,711.4,-1.4,-0.18,27.1,16.2,27.5,18,0.01,4.62,114.9,81.1,0.17,0,5.684,5.897,7.697
7/11/2022,12:37:32 PM,Trout Bog,BogGhost,Charles,3.99,711.4,-1.4,-0.18,27.2,16.3,27.5,18,0.01,4.62,115,80.9,0.18,0,5.707,5.895,7.729
7/11/2022,12:37:34 PM,Trout Bog,BogGhost,Charles,3.996,711.3,-1.4,-0.18,27.2,16.3,27.6,18,0.01,4.61,115.1,80.6,0.19,0,5.731,5.991,7.764
7/11/2022,12:37:36 PM,Trout Bog,BogGhost,Charles,4.004,711.4,-1.4,-0.18,27.3,16.4,27.7,18,0.01,4.61,115.3,80.3,0.19,0,5.76,6.058,7.805
7/11/2022,12:37:38 PM,Trout Bog,BogGhost,Charles,4.013,711.4,-1.4,-0.18,27.4,16.4,27.8,18,0.01,4.61,115.4,80,0.19,0,5.786,6.119,7.841
7/11/2022,12:37:40 PM,Trout Bog,BogGhost,Charles,4.023,711.4,-1.4,-0.18,27.6,16.5,27.9,18,0.01,4.61,115.5,79.7,0.21,0,5.817,6.16,7.886
7/11/2022,12:37:42 PM,Trout Bog,BogGhost,Charles,4.031,711.4,-1.4,-0.18,27.7,16.6,28.1,18,0.01,4.61,115.6,79.5,0.22,0,5.844,6.156,7.925
7/11/2022,12:37:44 PM,Trout Bog,BogGhost,Charles,4.038,711.4,-1.4,-0.18,27.9,16.7,28.2,18,0.01,4.6,115.7,79.2,0.23,0,5.875,6.229,7.968
7/11/2022,12:37:46 PM,Trout Bog,BogGhost,Charles,4.046,711.3,-1.4,-0.18,28,16.8,28.4,18,0.01,4.6,115.8,78.9,0.26,0,5.901,6.229,8.005
7/11/2022,12:37:48 PM,Trout Bog,BogGhost,Charles,4.052,711.4,-1.4,-0.19,28.2,16.9,28.5,18,0.01,4.6,115.8,78.6,0.27,0,5.927,6.267,8.043
7/11/2022,12:37:50 PM,Trout Bog,BogGhost,Charles,4.058,711.4,-1.4,-0.19,28.3,17,28.7,18,0.01,4.6,115.8,78.3,0.29,0,5.96,6.314,8.089
7/11/2022,12:37:52 PM,Trout Bog,BogGhost,Charles,4.063,711.3,-1.4,-0.19,28.4,17.1,28.8,18,0.01,4.6,115.8,78,0.32,0,5.99,6.338,8.132
7/11/2022,12:37:54 PM,Trout Bog,BogGhost,Charles,4.068,711.4,-1.4,-0.19,28.6,17.2,29,19,0.01,4.6,115.7,77.6,0.34,0,6.028,6.426,8.186
7/11/2022,12:37:56 PM,Trout Bog,BogGhost,Charles,4.074,711.3,-1.4,-0.19,28.8,17.3,29.1,19,0.01,4.61,115.6,77.2,0.37,0,6.064,6.434,8.237
7/11/2022,12:37:58 PM,Trout Bog,BogGhost,Charles,4.079,711.4,-1.4,-0.19,28.9,17.4,29.3,19,0.01,4.61,115.3,76.7,0.39,0,6.106,6.513,8.298
