Date,Time,Site Name,Cond,Depth,nLFCond,ODO,ODO.1,ORP,Pressure,Sal,Sp_Cond,TDS,Turbidity,TSS,pH,pH.1,Temp,Vertical_Position,Barometer
6/6/2022,11:32:51,Trout Bog,16.2,0.299,18.6,82,7.65,245.4,0.038,0.01,18.4,12,0.48,0,4.58,125.7,18.746,0.366,713.2
6/6/2022,11:32:53,Trout Bog,16.2,0.304,18.6,81.9,7.65,245.7,0.045,0.01,18.4,12,0.46,0,4.58,125.6,18.701,0.363,713.2
6/6/2022,11:32:55,Trout Bog,16.2,0.309,18.6,81.7,7.63,246.1,0.052,0.01,18.4,12,0.47,0,4.58,125.4,18.597,0.386,713.2
6/6/2022,11:32:57,Trout Bog,16.1,0.313,18.6,81.3,7.61,246.4,0.058,0.01,18.4,12,0.45,0,4.58,125.3,18.489,0.357,713.3
6/6/2022,11:32:59,Trout Bog,16.1,0.317,18.7,80.9,7.59,246.8,0.065,0.01,18.5,12,0.45,0,4.58,125.2,18.387,0.386,713.2
6/6/2022,11:33:01,Trout Bog,16.1,0.323,18.7,80.4,7.56,247.1,0.072,0.01,18.5,12,0.44,0,4.58,125.2,18.306,0.385,713.2
6/6/2022,11:33:03,Trout Bog,16.1,0.329,18.7,79.9,7.52,247.4,0.08,0.01,18.5,12,0.44,0,4.58,125.2,18.254,0.412,713.2
6/6/2022,11:33:05,Trout Bog,16.1,0.336,18.7,79.5,7.49,247.7,0.091,0.01,18.5,12,0.45,0,4.58,125.1,18.201,0.419,713.2
6/6/2022,11:33:07,Trout Bog,16.1,0.344,18.7,79.1,7.46,248,0.102,0.01,18.5,12,0.45,0,4.58,125.1,18.168,0.45,713.2
6/6/2022,11:33:09,Trout Bog,16.1,0.352,18.8,78.8,7.44,248.3,0.113,0.01,18.5,12,0.45,0,4.58,125.1,18.158,0.432,713.2
6/6/2022,11:33:11,Trout Bog,16.1,0.36,18.8,78.6,7.41,248.6,0.126,0.01,18.5,12,0.44,0,4.58,125.1,18.153,0.45,713.1
6/6/2022,11:33:13,Trout Bog,16.1,0.368,18.8,78.3,7.39,248.8,0.137,0.01,18.5,12,0.44,0,4.58,125.1,18.152,0.443,713.2
6/6/2022,11:33:15,Trout Bog,16.1,0.379,18.8,78.2,7.38,249.1,0.152,0.01,18.5,12,0.46,0,4.58,125.1,18.147,0.481,713.2
6/6/2022,11:33:17,Trout Bog,16.1,0.387,18.8,78,7.36,249.3,0.163,0.01,18.5,12,0.46,0,4.58,125.1,18.132,0.477,713.2
6/6/2022,11:33:19,Trout Bog,16.1,0.396,18.8,77.8,7.35,249.6,0.177,0.01,18.6,12,0.46,0,4.58,125.1,18.113,0.481,713.2
6/6/2022,11:33:21,Trout Bog,16.1,0.405,18.8,77.6,7.33,249.8,0.189,0.01,18.6,12,0.46,0,4.58,125.1,18.093,0.498,713.2
6/6/2022,11:33:23,Trout Bog,16.1,0.415,18.8,77.5,7.32,250,0.203,0.01,18.6,12,0.45,0,4.58,125.1,18.07,0.501,713.2
6/6/2022,11:33:25,Trout Bog,16.1,0.424,18.8,77.3,7.31,250.2,0.216,0.01,18.6,12,0.45,0,4.58,125.1,18.04,0.524,713.2
6/6/2022,11:33:27,Trout Bog,16.1,0.434,18.8,77.1,7.3,250.4,0.23,0.01,18.6,12,0.45,0,4.58,125.1,18.01,0.52,713.2
6/6/2022,11:33:29,Trout Bog,16.1,0.442,18.8,77,7.29,250.6,0.242,0.01,18.6,12,0.45,0,4.58,125.2,17.982,0.538,713.2
6/6/2022,11:33:31,Trout Bog,16.1,0.451,18.8,76.8,7.28,250.8,0.254,0.01,18.6,12,0.44,0,4.58,125.2,17.964,0.543,713.2
6/6/2022,11:33:33,Trout Bog,16.1,0.461,18.8,76.6,7.26,251,0.268,0.01,18.6,12,0.44,0,4.58,125.2,17.947,0.553,713.2
6/6/2022,11:33:35,Trout Bog,16.1,0.471,18.8,76.4,7.25,251.2,0.282,0.01,18.6,12,0.44,0,4.58,125.2,17.927,0.547,713.2
6/6/2022,11:33:37,Trout Bog,16.1,0.481,18.8,76.2,7.23,251.4,0.296,0.01,18.6,12,0.42,0,4.58,125.2,17.907,0.556,713.2
6/6/2022,11:33:39,Trout Bog,16.1,0.49,18.8,76,7.22,251.6,0.309,0.01,18.6,12,0.42,0,4.58,125.2,17.883,0.553,713.1
6/6/2022,11:33:41,Trout Bog,16.1,0.498,18.8,75.8,7.2,251.7,0.321,0.01,18.6,12,0.41,0,4.58,125.2,17.859,0.56,713.1
6/6/2022,11:33:43,Trout Bog,16.1,0.505,18.8,75.6,7.18,251.9,0.331,0.01,18.6,12,0.41,0,4.58,125.2,17.835,0.543,713.2
6/6/2022,11:33:45,Trout Bog,16.1,0.512,18.9,75.4,7.16,252.1,0.341,0.01,18.6,12,0.42,0,4.58,125.3,17.789,0.559,713.2
6/6/2022,11:33:47,Trout Bog,16.1,0.517,18.9,75.1,7.15,252.3,0.348,0.01,18.7,12,0.43,0,4.57,125.3,17.733,0.545,713.2
6/6/2022,11:33:49,Trout Bog,16.1,0.525,18.9,74.8,7.12,252.5,0.36,0.01,18.7,12,0.43,0,4.57,125.4,17.677,0.577,713.2
6/6/2022,11:33:51,Trout Bog,16.1,0.531,18.9,74.4,7.1,252.7,0.368,0.01,18.7,12,0.43,0,4.57,125.5,17.616,0.577,713.2
6/6/2022,11:33:53,Trout Bog,16.1,0.538,19,74,7.07,252.9,0.378,0.01,18.7,12,0.46,0,4.57,125.5,17.562,0.593,713.2
6/6/2022,11:33:55,Trout Bog,16.1,0.544,19,73.5,7.03,253.1,0.386,0.01,18.7,12,0.46,0,4.57,125.6,17.535,0.595,713.2
6/6/2022,11:33:57,Trout Bog,16.1,0.55,19,73.1,6.99,253.2,0.395,0.01,18.8,12,0.47,0,4.57,125.6,17.511,0.598,713.2
6/6/2022,11:33:59,Trout Bog,16.1,0.556,19,72.6,6.94,253.4,0.403,0.01,18.7,12,0.47,0,4.57,125.7,17.537,0.608,713.2
6/6/2022,11:34:01,Trout Bog,16.1,0.562,19,72.1,6.89,253.6,0.412,0.01,18.7,12,0.47,0,4.57,125.8,17.541,0.63,713.2
6/6/2022,11:34:03,Trout Bog,16,0.568,18.9,71.6,6.84,253.8,0.421,0.01,18.7,12,0.49,0,4.56,125.9,17.528,0.641,713.2
6/6/2022,11:34:05,Trout Bog,16,0.575,18.9,71.1,6.8,254,0.43,0.01,18.7,12,0.52,0,4.56,126,17.502,0.655,713.2
6/6/2022,11:34:07,Trout Bog,16,0.583,19,70.5,6.75,254.3,0.441,0.01,18.7,12,0.51,0,4.56,126.2,17.457,0.681,713.2
6/6/2022,11:34:09,Trout Bog,16.1,0.591,19,66.8,6.4,254.6,0.453,0.01,18.8,12,0.51,0,4.55,126.4,17.378,0.708,713.2
6/6/2022,11:34:11,Trout Bog,16.1,0.601,19.2,65,6.24,254.9,0.467,0.01,18.9,12,0.54,0,4.55,126.6,17.3,0.741,713.1
6/6/2022,11:34:13,Trout Bog,16.2,0.61,19.3,64.1,6.17,255.3,0.48,0.01,19.1,12,0.55,0,4.54,126.9,17.182,0.729,713.2
6/6/2022,11:34:15,Trout Bog,16.3,0.621,19.5,62.6,6.04,255.7,0.496,0.01,19.2,12,0.55,0,4.54,127.1,17.086,0.769,713.2
6/6/2022,11:34:17,Trout Bog,16.4,0.631,19.7,61.7,5.96,256,0.51,0.01,19.4,13,0.55,0,4.53,127.5,17.004,0.759,713.2
6/6/2022,11:34:19,Trout Bog,16.6,0.645,19.9,56.5,5.46,256.5,0.529,0.01,19.6,13,0.56,0,4.52,127.9,16.899,0.785,713.2
6/6/2022,11:34:21,Trout Bog,16.7,0.657,20.1,54.2,5.27,256.9,0.546,0.01,19.8,13,0.56,0,4.51,128.3,16.753,0.809,713.2
6/6/2022,11:34:23,Trout Bog,16.8,0.672,20.3,52.6,5.12,257.3,0.568,0.01,20,13,0.56,0,4.51,128.7,16.619,0.818,713.2
6/6/2022,11:34:25,Trout Bog,16.9,0.686,20.5,51.1,4.99,257.8,0.588,0.01,20.2,13,0.56,0,4.5,129.1,16.472,0.856,713.2
6/6/2022,11:34:27,Trout Bog,17.1,0.702,20.7,45.8,4.49,258.2,0.611,0.01,20.5,13,0.56,0,4.49,129.6,16.327,0.879,713.2
6/6/2022,11:34:29,Trout Bog,17.2,0.719,21,44.2,4.34,258.6,0.635,0.01,20.7,13,0.56,0,4.48,130.1,16.177,0.921,713.2
6/6/2022,11:34:31,Trout Bog,17.5,0.736,21.4,42.7,4.21,259,0.659,0.01,21.1,14,0.57,0,4.47,130.6,16.006,0.939,713.2
6/6/2022,11:34:33,Trout Bog,17.9,0.758,22,41.2,4.08,259.5,0.69,0.01,21.7,14,0.57,0,4.46,131.1,15.792,1.001,713.2
6/6/2022,11:34:35,Trout Bog,18.3,0.778,23.3,35.1,3.58,259.9,0.72,0.01,22.9,15,0.56,0,4.44,131.7,14.327,1.011,713.2
6/6/2022,11:34:37,Trout Bog,18.7,0.801,24.1,33,3.41,260.3,0.752,0.01,23.7,15,0.54,0,4.42,132.2,13.9,1.021,713.2
6/6/2022,11:34:39,Trout Bog,19.1,0.822,24.7,31.2,3.22,260.7,0.782,0.01,24.3,16,0.53,0,4.41,132.7,13.919,1.034,713.2
6/6/2022,11:34:41,Trout Bog,19.5,0.846,25.3,26.3,2.72,261.1,0.815,0.01,24.9,16,0.51,0,4.4,133.2,13.733,1.072,713.1
6/6/2022,11:34:43,Trout Bog,19.9,0.866,25.9,23.6,2.45,261.4,0.844,0.01,25.5,17,0.49,0,4.39,133.7,13.625,1.055,713.2
6/6/2022,11:34:45,Trout Bog,20.2,0.889,26.2,22.2,2.31,261.8,0.877,0.01,25.8,17,0.45,0,4.38,134.2,13.609,1.093,713.2
6/6/2022,11:34:47,Trout Bog,20.4,0.907,26.5,20.9,2.17,262,0.903,0.01,26.1,17,0.43,0,4.37,134.8,13.571,1.083,713.2
6/6/2022,11:34:49,Trout Bog,20.7,0.929,26.9,19.8,2.06,262.3,0.934,0.01,26.4,17,0.43,0,4.37,135.2,13.59,1.106,713.2
6/6/2022,11:34:51,Trout Bog,21,0.948,27.3,15.5,1.61,262.5,0.961,0.01,26.8,17,0.41,0,4.36,135.6,13.56,1.131,713.2
6/6/2022,11:34:53,Trout Bog,21.3,0.969,27.7,14.2,1.48,262.7,0.991,0.01,27.3,18,0.41,0,4.35,136,13.594,1.125,713.2
6/6/2022,11:34:55,Trout Bog,21.7,0.988,28.2,13.4,1.4,262.8,1.018,0.01,27.8,18,0.42,0,4.35,136.2,13.573,1.153,713.2
6/6/2022,11:34:57,Trout Bog,22,1.009,28.7,12.8,1.33,262.9,1.048,0.01,28.2,18,0.46,0,4.34,136.5,13.536,1.151,713.1
6/6/2022,11:34:59,Trout Bog,22.3,1.028,29.9,12.2,1.3,263,1.074,0.01,29.4,19,0.47,0,4.33,136.7,12.336,1.178,713.2
6/6/2022,11:35:01,Trout Bog,22.5,1.048,30.5,11.7,1.26,263,1.103,0.01,30,19,0.52,0,4.32,136.9,11.908,1.207,713.2
6/6/2022,11:35:03,Trout Bog,22.6,1.067,30.9,11.3,1.23,263.1,1.13,0.01,30.4,20,0.56,0,4.32,137.1,11.619,1.226,713.2
6/6/2022,11:35:05,Trout Bog,22.7,1.088,31.2,10.8,1.18,263.1,1.161,0.01,30.7,20,0.62,0,4.31,137.2,11.318,1.266,713.2
6/6/2022,11:35:07,Trout Bog,22.6,1.105,31.4,10.3,1.14,263.1,1.185,0.01,30.8,20,0.68,0,4.31,137.3,11.113,1.253,713.2
6/6/2022,11:35:09,Trout Bog,22.6,1.123,31.4,9.5,1.04,263,1.21,0.01,30.9,20,0.74,0,4.3,137.4,10.964,1.292,713.2
6/6/2022,11:35:11,Trout Bog,22.6,1.141,31.5,8.8,0.97,263,1.235,0.01,30.9,20,0.79,0,4.3,137.5,10.84,1.322,713.2
6/6/2022,11:35:13,Trout Bog,22.5,1.157,31.5,8.1,0.9,262.8,1.258,0.01,30.9,20,0.83,0,4.3,137.6,10.744,1.311,713.2
6/6/2022,11:35:15,Trout Bog,22.5,1.174,31.5,7.6,0.84,262.5,1.283,0.01,31,20,0.86,0,4.3,137.6,10.644,1.356,713.2
6/6/2022,11:35:17,Trout Bog,22.5,1.189,31.6,7,0.78,262,1.304,0.01,31,20,0.85,0,4.29,137.6,10.531,1.323,713.2
6/6/2022,11:35:19,Trout Bog,22.5,1.206,31.6,6.6,0.73,261.4,1.328,0.01,31.1,20,0.85,0,4.29,137.7,10.475,1.381,713.2
6/6/2022,11:35:21,Trout Bog,22.4,1.222,31.7,6.1,0.68,260.7,1.35,0.01,31.1,20,0.85,0,4.29,137.7,10.371,1.378,713.1
6/6/2022,11:35:23,Trout Bog,22.4,1.24,31.7,5.7,0.64,260,1.376,0.01,31.2,20,0.85,0,4.29,137.7,10.285,1.406,713.2
6/6/2022,11:35:25,Trout Bog,22.4,1.255,31.8,5.4,0.61,259.1,1.398,0.01,31.2,20,0.84,0,4.29,137.7,10.192,1.411,713.1
6/6/2022,11:35:27,Trout Bog,22.3,1.274,31.8,5.1,0.57,258.2,1.424,0.01,31.2,20,0.84,0,4.29,137.7,10.111,1.437,713.2
6/6/2022,11:35:29,Trout Bog,22.2,1.291,31.8,4.7,0.53,257.2,1.449,0.01,31.2,20,0.84,0,4.29,137.6,9.947,1.44,713.2
6/6/2022,11:35:31,Trout Bog,22.1,1.307,31.7,4.5,0.51,256.3,1.472,0.01,31.2,20,0.85,0,4.29,137.5,9.821,1.446,713.1
6/6/2022,11:35:33,Trout Bog,22,1.323,31.7,4.2,0.48,255.3,1.495,0.01,31.1,20,0.86,0,4.29,137.3,9.66,1.47,713.2
6/6/2022,11:35:35,Trout Bog,21.9,1.34,31.6,4,0.46,254.2,1.518,0.01,31.1,20,0.85,0,4.29,137.1,9.512,1.468,713.1
6/6/2022,11:35:37,Trout Bog,21.7,1.357,31.4,3.8,0.44,253.2,1.542,0.01,30.8,20,0.83,0,4.3,136.9,9.41,1.478,713.2
6/6/2022,11:35:39,Trout Bog,21.4,1.372,31.1,3.6,0.41,252.2,1.564,0.01,30.6,20,0.82,0,4.3,136.6,9.3,1.505,713.2
6/6/2022,11:35:41,Trout Bog,21.2,1.388,30.8,3.4,0.39,251.3,1.586,0.01,30.3,20,0.82,0,4.31,136.3,9.185,1.529,713.2
6/6/2022,11:35:43,Trout Bog,20.9,1.403,30.4,3.2,0.37,250.2,1.608,0.01,29.9,19,0.82,0,4.31,135.9,9.17,1.544,713.2
6/6/2022,11:35:45,Trout Bog,20.5,1.42,30,3.1,0.35,248.9,1.632,0.01,29.5,19,0.81,0,4.32,135.4,9.04,1.587,713.2
6/6/2022,11:35:47,Trout Bog,20.1,1.435,29.5,2.9,0.33,233.4,1.654,0.01,29,19,0.79,0,4.33,134.9,8.913,1.585,713.2
6/6/2022,11:35:49,Trout Bog,19.7,1.452,29.1,2.7,0.31,228.3,1.677,0.01,28.6,19,0.82,0,4.34,134.4,7.763,1.614,713.2
6/6/2022,11:35:51,Trout Bog,19.4,1.466,29.6,2.5,0.3,225.6,1.698,0.01,29.1,19,0.83,0,4.33,133.8,7.514,1.624,713.1
6/6/2022,11:35:53,Trout Bog,19,1.483,29.1,2.4,0.29,222.6,1.722,0.01,28.6,19,0.84,0,4.35,133.2,7.514,1.636,713.2
6/6/2022,11:35:55,Trout Bog,18.7,1.498,28.5,2.3,0.27,220.1,1.743,0.01,28,18,0.83,0,4.36,132.6,7.597,1.64,713.2
6/6/2022,11:35:57,Trout Bog,18.3,1.514,27.9,2.2,0.26,217.9,1.767,0.01,27.4,18,0.84,0,4.37,132,7.618,1.647,713.2
6/6/2022,11:35:59,Trout Bog,18,1.529,27.5,2,0.24,216,1.788,0.01,27,18,0.85,0,4.38,131.4,7.546,1.701,713.1
6/6/2022,11:36:01,Trout Bog,17.8,1.547,27.1,1.9,0.23,214.2,1.813,0.01,26.7,17,0.87,0,4.39,130.9,7.461,1.717,713.2
6/6/2022,11:36:03,Trout Bog,17.5,1.563,26.9,1.8,0.22,212.8,1.836,0.01,26.4,17,0.88,0,4.39,130.5,7.395,1.741,713.1
6/6/2022,11:36:05,Trout Bog,17.3,1.582,26.6,1.7,0.21,200.5,1.862,0.01,26.2,17,0.9,0,4.4,130.1,7.337,1.762,713.2
6/6/2022,11:36:07,Trout Bog,17.2,1.598,26.5,1.6,0.19,198.6,1.886,0.01,26.1,17,0.92,0,4.4,129.8,7.248,1.801,713.2
6/6/2022,11:36:09,Trout Bog,17.2,1.617,26.6,1.5,0.18,197.5,1.912,0.01,26.2,17,0.95,0,4.41,129.5,7.116,1.807,713.2
6/6/2022,11:36:11,Trout Bog,17.2,1.637,26.7,1.4,0.17,196,1.942,0.01,26.2,17,0.99,0,4.41,129.3,7.021,1.85,713.2
6/6/2022,11:36:13,Trout Bog,17.2,1.657,26.7,1.3,0.16,194.8,1.97,0.01,26.3,17,1.01,0,4.42,129,6.983,1.853,713.1
6/6/2022,11:36:15,Trout Bog,17.2,1.679,26.7,1.3,0.15,193.8,2.001,0.01,26.3,17,1.05,0,4.42,128.7,6.975,1.889,713.2
6/6/2022,11:36:17,Trout Bog,17.3,1.698,26.8,1.2,0.14,192.8,2.028,0.01,26.3,17,1.07,0,4.43,128.4,6.982,1.87,713.2
6/6/2022,11:36:19,Trout Bog,17.3,1.719,26.8,1.1,0.14,192,2.058,0.01,26.3,17,1.09,0,4.43,128.1,6.971,1.914,713.2
6/6/2022,11:36:21,Trout Bog,17.3,1.736,26.8,1.1,0.13,191.1,2.083,0.01,26.3,17,1.12,0,4.44,127.7,6.957,1.894,713.2
6/6/2022,11:36:23,Trout Bog,17.3,1.757,26.8,1,0.12,190.3,2.111,0.01,26.4,17,1.15,0,4.44,127.3,6.893,1.918,713.2
6/6/2022,11:36:25,Trout Bog,17.2,1.773,26.8,0.9,0.11,189.6,2.135,0.01,26.4,17,1.13,0,4.45,126.9,6.84,1.938,713.2
6/6/2022,11:36:27,Trout Bog,17.2,1.792,26.8,0.9,0.11,179,2.162,0.01,26.3,17,1.13,0,4.46,126.4,6.802,1.952,713.1
6/6/2022,11:36:29,Trout Bog,17.1,1.81,26.8,0.8,0.1,174.8,2.187,0.01,26.3,17,1.14,0,4.47,125.9,6.723,1.974,713.1
6/6/2022,11:36:31,Trout Bog,17.1,1.827,26.7,0.8,0.09,172.4,2.211,0.01,26.3,17,1.15,0,4.48,125.4,6.719,1.973,713.1
6/6/2022,11:36:33,Trout Bog,17,1.847,26.6,0.7,0.09,170.2,2.24,0.01,26.2,17,1.15,0,4.49,124.8,6.669,1.998,713.2
6/6/2022,11:36:35,Trout Bog,16.9,1.867,26.5,0.7,0.08,168.5,2.268,0.01,26,17,1.15,0,4.5,124.4,6.66,2.008,713.2
6/6/2022,11:36:37,Trout Bog,16.8,1.884,26.2,0.6,0.07,167.1,2.292,0.01,25.8,17,1.13,0,4.5,123.9,6.69,2.03,713.1
6/6/2022,11:36:39,Trout Bog,16.6,1.9,26.1,0.6,0.07,165.9,2.315,0.01,25.6,17,1.12,0,4.51,123.5,6.553,2.025,713.1
6/6/2022,11:36:41,Trout Bog,16.4,1.917,25.8,0.5,0.06,164.7,2.339,0.01,25.4,17,1.16,0,4.52,123.1,6.415,2.042,713.1
6/6/2022,11:36:43,Trout Bog,16.2,1.932,25.6,0.4,0.06,163.5,2.361,0.01,25.2,16,1.15,0,4.52,122.7,6.256,2.053,713.1
6/6/2022,11:36:45,Trout Bog,15.9,1.947,25.2,0.4,0.05,153.8,2.382,0.01,24.8,16,1.16,0,4.53,122.4,6.106,2.069,713.1
6/6/2022,11:36:47,Trout Bog,15.6,1.959,24.9,0.4,0.04,151.7,2.399,0.01,24.5,16,1.17,0,4.53,122,5.986,2.049,713.2
6/6/2022,11:36:49,Trout Bog,15.4,1.972,24.7,0.3,0.04,150.6,2.418,0.01,24.3,16,1.18,0,4.54,121.6,5.813,2.101,713.2
6/6/2022,11:36:51,Trout Bog,15.2,1.984,24.4,0.3,0.03,149.4,2.435,0.01,24.1,16,1.18,0,4.54,121.3,5.723,2.097,713.2
6/6/2022,11:36:53,Trout Bog,15.1,1.998,24.3,0.2,0.03,148.5,2.455,0.01,23.9,16,1.2,0,4.55,120.9,5.692,2.112,713.2
6/6/2022,11:36:55,Trout Bog,15,2.01,24.2,0.2,0.03,147.6,2.472,0.01,23.8,15,1.19,0,4.55,120.6,5.649,2.128,713.2
6/6/2022,11:36:57,Trout Bog,15,2.023,24.1,0.2,0.02,146.8,2.491,0.01,23.8,15,1.2,0,4.56,120.2,5.573,2.129,713
6/6/2022,11:36:59,Trout Bog,14.9,2.035,24.1,0.1,0.02,146,2.508,0.01,23.8,15,1.22,0,4.57,119.8,5.505,2.155,713.2
6/6/2022,11:37:01,Trout Bog,14.9,2.049,24.1,0.1,0.01,145.3,2.526,0.01,23.7,15,1.22,0,4.57,119.5,5.457,2.155,713.2
6/6/2022,11:37:03,Trout Bog,14.8,2.06,24,0,0.01,144.6,2.543,0.01,23.7,15,1.22,0,4.58,119.2,5.417,2.164,713.2
6/6/2022,11:37:05,Trout Bog,14.8,2.073,24,0,0,143.9,2.561,0.01,23.6,15,1.22,0,4.58,119,5.359,2.181,713.1
6/6/2022,11:37:07,Trout Bog,14.7,2.084,23.9,0,0,143.3,2.577,0.01,23.6,15,1.24,0,4.59,118.7,5.304,2.2,713.1
6/6/2022,11:37:09,Trout Bog,14.6,2.096,23.8,-0.1,-0.01,142.7,2.594,0.01,23.5,15,1.24,0,4.59,118.5,5.255,2.22,713.2
6/6/2022,11:37:11,Trout Bog,14.6,2.109,23.8,-0.1,-0.01,141.8,2.613,0.01,23.4,15,1.26,0,4.59,118.2,5.204,2.254,713.2
6/6/2022,11:37:13,Trout Bog,14.5,2.122,23.7,-0.1,-0.01,140.5,2.631,0.01,23.4,15,1.27,0,4.6,118,5.146,2.256,713.2
6/6/2022,11:37:15,Trout Bog,14.5,2.136,23.7,-0.1,-0.02,139.3,2.651,0.01,23.4,15,1.25,0,4.6,117.9,5.08,2.281,713.2
6/6/2022,11:37:17,Trout Bog,14.5,2.148,23.8,-0.2,-0.02,138.2,2.667,0.01,23.4,15,1.24,0,4.6,117.7,5.016,2.248,713.2
6/6/2022,11:37:19,Trout Bog,14.5,2.16,23.8,-0.2,-0.02,137.1,2.686,0.01,23.4,15,1.25,0,4.6,117.6,4.963,2.28,713.2
6/6/2022,11:37:21,Trout Bog,14.5,2.171,23.8,-0.2,-0.02,136,2.701,0.01,23.5,15,1.25,0,4.6,117.5,4.916,2.254,713.2
6/6/2022,11:37:23,Trout Bog,14.4,2.184,23.8,-0.2,-0.03,135,2.719,0.01,23.4,15,1.25,0,4.61,117.4,4.904,2.3,713.2
6/6/2022,11:37:25,Trout Bog,14.4,2.196,23.8,-0.2,-0.03,134,2.736,0.01,23.4,15,1.29,0,4.61,117.4,4.908,2.302,713.2
6/6/2022,11:37:27,Trout Bog,14.4,2.209,23.8,-0.2,-0.03,133,2.755,0.01,23.4,15,1.32,0,4.61,117.3,4.889,2.319,713.2
6/6/2022,11:37:29,Trout Bog,14.4,2.22,23.8,-0.2,-0.03,132.1,2.771,0.01,23.5,15,1.35,0,4.61,117.2,4.87,2.341,713.1
6/6/2022,11:37:31,Trout Bog,14.4,2.233,23.8,-0.3,-0.03,131.2,2.789,0.01,23.5,15,1.35,0,4.61,117.2,4.846,2.339,713.2
6/6/2022,11:37:33,Trout Bog,14.4,2.246,23.8,-0.3,-0.03,130.3,2.807,0.01,23.5,15,1.34,0,4.61,117.2,4.822,2.379,713.1
6/6/2022,11:37:35,Trout Bog,14.4,2.26,23.8,-0.3,-0.04,129.5,2.827,0.01,23.5,15,1.36,0,4.61,117.2,4.794,2.383,713.2
6/6/2022,11:37:37,Trout Bog,14.4,2.272,23.9,-0.3,-0.04,128.6,2.844,0.01,23.5,15,1.4,0,4.61,117.2,4.752,2.403,713.2
6/6/2022,11:37:39,Trout Bog,14.4,2.284,23.9,-0.3,-0.04,127.8,2.862,0.01,23.6,15,1.4,0,4.61,117.2,4.714,2.406,713.1
