Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position
7/5/2022,10:17:47 AM,Trout Bog,BogGhost,Charles,20.082,716.6,56.7,5.15,20.5,18.5,20.6,13,0.01,4.49,130.5,330.9,-0.36,0,0.562,0.873
7/5/2022,10:17:49 AM,Trout Bog,BogGhost,Charles,20.118,716.6,50.5,4.58,20.7,18.8,20.9,13,0.01,4.48,130.8,331.6,-0.34,0,0.593,0.909
7/5/2022,10:17:51 AM,Trout Bog,BogGhost,Charles,20.016,716.6,46.3,4.21,21,19,21.2,14,0.01,4.48,131.1,332.2,-0.28,0,0.622,0.94
7/5/2022,10:17:53 AM,Trout Bog,BogGhost,Charles,19.875,716.5,43.5,3.97,21.5,19.4,21.7,14,0.01,4.47,131.5,332.8,-0.22,0,0.652,0.967
7/5/2022,10:17:55 AM,Trout Bog,BogGhost,Charles,19.724,716.6,37.4,3.41,22,19.8,22.2,14,0.01,4.46,131.9,333.4,-0.17,0,0.685,1.012
7/5/2022,10:17:57 AM,Trout Bog,BogGhost,Charles,19.596,716.6,32.4,2.97,22.6,20.3,22.8,15,0.01,4.45,132.4,333.7,-0.13,0,0.717,1.022
7/5/2022,10:17:59 AM,Trout Bog,BogGhost,Charles,19.462,716.7,29.5,2.71,23.2,20.7,23.4,15,0.01,4.44,133,333.8,-0.1,0,0.754,1.082
7/5/2022,10:18:01 AM,Trout Bog,BogGhost,Charles,17.971,716.6,23.7,2.24,24.5,21.2,24.8,16,0.01,4.41,133.7,333.5,-0.07,0,0.788,1.094
7/5/2022,10:18:03 AM,Trout Bog,BogGhost,Charles,17.389,716.6,20.3,1.94,25.3,21.6,25.6,16,0.01,4.39,134.6,332.7,-0.04,0,0.827,1.166
7/5/2022,10:18:05 AM,Trout Bog,BogGhost,Charles,16.925,716.6,18.8,1.82,26.2,22.1,26.5,17,0.01,4.37,135.5,331.7,-0.05,0,0.862,1.159
7/5/2022,10:18:07 AM,Trout Bog,BogGhost,Charles,16.86,716.7,17.3,1.67,26.8,22.6,27.1,17,0.01,4.36,136.3,330.4,-0.06,0,0.899,1.193
7/5/2022,10:18:09 AM,Trout Bog,BogGhost,Charles,16.644,716.7,16.2,1.57,27.4,23,27.8,18,0.01,4.34,137,328.9,-0.09,0,0.931,1.213
7/5/2022,10:18:11 AM,Trout Bog,BogGhost,Charles,16.497,716.5,12.1,1.18,28,23.4,28.3,18,0.01,4.33,137.8,327.3,-0.11,0,0.965,1.22
7/5/2022,10:18:13 AM,Trout Bog,BogGhost,Charles,16.353,716.6,10.9,1.06,28.5,23.8,28.9,19,0.01,4.32,138.5,325.9,-0.11,0,0.992,1.247
7/5/2022,10:18:15 AM,Trout Bog,BogGhost,Charles,16.243,716.6,10.1,0.99,28.9,24.1,29.3,19,0.01,4.3,139.2,324.3,-0.13,0,1.023,1.258
7/5/2022,10:18:17 AM,Trout Bog,BogGhost,Charles,16.021,716.6,9.6,0.95,29.4,24.3,29.8,19,0.01,4.29,139.8,322.6,-0.12,0,1.049,1.287
7/5/2022,10:18:19 AM,Trout Bog,BogGhost,Charles,15.788,716.5,9.2,0.91,29.7,24.5,30.1,19,0.01,4.28,140.4,320.9,-0.14,0,1.078,1.301
7/5/2022,10:18:21 AM,Trout Bog,BogGhost,Charles,15.604,716.6,8.8,0.88,30,24.6,30.4,19,0.01,4.27,140.9,319.4,-0.14,0,1.104,1.335
7/5/2022,10:18:23 AM,Trout Bog,BogGhost,Charles,15.436,716.5,8.5,0.84,30.2,24.7,30.6,20,0.01,4.26,141.2,318.1,-0.15,0,1.128,1.313
7/5/2022,10:18:25 AM,Trout Bog,BogGhost,Charles,15.286,716.6,8.1,0.82,30.4,24.7,30.8,20,0.01,4.25,141.4,317,-0.12,0,1.154,1.361
7/5/2022,10:18:27 AM,Trout Bog,BogGhost,Charles,15.152,716.6,7.9,0.79,30.5,24.8,31,20,0.01,4.25,141.5,316.2,-0.11,0,1.178,1.376
7/5/2022,10:18:29 AM,Trout Bog,BogGhost,Charles,15.008,716.6,7.3,0.73,30.6,24.8,31.1,20,0.01,4.25,141.6,315.3,-0.09,0,1.204,1.414
7/5/2022,10:18:31 AM,Trout Bog,BogGhost,Charles,14.862,716.6,6.7,0.68,30.7,24.8,31.2,20,0.01,4.25,141.7,314.3,-0.07,0,1.227,1.422
7/5/2022,10:18:33 AM,Trout Bog,BogGhost,Charles,14.686,716.7,6.2,0.63,30.8,24.7,31.3,20,0.01,4.24,141.7,313.1,-0.05,0,1.252,1.458
7/5/2022,10:18:35 AM,Trout Bog,BogGhost,Charles,14.502,716.7,5.8,0.59,30.9,24.7,31.3,20,0.01,4.24,141.7,311.7,-0.03,0,1.273,1.46
7/5/2022,10:18:37 AM,Trout Bog,BogGhost,Charles,14.314,716.7,5.4,0.55,30.9,24.6,31.4,20,0.01,4.24,141.7,310,0,0,1.297,1.482
7/5/2022,10:18:39 AM,Trout Bog,BogGhost,Charles,14.079,716.6,5,0.51,31,24.5,31.5,20,0.01,4.24,141.7,308.2,0.03,0,1.316,1.503
7/5/2022,10:18:41 AM,Trout Bog,BogGhost,Charles,13.818,716.6,4.7,0.48,31.1,24.5,31.6,20,0.01,4.24,141.6,306.1,0.07,0,1.337,1.513
7/5/2022,10:18:43 AM,Trout Bog,BogGhost,Charles,13.59,716.6,4.4,0.45,31.2,24.4,31.7,20,0.01,4.24,141.5,304,0.16,0,1.355,1.543
7/5/2022,10:18:45 AM,Trout Bog,BogGhost,Charles,13.347,716.6,4.1,0.43,31.2,24.3,31.7,20,0.01,4.24,141.4,301.8,0.21,0,1.373,1.547
7/5/2022,10:18:47 AM,Trout Bog,BogGhost,Charles,13.121,716.7,3.8,0.4,31.2,24.1,31.7,20,0.01,4.24,141.3,299.6,0.29,0,1.394,1.581
7/5/2022,10:18:49 AM,Trout Bog,BogGhost,Charles,12.863,716.7,3.6,0.38,31.2,24,31.7,20,0.01,4.24,141.2,297.6,0.42,0,1.413,1.606
7/5/2022,10:18:51 AM,Trout Bog,BogGhost,Charles,11.249,716.6,3.5,0.38,32.2,23.8,32.8,21,0.01,4.22,141,295.8,0.56,0,1.435,1.654
7/5/2022,10:18:53 AM,Trout Bog,BogGhost,Charles,11.167,716.7,3.3,0.36,32,23.5,32.5,21,0.01,4.22,140.9,294.2,0.68,0,1.456,1.663
7/5/2022,10:18:55 AM,Trout Bog,BogGhost,Charles,10.987,716.6,3.2,0.35,31.8,23.3,32.3,21,0.01,4.23,140.7,292.8,0.79,0,1.478,1.698
7/5/2022,10:18:57 AM,Trout Bog,BogGhost,Charles,10.926,716.6,3.1,0.34,31.5,23.1,32.1,20,0.01,4.23,140.6,291.8,0.86,0,1.499,1.706
7/5/2022,10:18:59 AM,Trout Bog,BogGhost,Charles,10.879,716.5,3,0.33,31.2,22.8,31.8,20,0.01,4.23,140.4,291.1,0.93,0,1.522,1.753
7/5/2022,10:19:01 AM,Trout Bog,BogGhost,Charles,10.793,716.7,2.9,0.32,31,22.6,31.6,20,0.01,4.23,140.3,290.8,1.01,0,1.544,1.75
7/5/2022,10:19:03 AM,Trout Bog,BogGhost,Charles,10.757,716.6,2.8,0.31,30.8,22.4,31.4,20,0.01,4.23,140.1,290.8,1,0,1.568,1.797
7/5/2022,10:19:05 AM,Trout Bog,BogGhost,Charles,10.708,716.6,2.6,0.29,30.7,22.3,31.2,20,0.01,4.24,140,291.1,0.99,0,1.589,1.796
7/5/2022,10:19:07 AM,Trout Bog,BogGhost,Charles,10.599,716.6,2.5,0.28,30.6,22.2,31.2,20,0.01,4.24,139.8,291.6,0.96,0,1.613,1.837
7/5/2022,10:19:09 AM,Trout Bog,BogGhost,Charles,10.516,716.5,2.4,0.27,30.5,22.1,31.1,20,0.01,4.24,139.6,292.2,0.96,0,1.633,1.838
7/5/2022,10:19:11 AM,Trout Bog,BogGhost,Charles,10.386,716.6,2.3,0.25,30.4,21.9,31,20,0.01,4.24,139.4,292.8,0.95,0,1.657,1.853
7/5/2022,10:19:13 AM,Trout Bog,BogGhost,Charles,10.297,716.6,2.2,0.24,30.3,21.8,30.8,20,0.01,4.24,139.3,293.5,0.94,0,1.677,1.879
7/5/2022,10:19:15 AM,Trout Bog,BogGhost,Charles,10.211,716.7,2.1,0.23,30.1,21.6,30.6,20,0.01,4.25,139.1,294.2,0.91,0,1.699,1.88
7/5/2022,10:19:17 AM,Trout Bog,BogGhost,Charles,10.108,716.7,2,0.22,29.9,21.4,30.5,19,0.01,4.25,138.9,294.8,0.91,0,1.72,1.896
7/5/2022,10:19:19 AM,Trout Bog,BogGhost,Charles,10.016,716.8,1.9,0.21,29.8,21.3,30.3,19,0.01,4.25,138.7,295.4,0.93,0,1.74,1.915
7/5/2022,10:19:21 AM,Trout Bog,BogGhost,Charles,9.885,716.8,1.8,0.2,29.7,21.1,30.2,19,0.01,4.25,138.5,296,0.96,0,1.762,1.934
7/5/2022,10:19:23 AM,Trout Bog,BogGhost,Charles,9.763,716.7,1.7,0.19,29.5,20.9,30.1,19,0.01,4.26,138.3,296.6,0.95,0,1.782,1.949
7/5/2022,10:19:25 AM,Trout Bog,BogGhost,Charles,9.607,716.5,1.6,0.19,29.5,20.8,30,19,0.01,4.26,138.2,297.1,0.92,0,1.804,1.986
7/5/2022,10:19:27 AM,Trout Bog,BogGhost,Charles,9.425,716.7,1.6,0.18,29.4,20.7,29.9,19,0.01,4.26,137.9,297.7,0.88,0,1.824,1.982
7/5/2022,10:19:29 AM,Trout Bog,BogGhost,Charles,9.212,716.7,1.5,0.17,29.3,20.5,29.8,19,0.01,4.26,137.7,298.1,0.87,0,1.845,2.031
7/5/2022,10:19:31 AM,Trout Bog,BogGhost,Charles,8.977,716.5,1.4,0.17,29.1,20.2,29.7,19,0.01,4.26,137.4,298.4,0.87,0,1.863,2.015
7/5/2022,10:19:33 AM,Trout Bog,BogGhost,Charles,8.752,716.6,1.4,0.16,29,20,29.5,19,0.01,4.27,137.2,298.6,0.85,0,1.883,2.072
7/5/2022,10:19:35 AM,Trout Bog,BogGhost,Charles,8.547,716.6,1.3,0.15,28.8,19.7,29.3,19,0.01,4.27,136.9,298.8,0.84,0,1.901,2.069
7/5/2022,10:19:37 AM,Trout Bog,BogGhost,Charles,8.351,716.5,1.2,0.15,28.6,19.5,29.1,19,0.01,4.27,136.6,298.8,0.86,0,1.92,2.079
7/5/2022,10:19:39 AM,Trout Bog,BogGhost,Charles,8.195,716.7,1.2,0.14,28.4,19.3,28.9,18,0.01,4.28,136.3,298.7,0.9,0,1.937,2.108
7/5/2022,10:19:41 AM,Trout Bog,BogGhost,Charles,8.045,716.7,1.1,0.13,28.3,19.1,28.7,18,0.01,4.28,136,298.5,0.96,0,1.956,2.129
7/5/2022,10:19:43 AM,Trout Bog,BogGhost,Charles,7.916,716.6,1,0.12,28.1,18.9,28.6,18,0.01,4.29,135.7,298.3,1.02,0,1.974,2.164
7/5/2022,10:19:45 AM,Trout Bog,BogGhost,Charles,7.795,716.6,1,0.12,27.9,18.7,28.4,18,0.01,4.29,135.3,298,1.06,0,1.993,2.164
7/5/2022,10:19:47 AM,Trout Bog,BogGhost,Charles,7.696,716.7,0.9,0.11,27.7,18.5,28.2,18,0.01,4.3,135,297.7,1.11,0,2.011,2.203
7/5/2022,10:19:49 AM,Trout Bog,BogGhost,Charles,7.613,716.6,0.9,0.1,27.5,18.4,28,18,0.01,4.3,134.7,297.3,1.14,0,2.031,2.219
7/5/2022,10:19:51 AM,Trout Bog,BogGhost,Charles,7.542,716.6,0.8,0.1,27.3,18.2,27.8,18,0.01,4.3,134.4,296.9,1.16,0,2.049,2.241
7/5/2022,10:19:53 AM,Trout Bog,BogGhost,Charles,7.47,716.6,0.8,0.09,27.1,18.1,27.6,18,0.01,4.31,134.1,296.6,1.2,0,2.069,2.275
7/5/2022,10:19:55 AM,Trout Bog,BogGhost,Charles,7.368,716.5,0.7,0.08,27,17.9,27.5,18,0.01,4.31,133.8,296.2,1.24,0,2.09,2.301
7/5/2022,10:19:57 AM,Trout Bog,BogGhost,Charles,7.267,716.6,0.6,0.08,26.9,17.8,27.3,17,0.01,4.32,133.4,295.9,1.27,0,2.11,2.321
7/5/2022,10:19:59 AM,Trout Bog,BogGhost,Charles,7.142,716.6,0.6,0.07,26.7,17.6,27.2,17,0.01,4.33,133,295.5,1.29,0,2.133,2.345
7/5/2022,10:20:01 AM,Trout Bog,BogGhost,Charles,7,716.6,0.5,0.07,26.5,17.4,27,17,0.01,4.33,132.6,295.2,1.31,0,2.152,2.342
7/5/2022,10:20:03 AM,Trout Bog,BogGhost,Charles,6.871,716.6,0.5,0.06,26.3,17.2,26.8,17,0.01,4.34,132.2,294.8,1.31,0,2.174,2.386
7/5/2022,10:20:05 AM,Trout Bog,BogGhost,Charles,6.723,716.6,0.5,0.06,26.2,17,26.6,17,0.01,4.35,131.7,294.3,1.29,0,2.194,2.368
7/5/2022,10:20:07 AM,Trout Bog,BogGhost,Charles,6.605,716.5,0.4,0.05,26,16.8,26.4,17,0.01,4.35,131.3,293.8,1.28,0,2.215,2.413
7/5/2022,10:20:09 AM,Trout Bog,BogGhost,Charles,6.515,716.6,0.4,0.05,25.8,16.7,26.2,17,0.01,4.36,130.8,293.3,1.25,0,2.235,2.429
7/5/2022,10:20:11 AM,Trout Bog,BogGhost,Charles,6.428,716.6,0.3,0.04,25.6,16.5,26,17,0.01,4.37,130.4,292.7,1.21,0,2.257,2.439
7/5/2022,10:20:13 AM,Trout Bog,BogGhost,Charles,6.352,716.6,0.3,0.03,25.5,16.4,25.9,17,0.01,4.37,130,292.1,1.17,0,2.276,2.463
7/5/2022,10:20:15 AM,Trout Bog,BogGhost,Charles,6.269,716.6,0.2,0.03,25.4,16.3,25.8,16,0.01,4.38,129.6,291.3,1.12,0,2.298,2.47
7/5/2022,10:20:17 AM,Trout Bog,BogGhost,Charles,6.188,716.6,0.2,0.02,25.3,16.2,25.7,16,0.01,4.39,129.2,290.2,1.06,0,2.318,2.508
7/5/2022,10:20:19 AM,Trout Bog,BogGhost,Charles,6.121,716.6,0.1,0.02,25.2,16.1,25.6,16,0.01,4.39,129,273.8,1.03,0,2.339,2.514
7/5/2022,10:20:21 AM,Trout Bog,BogGhost,Charles,6.056,716.5,0.1,0.01,25.2,16.1,25.6,16,0.01,4.39,128.7,266.1,0.99,0,2.359,2.545
7/5/2022,10:20:23 AM,Trout Bog,BogGhost,Charles,6.003,716.6,0.1,0.01,25.1,16,25.5,16,0.01,4.4,128.5,262.7,0.95,0,2.379,2.571
7/5/2022,10:20:25 AM,Trout Bog,BogGhost,Charles,5.956,716.6,0,0,25.1,16,25.5,16,0.01,4.4,128.3,260.4,0.9,0,2.4,2.58
7/5/2022,10:20:27 AM,Trout Bog,BogGhost,Charles,5.931,716.6,0,0,25.1,15.9,25.5,16,0.01,4.41,128,258.2,0.85,0,2.42,2.613
7/5/2022,10:20:29 AM,Trout Bog,BogGhost,Charles,5.91,716.6,-0.1,-0.01,25,15.9,25.4,16,0.01,4.41,127.8,256.1,0.8,0,2.441,2.635
7/5/2022,10:20:31 AM,Trout Bog,BogGhost,Charles,5.891,716.5,-0.1,-0.01,25,15.9,25.4,16,0.01,4.41,127.5,254.1,0.77,0,2.46,2.626
7/5/2022,10:20:33 AM,Trout Bog,BogGhost,Charles,5.845,716.7,-0.1,-0.02,25,15.8,25.4,16,0.01,4.42,127.3,237.8,0.74,0,2.48,2.679
7/5/2022,10:20:35 AM,Trout Bog,BogGhost,Charles,5.802,716.7,-0.2,-0.02,24.9,15.8,25.3,16,0.01,4.42,127,231.1,0.71,0,2.498,2.675
7/5/2022,10:20:37 AM,Trout Bog,BogGhost,Charles,5.748,716.6,-0.2,-0.03,24.9,15.7,25.3,16,0.01,4.43,126.8,227.5,0.68,0,2.52,2.738
7/5/2022,10:20:39 AM,Trout Bog,BogGhost,Charles,5.677,716.6,-0.3,-0.03,24.8,15.7,25.2,16,0.01,4.43,126.6,223.3,0.66,0,2.538,2.723
7/5/2022,10:20:41 AM,Trout Bog,BogGhost,Charles,5.603,716.6,-0.3,-0.04,24.8,15.6,25.2,16,0.01,4.43,126.3,220.3,0.63,0,2.56,2.781
7/5/2022,10:20:43 AM,Trout Bog,BogGhost,Charles,5.509,716.7,-0.3,-0.04,24.7,15.5,25.1,16,0.01,4.44,126.1,205.4,0.62,0,2.58,2.785
7/5/2022,10:20:45 AM,Trout Bog,BogGhost,Charles,5.444,716.7,-0.3,-0.04,24.6,15.4,25,16,0.01,4.44,125.9,200.8,0.59,0,2.602,2.822
7/5/2022,10:20:47 AM,Trout Bog,BogGhost,Charles,5.383,716.6,-0.4,-0.05,24.6,15.4,24.9,16,0.01,4.44,125.7,198.8,0.57,0,2.623,2.848
7/5/2022,10:20:49 AM,Trout Bog,BogGhost,Charles,5.326,716.5,-0.4,-0.05,24.5,15.3,24.9,16,0.01,4.44,125.6,196,0.56,0,2.643,2.849
7/5/2022,10:20:51 AM,Trout Bog,BogGhost,Charles,5.294,716.6,-0.4,-0.05,24.4,15.2,24.8,16,0.01,4.45,125.4,193.9,0.55,0,2.668,2.895
7/5/2022,10:20:53 AM,Trout Bog,BogGhost,Charles,5.257,716.6,-0.4,-0.06,24.4,15.2,24.8,16,0.01,4.45,125.3,192,0.56,0,2.688,2.885
7/5/2022,10:20:55 AM,Trout Bog,BogGhost,Charles,5.223,716.7,-0.5,-0.06,24.3,15.2,24.7,16,0.01,4.45,125.2,190.1,0.55,0,2.711,2.913
7/5/2022,10:20:57 AM,Trout Bog,BogGhost,Charles,5.201,716.7,-0.5,-0.06,24.3,15.1,24.7,16,0.01,4.45,125.1,179.3,0.55,0,2.733,2.936
7/5/2022,10:20:59 AM,Trout Bog,BogGhost,Charles,5.142,716.6,-0.5,-0.07,24.3,15.1,24.7,16,0.01,4.45,125,176.5,0.53,0,2.756,2.985
7/5/2022,10:21:01 AM,Trout Bog,BogGhost,Charles,5.108,716.7,-0.5,-0.07,24.3,15.1,24.6,16,0.01,4.46,124.9,175,0.54,0,2.778,3.005
7/5/2022,10:21:03 AM,Trout Bog,BogGhost,Charles,5.068,716.7,-0.6,-0.07,24.3,15,24.6,16,0.01,4.46,124.8,173.7,0.54,0,2.802,3.028
7/5/2022,10:21:05 AM,Trout Bog,BogGhost,Charles,4.996,716.6,-0.6,-0.07,24.3,15,24.6,16,0.01,4.46,124.7,172.5,0.52,0,2.824,3.021
7/5/2022,10:21:07 AM,Trout Bog,BogGhost,Charles,4.933,716.6,-0.6,-0.08,24.3,15,24.6,16,0.01,4.46,124.7,171.4,0.5,0,2.849,3.094
7/5/2022,10:21:09 AM,Trout Bog,BogGhost,Charles,4.852,716.6,-0.6,-0.08,24.3,14.9,24.6,16,0.01,4.46,124.6,170.4,0.5,0,2.871,3.076
7/5/2022,10:21:11 AM,Trout Bog,BogGhost,Charles,4.804,716.6,-0.6,-0.08,24.3,14.9,24.6,16,0.01,4.46,124.6,169.4,0.49,0,2.896,3.117
7/5/2022,10:21:13 AM,Trout Bog,BogGhost,Charles,4.754,716.5,-0.6,-0.08,24.3,14.9,24.6,16,0.01,4.46,124.6,168.4,0.47,0,2.917,3.107
7/5/2022,10:21:15 AM,Trout Bog,BogGhost,Charles,4.681,716.7,-0.7,-0.08,24.3,14.9,24.6,16,0.01,4.46,124.6,167.5,0.45,0,2.94,3.124
7/5/2022,10:21:17 AM,Trout Bog,BogGhost,Charles,4.627,716.7,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.5,166.6,0.45,0,2.961,3.161
7/5/2022,10:21:19 AM,Trout Bog,BogGhost,Charles,4.591,716.7,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.5,157.2,0.45,0,2.983,3.156
7/5/2022,10:21:21 AM,Trout Bog,BogGhost,Charles,4.562,716.6,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.5,156.1,0.44,0,3.004,3.181
7/5/2022,10:21:23 AM,Trout Bog,BogGhost,Charles,4.534,716.6,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.4,155.2,0.43,0,3.023,3.185
7/5/2022,10:21:25 AM,Trout Bog,BogGhost,Charles,4.505,716.7,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.4,154.1,0.41,0,3.043,3.209
7/5/2022,10:21:27 AM,Trout Bog,BogGhost,Charles,4.491,716.7,-0.7,-0.09,24.3,14.8,24.6,16,0.01,4.46,124.2,153.1,0.41,0,3.062,3.227
7/5/2022,10:21:29 AM,Trout Bog,BogGhost,Charles,4.476,716.6,-0.7,-0.09,24.3,14.7,24.6,16,0.01,4.46,124,152.1,0.41,0,3.081,3.257
7/5/2022,10:21:31 AM,Trout Bog,BogGhost,Charles,4.457,716.6,-0.7,-0.09,24.2,14.7,24.6,16,0.01,4.47,123.8,151.1,0.4,0,3.1,3.245
7/5/2022,10:21:33 AM,Trout Bog,BogGhost,Charles,4.436,716.7,-0.7,-0.09,24.2,14.7,24.6,16,0.01,4.47,123.5,150.2,0.4,0,3.12,3.284
7/5/2022,10:21:35 AM,Trout Bog,BogGhost,Charles,4.415,716.6,-0.7,-0.1,24.2,14.7,24.6,16,0.01,4.48,123.2,149.4,0.39,0,3.138,3.288
7/5/2022,10:21:37 AM,Trout Bog,BogGhost,Charles,4.396,716.7,-0.7,-0.1,24.2,14.7,24.6,16,0.01,4.48,122.9,148.7,0.39,0,3.158,3.349
7/5/2022,10:21:39 AM,Trout Bog,BogGhost,Charles,4.372,716.5,-0.8,-0.1,24.2,14.7,24.6,16,0.01,4.49,122.7,148,0.39,0,3.175,3.354
7/5/2022,10:21:41 AM,Trout Bog,BogGhost,Charles,4.345,716.6,-0.8,-0.1,24.2,14.7,24.6,16,0.01,4.49,122.4,147.4,0.39,0,3.195,3.367
