Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C-uS/cm-18E103508,nLFC-uS/cm-18E103508,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
7/18/2022,12:14:52 PM,Trout Bog,BogGhost,Charles,6.912,715.1,-0.5,-0.06,25.5,16.7,25.9,17,0.01,4.35,128.7,265.1,1.08,0,2.331,2.554,2.928
7/18/2022,12:14:54 PM,Trout Bog,BogGhost,Charles,6.784,715.1,-0.5,-0.06,25.5,16.6,25.9,17,0.01,4.36,128.4,244.4,1.06,0,2.35,2.585,2.955
7/18/2022,12:14:56 PM,Trout Bog,BogGhost,Charles,6.664,715.1,-0.5,-0.07,25.4,16.5,25.9,17,0.01,4.36,128,238,1.03,0,2.374,2.652,2.989
7/18/2022,12:14:58 PM,Trout Bog,BogGhost,Charles,6.549,715.1,-0.6,-0.07,25.4,16.4,25.8,16,0.01,4.37,127.6,233.7,1,0,2.398,2.684,3.023
7/18/2022,12:15:00 PM,Trout Bog,BogGhost,Charles,6.418,715.1,-0.6,-0.07,25.3,16.3,25.7,16,0.01,4.38,127,228.7,0.96,0,2.425,2.716,3.062
7/18/2022,12:15:02 PM,Trout Bog,BogGhost,Charles,6.264,715,-0.6,-0.08,25.3,16.2,25.7,16,0.01,4.39,126.5,213.6,0.93,0,2.45,2.728,3.097
7/18/2022,12:15:04 PM,Trout Bog,BogGhost,Charles,6.156,715.1,-0.7,-0.08,25.2,16.1,25.6,16,0.01,4.4,126,209.1,0.89,0,2.476,2.726,3.135
7/18/2022,12:15:06 PM,Trout Bog,BogGhost,Charles,6.058,715.1,-0.7,-0.08,25.1,16,25.5,16,0.01,4.41,125.3,205.8,0.86,0,2.501,2.761,3.17
7/18/2022,12:15:08 PM,Trout Bog,BogGhost,Charles,5.971,715.2,-0.7,-0.09,25,15.9,25.4,16,0.01,4.42,124.8,203.4,0.82,0,2.527,2.818,3.207
7/18/2022,12:15:10 PM,Trout Bog,BogGhost,Charles,5.899,715.2,-0.7,-0.09,24.9,15.8,25.3,16,0.01,4.42,124.3,201.3,0.8,0,2.558,2.854,3.251
7/18/2022,12:15:12 PM,Trout Bog,BogGhost,Charles,5.83,715.1,-0.7,-0.09,24.8,15.7,25.2,16,0.01,4.43,123.8,199.3,0.76,0,2.587,2.869,3.292
7/18/2022,12:15:14 PM,Trout Bog,BogGhost,Charles,5.775,715.1,-0.7,-0.09,24.7,15.6,25.1,16,0.01,4.44,123.3,197.2,0.75,0,2.619,2.909,3.337
7/18/2022,12:15:16 PM,Trout Bog,BogGhost,Charles,5.733,715.2,-0.7,-0.09,24.6,15.6,25,16,0.01,4.45,122.9,185.3,0.73,0,2.647,2.895,3.378
7/18/2022,12:15:18 PM,Trout Bog,BogGhost,Charles,5.675,715.1,-0.8,-0.09,24.6,15.5,25,16,0.01,4.45,122.5,182.4,0.71,0,2.678,2.949,3.421
7/18/2022,12:15:20 PM,Trout Bog,BogGhost,Charles,5.63,715.1,-0.8,-0.1,24.5,15.5,24.9,16,0.01,4.46,122.2,180.7,0.7,0,2.704,2.924,3.459
7/18/2022,12:15:22 PM,Trout Bog,BogGhost,Charles,5.59,715.1,-0.8,-0.1,24.5,15.4,24.9,16,0.01,4.46,122,178.8,0.69,0,2.733,2.949,3.5
7/18/2022,12:15:24 PM,Trout Bog,BogGhost,Charles,5.546,715.1,-0.8,-0.1,24.5,15.4,24.9,16,0.01,4.46,121.9,177.2,0.68,0,2.757,2.954,3.534
7/18/2022,12:15:26 PM,Trout Bog,BogGhost,Charles,5.511,715.1,-0.8,-0.1,24.6,15.4,24.9,16,0.01,4.47,121.7,175.5,0.66,0,2.783,2.942,3.572
7/18/2022,12:15:28 PM,Trout Bog,BogGhost,Charles,5.456,715,-0.8,-0.1,24.6,15.4,25,16,0.01,4.47,121.6,174.1,0.65,0,2.806,2.971,3.603
7/18/2022,12:15:30 PM,Trout Bog,BogGhost,Charles,5.412,715,-0.8,-0.1,24.6,15.4,25,16,0.01,4.47,121.5,164.7,0.68,0,2.829,2.969,3.637
7/18/2022,12:15:32 PM,Trout Bog,BogGhost,Charles,5.364,715.1,-0.8,-0.1,24.7,15.4,25,16,0.01,4.47,121.4,162.7,0.68,0,2.85,2.994,3.666
7/18/2022,12:15:34 PM,Trout Bog,BogGhost,Charles,5.317,715.1,-0.8,-0.11,24.7,15.4,25,16,0.01,4.47,121.3,161.5,0.67,0,2.868,2.984,3.692
7/18/2022,12:15:36 PM,Trout Bog,BogGhost,Charles,5.28,715.1,-0.8,-0.11,24.7,15.4,25,16,0.01,4.47,121.2,160.1,0.67,0,2.886,3.002,3.718
7/18/2022,12:15:38 PM,Trout Bog,BogGhost,Charles,5.241,715.1,-0.9,-0.11,24.6,15.3,25,16,0.01,4.47,121.2,159,0.65,0,2.901,3.013,3.739
7/18/2022,12:15:40 PM,Trout Bog,BogGhost,Charles,5.209,715.1,-0.9,-0.11,24.5,15.3,24.9,16,0.01,4.48,121.1,158.1,0.64,0,2.918,3.033,3.763
7/18/2022,12:15:42 PM,Trout Bog,BogGhost,Charles,5.183,715.1,-0.9,-0.11,24.4,15.2,24.8,16,0.01,4.48,121,157.2,0.64,0,2.934,3.029,3.785
7/18/2022,12:15:44 PM,Trout Bog,BogGhost,Charles,5.153,715.1,-0.9,-0.11,24.3,15.1,24.7,16,0.01,4.48,121,156.4,0.59,0,2.95,3.058,3.809
7/18/2022,12:15:46 PM,Trout Bog,BogGhost,Charles,5.125,715.2,-0.9,-0.11,24.3,15.1,24.6,16,0.01,4.48,120.9,155.6,0.58,0,2.963,3.054,3.827
7/18/2022,12:15:48 PM,Trout Bog,BogGhost,Charles,5.097,715.2,-0.9,-0.12,24.3,15,24.6,16,0.01,4.48,120.9,154.8,0.56,0,2.975,3.091,3.844
7/18/2022,12:15:50 PM,Trout Bog,BogGhost,Charles,5.063,715.2,-0.9,-0.12,24.2,15,24.6,16,0.01,4.48,120.9,154,0.54,0,2.985,3.068,3.859
7/18/2022,12:15:52 PM,Trout Bog,BogGhost,Charles,5.031,715.2,-0.9,-0.12,24.2,15,24.6,16,0.01,4.48,121,153.3,0.53,0,2.997,3.128,3.876
7/18/2022,12:15:54 PM,Trout Bog,BogGhost,Charles,4.997,715.1,-0.9,-0.12,24.2,15,24.6,16,0.01,4.48,121,145.4,0.53,0,3.008,3.131,3.891
7/18/2022,12:15:56 PM,Trout Bog,BogGhost,Charles,4.964,715.2,-1,-0.12,24.2,15,24.6,16,0.01,4.47,121,144.2,0.52,0,3.02,3.161,3.908
7/18/2022,12:15:58 PM,Trout Bog,BogGhost,Charles,4.934,715.1,-1,-0.12,24.2,14.9,24.6,16,0.01,4.47,121.1,143.5,0.51,0,3.03,3.146,3.923
7/18/2022,12:16:00 PM,Trout Bog,BogGhost,Charles,4.905,715.2,-1,-0.12,24.2,14.9,24.6,16,0.01,4.47,121.2,142.6,0.51,0,3.043,3.152,3.94
7/18/2022,12:16:02 PM,Trout Bog,BogGhost,Charles,4.878,715.1,-1,-0.13,24.2,14.9,24.5,16,0.01,4.47,121.3,141.9,0.5,0,3.054,3.173,3.956
7/18/2022,12:16:04 PM,Trout Bog,BogGhost,Charles,4.857,715.1,-1,-0.13,24.2,14.9,24.5,16,0.01,4.47,121.3,141.2,0.51,0,3.066,3.16,3.973
7/18/2022,12:16:06 PM,Trout Bog,BogGhost,Charles,4.837,715,-1,-0.13,24.2,14.9,24.5,16,0.01,4.47,121.4,140.7,0.51,0,3.077,3.195,3.989
7/18/2022,12:16:08 PM,Trout Bog,BogGhost,Charles,4.819,715.1,-1,-0.13,24.2,14.9,24.5,16,0.01,4.46,121.5,140.1,0.5,0,3.088,3.183,4.004
7/18/2022,12:16:10 PM,Trout Bog,BogGhost,Charles,4.804,715.1,-1,-0.13,24.2,14.8,24.5,16,0.01,4.46,121.6,139.7,0.48,0,3.099,3.201,4.02
7/18/2022,12:16:12 PM,Trout Bog,BogGhost,Charles,4.791,715.2,-1,-0.13,24.2,14.8,24.5,16,0.01,4.46,121.8,139.2,0.48,0,3.109,3.176,4.035
7/18/2022,12:16:14 PM,Trout Bog,BogGhost,Charles,4.78,715.1,-1,-0.13,24.2,14.8,24.5,16,0.01,4.46,121.9,138.8,0.46,0,3.12,3.209,4.05
7/18/2022,12:16:16 PM,Trout Bog,BogGhost,Charles,4.764,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.1,138.3,0.45,0,3.13,3.205,4.065
7/18/2022,12:16:18 PM,Trout Bog,BogGhost,Charles,4.745,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.2,137.8,0.45,0,3.142,3.234,4.081
7/18/2022,12:16:20 PM,Trout Bog,BogGhost,Charles,4.727,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.3,137.1,0.45,0,3.151,3.211,4.094
7/18/2022,12:16:22 PM,Trout Bog,BogGhost,Charles,4.711,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.4,129.7,0.44,0,3.161,3.248,4.109
7/18/2022,12:16:24 PM,Trout Bog,BogGhost,Charles,4.697,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.4,128.6,0.45,0,3.169,3.229,4.12
7/18/2022,12:16:26 PM,Trout Bog,BogGhost,Charles,4.68,715.1,-1.1,-0.14,24.2,14.8,24.5,16,0.01,4.45,122.4,128,0.45,0,3.18,3.254,4.135
7/18/2022,12:16:28 PM,Trout Bog,BogGhost,Charles,4.663,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.45,122.4,127.4,0.46,0,3.189,3.284,4.148
7/18/2022,12:16:30 PM,Trout Bog,BogGhost,Charles,4.651,715,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.45,122.4,126.9,0.46,0,3.198,3.278,4.162
7/18/2022,12:16:32 PM,Trout Bog,BogGhost,Charles,4.645,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.45,122.4,126.3,0.45,0,3.207,3.309,4.174
7/18/2022,12:16:34 PM,Trout Bog,BogGhost,Charles,4.643,715.2,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.45,122.3,125.8,0.45,0,3.216,3.295,4.187
7/18/2022,12:16:36 PM,Trout Bog,BogGhost,Charles,4.642,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.45,122.1,125.2,0.45,0,3.224,3.325,4.198
7/18/2022,12:16:38 PM,Trout Bog,BogGhost,Charles,4.636,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.46,121.9,124.6,0.45,0,3.234,3.346,4.213
7/18/2022,12:16:40 PM,Trout Bog,BogGhost,Charles,4.627,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.46,121.7,124.1,0.45,0,3.244,3.364,4.227
7/18/2022,12:16:42 PM,Trout Bog,BogGhost,Charles,4.616,715.1,-1.1,-0.14,24.2,14.8,24.6,16,0.01,4.46,121.5,123.6,0.43,0,3.255,3.385,4.242
7/18/2022,12:16:44 PM,Trout Bog,BogGhost,Charles,4.597,715.1,-1.1,-0.14,24.3,14.8,24.6,16,0.01,4.47,121.2,123.1,0.42,0,3.266,3.386,4.258
7/18/2022,12:16:46 PM,Trout Bog,BogGhost,Charles,4.576,715,-1.1,-0.14,24.3,14.8,24.6,16,0.01,4.47,121,116.5,0.41,0,3.277,3.406,4.274
7/18/2022,12:16:48 PM,Trout Bog,BogGhost,Charles,4.551,715.1,-1.1,-0.14,24.3,14.8,24.6,16,0.01,4.48,120.7,115.5,0.4,0,3.288,3.413,4.29
7/18/2022,12:16:50 PM,Trout Bog,BogGhost,Charles,4.527,715.1,-1.1,-0.15,24.3,14.8,24.7,16,0.01,4.48,120.4,115.1,0.37,0,3.299,3.408,4.306
7/18/2022,12:16:52 PM,Trout Bog,BogGhost,Charles,4.507,715.1,-1.1,-0.15,24.3,14.8,24.7,16,0.01,4.49,120.2,114.5,0.36,0,3.313,3.44,4.324
7/18/2022,12:16:54 PM,Trout Bog,BogGhost,Charles,4.493,715.1,-1.1,-0.15,24.4,14.8,24.7,16,0.01,4.49,119.9,113.9,0.35,0,3.323,3.426,4.339
7/18/2022,12:16:56 PM,Trout Bog,BogGhost,Charles,4.481,715.1,-1.1,-0.15,24.4,14.8,24.7,16,0.01,4.5,119.7,113.4,0.34,0,3.336,3.459,4.358
7/18/2022,12:16:58 PM,Trout Bog,BogGhost,Charles,4.469,715.1,-1.1,-0.15,24.4,14.8,24.7,16,0.01,4.5,119.4,112.8,0.33,0,3.348,3.49,4.375
7/18/2022,12:17:00 PM,Trout Bog,BogGhost,Charles,4.45,715.1,-1.1,-0.15,24.4,14.8,24.7,16,0.01,4.5,119.2,112.3,0.33,0,3.366,3.551,4.4
7/18/2022,12:17:02 PM,Trout Bog,BogGhost,Charles,4.432,715.1,-1.2,-0.15,24.4,14.8,24.7,16,0.01,4.51,119,111.9,0.34,0,3.382,3.568,4.423
7/18/2022,12:17:04 PM,Trout Bog,BogGhost,Charles,4.416,715.1,-1.2,-0.15,24.4,14.8,24.8,16,0.01,4.51,118.8,111.4,0.34,0,3.401,3.607,4.449
7/18/2022,12:17:06 PM,Trout Bog,BogGhost,Charles,4.398,715.1,-1.2,-0.15,24.4,14.8,24.8,16,0.01,4.51,118.6,111,0.35,0,3.419,3.636,4.475
7/18/2022,12:17:08 PM,Trout Bog,BogGhost,Charles,4.378,715.2,-1.2,-0.15,24.5,14.8,24.8,16,0.01,4.52,118.4,110.5,0.35,0,3.439,3.651,4.504
7/18/2022,12:17:10 PM,Trout Bog,BogGhost,Charles,4.355,715.1,-1.2,-0.16,24.5,14.8,24.8,16,0.01,4.52,118.3,104.4,0.35,0,3.458,3.681,4.531
7/18/2022,12:17:12 PM,Trout Bog,BogGhost,Charles,4.335,715.1,-1.2,-0.16,24.5,14.8,24.8,16,0.01,4.52,118,103.7,0.36,0,3.476,3.657,4.557
7/18/2022,12:17:14 PM,Trout Bog,BogGhost,Charles,4.316,715.1,-1.2,-0.16,24.5,14.8,24.9,16,0.01,4.53,117.7,103.3,0.36,0,3.497,3.7,4.586
7/18/2022,12:17:16 PM,Trout Bog,BogGhost,Charles,4.298,715.1,-1.2,-0.16,24.6,14.8,24.9,16,0.01,4.53,117.5,102.9,0.35,0,3.516,3.701,4.613
7/18/2022,12:17:18 PM,Trout Bog,BogGhost,Charles,4.285,715.2,-1.2,-0.16,24.6,14.8,24.9,16,0.01,4.54,117.3,102.5,0.35,0,3.535,3.725,4.641
7/18/2022,12:17:20 PM,Trout Bog,BogGhost,Charles,4.275,715.1,-1.2,-0.16,24.6,14.8,24.9,16,0.01,4.54,117,102.2,0.34,0,3.554,3.74,4.667
7/18/2022,12:17:22 PM,Trout Bog,BogGhost,Charles,4.264,715.1,-1.2,-0.16,24.6,14.8,24.9,16,0.01,4.55,116.8,101.9,0.34,0,3.576,3.797,4.699
7/18/2022,12:17:24 PM,Trout Bog,BogGhost,Charles,4.256,715.1,-1.2,-0.16,24.6,14.8,24.9,16,0.01,4.55,116.5,101.5,0.34,0,3.595,3.781,4.726
7/18/2022,12:17:26 PM,Trout Bog,BogGhost,Charles,4.249,715.1,-1.2,-0.16,24.6,14.9,24.9,16,0.01,4.55,116.3,101.2,0.33,0,3.619,3.814,4.76
7/18/2022,12:17:28 PM,Trout Bog,BogGhost,Charles,4.239,715.1,-1.2,-0.16,24.6,14.9,24.9,16,0.01,4.56,116,100.9,0.31,0,3.639,3.845,4.789
7/18/2022,12:17:30 PM,Trout Bog,BogGhost,Charles,4.226,715.2,-1.2,-0.16,24.6,14.9,25,16,0.01,4.56,115.8,100.6,0.3,0,3.664,3.872,4.824
7/18/2022,12:17:32 PM,Trout Bog,BogGhost,Charles,4.21,715,-1.2,-0.16,24.6,14.9,25,16,0.01,4.57,115.6,100.3,0.3,0,3.687,3.9,4.857
7/18/2022,12:17:34 PM,Trout Bog,BogGhost,Charles,4.199,715.1,-1.2,-0.16,24.6,14.8,25,16,0.01,4.57,115.5,100,0.29,0,3.712,3.901,4.892
7/18/2022,12:17:36 PM,Trout Bog,BogGhost,Charles,4.19,715.1,-1.2,-0.16,24.6,14.9,25,16,0.01,4.57,115.4,99.6,0.29,0,3.734,3.929,4.924
7/18/2022,12:17:38 PM,Trout Bog,BogGhost,Charles,4.178,715.1,-1.2,-0.16,24.7,14.9,25,16,0.01,4.57,115.2,98.9,0.28,0,3.754,3.929,4.952
7/18/2022,12:17:40 PM,Trout Bog,BogGhost,Charles,4.162,715.1,-1.2,-0.16,24.7,14.9,25,16,0.01,4.58,115.1,98.4,0.28,0,3.776,3.986,4.984
7/18/2022,12:17:42 PM,Trout Bog,BogGhost,Charles,4.148,715.2,-1.2,-0.16,24.7,14.9,25,16,0.01,4.58,115,97.9,0.28,0,3.796,3.977,5.012
7/18/2022,12:17:44 PM,Trout Bog,BogGhost,Charles,4.138,715,-1.2,-0.16,24.7,14.8,25,16,0.01,4.58,114.9,97.4,0.27,0,3.816,3.984,5.04
7/18/2022,12:17:46 PM,Trout Bog,BogGhost,Charles,4.13,715.1,-1.2,-0.16,24.7,14.8,25,16,0.01,4.58,114.7,96.8,0.27,0,3.835,3.998,5.068
7/18/2022,12:17:48 PM,Trout Bog,BogGhost,Charles,4.117,715,-1.2,-0.16,24.7,14.8,25,16,0.01,4.59,114.6,96.2,0.26,0,3.853,4.027,5.092
7/18/2022,12:17:50 PM,Trout Bog,BogGhost,Charles,4.1,715.1,-1.2,-0.16,24.7,14.8,25,16,0.01,4.59,114.4,95.7,0.26,0,3.87,4.012,5.117
7/18/2022,12:17:52 PM,Trout Bog,BogGhost,Charles,4.088,715,-1.2,-0.16,24.7,14.8,25,16,0.01,4.59,114.2,95,0.26,0,3.89,4.058,5.145
7/18/2022,12:17:54 PM,Trout Bog,BogGhost,Charles,4.08,715,-1.2,-0.16,24.7,14.8,25,16,0.01,4.6,113.9,94.3,0.26,0,3.907,4.047,5.169
7/18/2022,12:17:56 PM,Trout Bog,BogGhost,Charles,4.07,715,-1.2,-0.16,24.7,14.8,25.1,16,0.01,4.6,113.7,93.6,0.25,0,3.926,4.071,5.197
7/18/2022,12:17:58 PM,Trout Bog,BogGhost,Charles,4.063,715.1,-1.2,-0.16,24.7,14.8,25.1,16,0.01,4.6,113.5,93,0.24,0,3.942,4.061,5.219
7/18/2022,12:18:00 PM,Trout Bog,BogGhost,Charles,4.055,715.1,-1.3,-0.16,24.7,14.8,25.1,16,0.01,4.61,113.3,92.1,0.23,0,3.959,4.088,5.244
7/18/2022,12:18:02 PM,Trout Bog,BogGhost,Charles,4.053,715.1,-1.3,-0.17,24.7,14.8,25.1,16,0.01,4.61,113.1,91.4,0.24,0,3.975,4.118,5.266
7/18/2022,12:18:04 PM,Trout Bog,BogGhost,Charles,4.056,715.2,-1.3,-0.17,24.7,14.8,25.1,16,0.01,4.62,112.9,90.7,0.23,0,3.992,4.118,5.291
7/18/2022,12:18:06 PM,Trout Bog,BogGhost,Charles,4.057,715,-1.3,-0.17,24.8,14.8,25.1,16,0.01,4.62,112.7,90,0.22,0,4.007,4.146,5.313
7/18/2022,12:18:08 PM,Trout Bog,BogGhost,Charles,4.059,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.6,89.3,0.24,0,4.022,4.15,5.334
7/18/2022,12:18:10 PM,Trout Bog,BogGhost,Charles,4.062,715,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,88.7,0.23,0,4.036,4.162,5.353
7/18/2022,12:18:12 PM,Trout Bog,BogGhost,Charles,4.063,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,88.2,0.23,0,4.05,4.177,5.372
7/18/2022,12:18:14 PM,Trout Bog,BogGhost,Charles,4.062,715,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,87.8,0.25,0,4.065,4.225,5.394
7/18/2022,12:18:16 PM,Trout Bog,BogGhost,Charles,4.063,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,87.3,0.26,0,4.079,4.199,5.414
7/18/2022,12:18:18 PM,Trout Bog,BogGhost,Charles,4.06,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,86.9,0.26,0,4.093,4.26,5.435
7/18/2022,12:18:20 PM,Trout Bog,BogGhost,Charles,4.056,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,86.5,0.25,0,4.107,4.24,5.454
7/18/2022,12:18:22 PM,Trout Bog,BogGhost,Charles,4.049,715.1,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,86.1,0.24,0,4.123,4.287,5.477
7/18/2022,12:18:24 PM,Trout Bog,BogGhost,Charles,4.042,715,-1.3,-0.17,24.8,14.9,25.1,16,0.01,4.62,112.5,85.6,0.25,0,4.136,4.266,5.496
7/18/2022,12:18:26 PM,Trout Bog,BogGhost,Charles,4.036,715,-1.3,-0.17,24.8,14.9,25.2,16,0.01,4.62,112.4,85.2,0.24,0,4.153,4.312,5.52
7/18/2022,12:18:28 PM,Trout Bog,BogGhost,Charles,4.029,715.1,-1.3,-0.17,24.8,14.9,25.2,16,0.01,4.62,112.4,84.8,0.21,0,4.167,4.313,5.539
7/18/2022,12:18:30 PM,Trout Bog,BogGhost,Charles,4.017,715,-1.3,-0.17,24.9,14.9,25.2,16,0.01,4.62,112.3,84.4,0.21,0,4.185,4.353,5.566
7/18/2022,12:18:32 PM,Trout Bog,BogGhost,Charles,4.009,715,-1.3,-0.17,24.9,14.9,25.2,16,0.01,4.63,112.3,84,0.21,0,4.2,4.366,5.586
7/18/2022,12:18:34 PM,Trout Bog,BogGhost,Charles,4.001,715.1,-1.3,-0.17,24.9,14.9,25.2,16,0.01,4.63,112.3,83.6,0.21,0,4.219,4.392,5.613
7/18/2022,12:18:36 PM,Trout Bog,BogGhost,Charles,3.993,715,-1.3,-0.18,24.9,14.9,25.2,16,0.01,4.63,112.2,83.1,0.19,0,4.237,4.425,5.638
7/18/2022,12:18:38 PM,Trout Bog,BogGhost,Charles,3.983,715,-1.3,-0.18,24.9,14.9,25.2,16,0.01,4.63,112.2,82.6,0.18,0,4.255,4.409,5.664
7/18/2022,12:18:40 PM,Trout Bog,BogGhost,Charles,3.974,715.1,-1.4,-0.18,24.9,14.9,25.3,16,0.01,4.63,112.1,82.1,0.17,0,4.271,4.439,5.687
7/18/2022,12:18:42 PM,Trout Bog,BogGhost,Charles,3.97,715,-1.4,-0.18,24.9,14.9,25.3,16,0.01,4.63,112.1,81.5,0.17,0,4.286,4.435,5.709
7/18/2022,12:18:44 PM,Trout Bog,BogGhost,Charles,3.966,715,-1.4,-0.18,25,14.9,25.3,16,0.01,4.63,112,81,0.16,0,4.305,4.476,5.736
7/18/2022,12:18:46 PM,Trout Bog,BogGhost,Charles,3.962,715,-1.4,-0.18,25,14.9,25.3,16,0.01,4.63,112,80.5,0.16,0,4.322,4.501,5.76
7/18/2022,12:18:48 PM,Trout Bog,BogGhost,Charles,3.96,715,-1.4,-0.18,25,14.9,25.3,16,0.01,4.63,112,80.1,0.14,0,4.341,4.509,5.787
7/18/2022,12:18:50 PM,Trout Bog,BogGhost,Charles,3.957,715.1,-1.4,-0.18,25,15,25.3,16,0.01,4.63,112,79.6,0.14,0,4.36,4.543,5.814
7/18/2022,12:18:52 PM,Trout Bog,BogGhost,Charles,3.953,715,-1.4,-0.18,25,15,25.4,16,0.01,4.63,111.9,79.1,0.14,0,4.382,4.595,5.844
7/18/2022,12:18:54 PM,Trout Bog,BogGhost,Charles,3.947,715.1,-1.4,-0.18,25.1,15,25.4,16,0.01,4.63,112,78.8,0.14,0,4.401,4.592,5.872
7/18/2022,12:18:56 PM,Trout Bog,BogGhost,Charles,3.943,715.1,-1.4,-0.18,25.1,15,25.4,16,0.01,4.63,112,78.4,0.14,0,4.422,4.641,5.902
7/18/2022,12:18:58 PM,Trout Bog,BogGhost,Charles,3.94,715.1,-1.4,-0.18,25.1,15,25.4,16,0.01,4.63,112,78,0.14,0,4.441,4.636,5.93
7/18/2022,12:19:00 PM,Trout Bog,BogGhost,Charles,3.936,715,-1.4,-0.18,25.1,15,25.5,16,0.01,4.63,112,77.6,0.14,0,4.463,4.669,5.961
7/18/2022,12:19:02 PM,Trout Bog,BogGhost,Charles,3.933,715,-1.4,-0.18,25.2,15,25.5,16,0.01,4.63,112,77.2,0.13,0,4.483,4.678,5.989
7/18/2022,12:19:04 PM,Trout Bog,BogGhost,Charles,3.931,715,-1.4,-0.18,25.2,15,25.5,16,0.01,4.63,112.1,76.9,0.14,0,4.505,4.687,6.02
7/18/2022,12:19:06 PM,Trout Bog,BogGhost,Charles,3.931,715,-1.4,-0.18,25.2,15.1,25.5,16,0.01,4.63,112.1,76.5,0.13,0,4.525,4.726,6.048
7/18/2022,12:19:08 PM,Trout Bog,BogGhost,Charles,3.931,715.1,-1.4,-0.18,25.2,15.1,25.6,16,0.01,4.63,112.2,76.3,0.14,0,4.545,4.723,6.077
7/18/2022,12:19:10 PM,Trout Bog,BogGhost,Charles,3.93,715.1,-1.4,-0.19,25.3,15.1,25.6,16,0.01,4.63,112.2,76,0.14,0,4.565,4.761,6.105
7/18/2022,12:19:12 PM,Trout Bog,BogGhost,Charles,3.929,715,-1.4,-0.19,25.3,15.1,25.6,16,0.01,4.63,112.3,75.7,0.13,0,4.585,4.762,6.134
7/18/2022,12:19:14 PM,Trout Bog,BogGhost,Charles,3.928,715,-1.4,-0.19,25.3,15.1,25.6,16,0.01,4.62,112.3,75.4,0.13,0,4.603,4.783,6.16
7/18/2022,12:19:16 PM,Trout Bog,BogGhost,Charles,3.927,715,-1.4,-0.19,25.3,15.1,25.6,16,0.01,4.62,112.4,75.1,0.13,0,4.623,4.799,6.188
7/18/2022,12:19:18 PM,Trout Bog,BogGhost,Charles,3.925,715.1,-1.4,-0.19,25.3,15.1,25.7,16,0.01,4.62,112.4,74.8,0.14,0,4.644,4.827,6.218
7/18/2022,12:19:20 PM,Trout Bog,BogGhost,Charles,3.924,715,-1.4,-0.19,25.4,15.2,25.7,16,0.01,4.62,112.4,74.5,0.14,0,4.664,4.819,6.246
7/18/2022,12:19:22 PM,Trout Bog,BogGhost,Charles,3.922,715.1,-1.4,-0.19,25.4,15.2,25.7,17,0.01,4.62,112.4,74.2,0.12,0,4.685,4.861,6.277
7/18/2022,12:19:24 PM,Trout Bog,BogGhost,Charles,3.921,715,-1.4,-0.19,25.4,15.2,25.7,17,0.01,4.62,112.4,73.9,0.13,0,4.704,4.854,6.303
7/18/2022,12:19:26 PM,Trout Bog,BogGhost,Charles,3.92,715.1,-1.4,-0.19,25.4,15.2,25.8,17,0.01,4.62,112.4,73.5,0.13,0,4.726,4.924,6.334
7/18/2022,12:19:28 PM,Trout Bog,BogGhost,Charles,3.918,715,-1.4,-0.19,25.4,15.2,25.8,17,0.01,4.62,112.4,73.2,0.14,0,4.744,4.913,6.36
7/18/2022,12:19:30 PM,Trout Bog,BogGhost,Charles,3.916,715,-1.4,-0.19,25.5,15.2,25.8,17,0.01,4.62,112.4,72.8,0.14,0,4.764,4.954,6.389
7/18/2022,12:19:32 PM,Trout Bog,BogGhost,Charles,3.915,715.2,-1.4,-0.19,25.5,15.2,25.8,17,0.01,4.62,112.4,72.5,0.14,0,4.781,4.933,6.412
7/18/2022,12:19:34 PM,Trout Bog,BogGhost,Charles,3.914,715,-1.4,-0.19,25.5,15.2,25.8,17,0.01,4.62,112.3,72.2,0.14,0,4.8,4.962,6.439
