Date,Time ,Site Name,Cond,Depth,nLFCond,ODO,ODO.1,ORP,Pressure,Sal,Sp_Cond,TDS,Turbidity,TSS,pH,pH.1,Temp,Vertical_Position,Barometer
5/23/2022,12:40:58,Trout Bog,14.9,0.532,19.8,70.6,7.5,262.4,0.369,0.01,19.5,13,0.79,0,4.41,129.6,12.635,0.663,726.7
5/23/2022,12:41:00,Trout Bog,14.9,0.547,19.8,70.7,7.52,262.7,0.392,0.01,19.5,13,0.78,0,4.41,129.5,12.62,0.701,726.6
5/23/2022,12:41:02,Trout Bog,14.9,0.562,19.8,70.9,7.53,263,0.412,0.01,19.5,13,0.77,0,4.41,129.5,12.61,0.693,726.7
5/23/2022,12:41:04,Trout Bog,14.9,0.578,19.8,71,7.55,263.2,0.435,0.01,19.5,13,0.76,0,4.41,129.5,12.595,0.737,726.7
5/23/2022,12:41:06,Trout Bog,14.9,0.593,19.8,71.1,7.56,263.5,0.456,0.01,19.5,13,0.74,0,4.41,129.4,12.575,0.728,726.7
5/23/2022,12:41:08,Trout Bog,14.9,0.61,19.8,71.2,7.58,263.7,0.481,0.01,19.5,13,0.73,0,4.41,129.4,12.539,0.756,726.7
5/23/2022,12:41:10,Trout Bog,14.9,0.625,19.8,71.2,7.59,264,0.502,0.01,19.5,13,0.73,0,4.41,129.3,12.52,0.772,726.6
5/23/2022,12:41:12,Trout Bog,14.9,0.641,19.8,71.3,7.6,264.2,0.525,0.01,19.5,13,0.73,0,4.41,129.3,12.5,0.783,726.7
5/23/2022,12:41:14,Trout Bog,14.8,0.657,19.8,71.4,7.61,264.4,0.547,0.01,19.5,13,0.72,0,4.41,129.3,12.47,0.796,726.7
5/23/2022,12:41:16,Trout Bog,14.8,0.671,19.9,71.4,7.62,264.7,0.567,0.01,19.5,13,0.71,0,4.41,129.2,12.447,0.811,726.7
5/23/2022,12:41:18,Trout Bog,14.8,0.686,19.9,71.4,7.62,264.9,0.588,0.01,19.5,13,0.68,0,4.41,129.2,12.423,0.832,726.7
5/23/2022,12:41:20,Trout Bog,14.8,0.701,19.9,71.4,7.63,265.1,0.609,0.01,19.5,13,0.68,0,4.41,129.2,12.414,0.832,726.7
5/23/2022,12:41:22,Trout Bog,14.8,0.714,19.9,71.4,7.63,265.3,0.629,0.01,19.5,13,0.68,0,4.41,129.2,12.401,0.839,726.7
5/23/2022,12:41:24,Trout Bog,14.9,0.728,19.9,71.3,7.62,265.5,0.648,0.01,19.6,13,0.67,0,4.41,129.2,12.368,0.852,726.7
5/23/2022,12:41:26,Trout Bog,14.9,0.743,20,71.2,7.61,265.9,0.669,0.01,19.6,13,0.69,0,4.41,129.3,12.333,0.87,726.7
5/23/2022,12:41:28,Trout Bog,15,0.759,20.2,70.8,7.58,266.2,0.693,0.01,19.8,13,0.7,0,4.41,129.6,12.283,0.883,726.7
5/23/2022,12:41:30,Trout Bog,15.1,0.771,20.3,70.3,7.54,266.6,0.71,0.01,20,13,0.71,0,4.4,129.8,12.241,0.908,726.7
5/23/2022,12:41:32,Trout Bog,15.3,0.785,20.5,66.3,7.11,267,0.73,0.01,20.2,13,0.75,0,4.4,130.1,12.186,0.893,726.7
5/23/2022,12:41:34,Trout Bog,15.5,0.801,20.9,64.7,6.95,267.4,0.752,0.01,20.5,13,0.78,0,4.39,130.4,12.117,0.951,726.7
5/23/2022,12:41:36,Trout Bog,15.7,0.815,21.3,63.9,6.88,267.8,0.772,0.01,20.9,14,0.8,0,4.38,130.8,12.061,0.945,726.7
5/23/2022,12:41:38,Trout Bog,16,0.831,21.6,63,6.79,268.3,0.795,0.01,21.3,14,0.83,0,4.37,131.3,12.006,0.983,726.6
5/23/2022,12:41:40,Trout Bog,16.4,0.848,22.2,58.7,6.33,268.8,0.819,0.01,21.8,14,0.84,0,4.36,132.1,11.955,0.993,726.7
5/23/2022,12:41:42,Trout Bog,16.7,0.861,22.7,56.4,6.09,269.3,0.838,0.01,22.3,15,0.86,0,4.35,132.6,11.898,1.012,726.7
5/23/2022,12:41:44,Trout Bog,17.2,0.876,23.4,54.7,5.92,269.9,0.858,0.01,23,15,0.88,0,4.34,133.4,11.801,1.038,726.7
5/23/2022,12:41:46,Trout Bog,17.7,0.891,24.1,52.9,5.73,270.5,0.88,0.01,23.7,15,0.9,0,4.32,134.1,11.685,1.03,726.7
5/23/2022,12:41:48,Trout Bog,18.1,0.906,24.8,47,5.11,271.1,0.901,0.01,24.4,16,0.91,0,4.31,134.8,11.557,1.059,726.7
5/23/2022,12:41:50,Trout Bog,18.6,0.921,25.5,43.8,4.78,271.6,0.922,0.01,25.1,16,0.91,0,4.3,135.4,11.42,1.049,726.7
5/23/2022,12:41:52,Trout Bog,19,0.934,26.2,41.9,4.59,272.1,0.941,0.01,25.8,17,0.91,0,4.28,136,11.259,1.075,726.7
5/23/2022,12:41:54,Trout Bog,19.4,0.951,26.9,35.6,3.91,272.4,0.965,0.01,26.4,17,0.92,0,4.27,136.7,11.076,1.111,726.7
5/23/2022,12:41:56,Trout Bog,19.7,0.963,27.3,32.9,3.63,272.7,0.982,0.01,26.9,17,0.93,0,4.26,137.1,10.935,1.107,726.7
5/23/2022,12:41:58,Trout Bog,19.9,0.977,27.8,31.3,3.47,273,1.003,0.01,27.3,18,0.92,0,4.25,137.6,10.798,1.109,726.7
5/23/2022,12:42:00,Trout Bog,20.1,0.994,28.2,29.7,3.3,273.2,1.026,0.01,27.7,18,0.93,0,4.24,138.1,10.65,1.148,726.7
5/23/2022,12:42:02,Trout Bog,20.4,1.009,28.7,24.3,2.71,273.4,1.048,0.01,28.2,18,0.93,0,4.23,138.5,10.488,1.147,726.7
5/23/2022,12:42:04,Trout Bog,20.7,1.027,29.2,22.5,2.52,273.4,1.073,0.01,28.7,19,0.94,0,4.23,138.8,10.329,1.197,726.7
5/23/2022,12:42:06,Trout Bog,20.9,1.046,29.7,21.2,2.39,273.4,1.1,0.01,29.2,19,0.96,0,4.22,139.1,10.128,1.202,726.7
5/23/2022,12:42:08,Trout Bog,21.2,1.062,30.2,20.2,2.28,273.3,1.124,0.01,29.7,19,0.98,0,4.22,139.3,9.976,1.234,726.6
5/23/2022,12:42:10,Trout Bog,21.3,1.077,30.6,19.4,2.19,273.1,1.145,0.01,30,20,1,0,4.21,139.4,9.832,1.234,726.7
5/23/2022,12:42:12,Trout Bog,21.4,1.096,30.9,15.2,1.73,272.9,1.172,0.01,30.3,20,1.01,0,4.21,139.6,9.65,1.274,726.7
5/23/2022,12:42:14,Trout Bog,21.4,1.113,31,14,1.6,272.6,1.195,0.01,30.4,20,1.02,0,4.2,139.6,9.473,1.293,726.7
5/23/2022,12:42:16,Trout Bog,21.3,1.131,30.9,13.4,1.54,272.3,1.221,0.01,30.4,20,1.03,0,4.2,139.7,9.319,1.301,726.7
5/23/2022,12:42:18,Trout Bog,21.1,1.148,30.8,12.8,1.47,271.9,1.246,0.01,30.3,20,1.06,0,4.2,139.7,9.172,1.336,726.6
5/23/2022,12:42:20,Trout Bog,20.9,1.168,30.6,12.2,1.41,271.4,1.274,0.01,30.1,20,1.06,0,4.2,139.6,8.982,1.355,726.7
5/23/2022,12:42:22,Trout Bog,20.6,1.182,30.4,11.7,1.36,271,1.295,0.01,29.9,19,1.05,0,4.2,139.5,8.845,1.356,726.6
5/23/2022,12:42:24,Trout Bog,20.4,1.202,30.1,11.3,1.31,270.4,1.322,0.01,29.5,19,1.04,0,4.2,139.3,8.702,1.383,726.7
5/23/2022,12:42:26,Trout Bog,20.1,1.218,29.8,10.9,1.28,269.9,1.346,0.01,29.3,19,1.03,0,4.21,139,8.561,1.401,726.7
5/23/2022,12:42:28,Trout Bog,19.8,1.237,29.5,10.4,1.22,269.3,1.372,0.01,29,19,1.04,0,4.21,138.8,8.442,1.416,726.6
5/23/2022,12:42:30,Trout Bog,19.5,1.256,29.1,9.7,1.14,268.6,1.399,0.01,28.6,19,1.03,0,4.21,138.5,8.321,1.431,726.7
5/23/2022,12:42:32,Trout Bog,19.2,1.274,28.7,9,1.06,268,1.425,0.01,28.2,18,1.03,0,4.22,138.2,8.217,1.453,726.7
5/23/2022,12:42:34,Trout Bog,18.8,1.294,28.3,8.4,0.99,267.4,1.454,0.01,27.8,18,1,0,4.22,137.9,8.108,1.483,726.7
5/23/2022,12:42:36,Trout Bog,18.5,1.312,27.9,7.8,0.93,266.8,1.479,0.01,27.4,18,1,0,4.23,137.6,7.974,1.471,726.6
5/23/2022,12:42:38,Trout Bog,18.2,1.334,27.5,7.3,0.87,266.2,1.51,0.01,27.1,18,0.99,0,4.23,137.3,7.837,1.531,726.7
5/23/2022,12:42:40,Trout Bog,17.9,1.352,27.2,6.8,0.81,265.5,1.536,0.01,26.8,17,0.98,0,4.23,137,7.683,1.54,726.7
5/23/2022,12:42:42,Trout Bog,17.7,1.376,27,6.3,0.75,264.7,1.57,0.01,26.6,17,0.98,0,4.24,136.5,7.48,1.617,726.7
5/23/2022,12:42:44,Trout Bog,17.5,1.397,26.9,5.9,0.71,263.7,1.6,0.01,26.4,17,0.98,0,4.25,136.1,7.27,1.624,726.7
5/23/2022,12:42:46,Trout Bog,17.3,1.421,26.8,5.4,0.66,262.3,1.633,0.01,26.4,17,0.98,0,4.25,135.6,7.049,1.635,726.7
5/23/2022,12:42:48,Trout Bog,17.2,1.444,26.8,5,0.61,245.2,1.667,0.01,26.3,17,0.98,0,4.26,135.1,6.793,1.656,726.7
5/23/2022,12:42:50,Trout Bog,17.1,1.464,26.7,4.6,0.57,242,1.695,0.01,26.3,17,0.98,0,4.26,134.7,6.623,1.67,726.7
5/23/2022,12:42:52,Trout Bog,17,1.485,26.7,4.3,0.53,240.5,1.725,0.01,26.3,17,0.98,0,4.27,134.3,6.433,1.691,726.7
5/23/2022,12:42:54,Trout Bog,16.9,1.505,26.7,4,0.49,238.6,1.753,0.01,26.3,17,0.98,0,4.28,133.8,6.242,1.701,726.7
5/23/2022,12:42:56,Trout Bog,16.8,1.526,26.8,3.7,0.45,237.1,1.784,0.01,26.4,17,0.98,0,4.28,133.3,6.077,1.728,726.7
5/23/2022,12:42:58,Trout Bog,16.8,1.55,26.9,3.3,0.42,235.4,1.817,0.01,26.5,17,0.97,0,4.29,132.8,5.911,1.724,726.6
5/23/2022,12:43:00,Trout Bog,16.8,1.569,26.9,3.1,0.39,234,1.844,0.01,26.5,17,0.97,0,4.3,132.2,5.791,1.731,726.7
5/23/2022,12:43:02,Trout Bog,16.8,1.585,27,2.9,0.36,232.7,1.868,0.01,26.6,17,0.96,0,4.31,131.8,5.694,1.737,726.7
5/23/2022,12:43:04,Trout Bog,16.7,1.606,27,2.7,0.34,231.2,1.896,0.01,26.6,17,0.96,0,4.31,131.4,5.586,1.758,726.7
5/23/2022,12:43:06,Trout Bog,16.7,1.623,27,2.5,0.31,229.9,1.922,0.01,26.6,17,0.94,0,4.32,131.1,5.484,1.785,726.7
5/23/2022,12:43:08,Trout Bog,16.6,1.646,27,2.3,0.29,215.1,1.954,0.01,26.6,17,0.96,0,4.32,130.7,5.391,1.845,726.7
5/23/2022,12:43:10,Trout Bog,16.5,1.665,26.9,2.1,0.27,211.4,1.982,0.01,26.5,17,0.96,0,4.33,130.3,5.292,1.847,726.6
5/23/2022,12:43:12,Trout Bog,16.4,1.689,26.8,2,0.25,208.6,2.014,0.01,26.4,17,0.96,0,4.34,129.8,5.184,1.846,726.7
5/23/2022,12:43:14,Trout Bog,16.2,1.708,26.6,1.8,0.23,207,2.042,0.01,26.2,17,0.95,0,4.34,129.4,5.091,1.863,726.7
5/23/2022,12:43:16,Trout Bog,16.1,1.726,26.4,1.7,0.21,205.4,2.068,0.01,26,17,0.96,0,4.35,129,5.013,1.883,726.7
5/23/2022,12:43:18,Trout Bog,15.9,1.744,26.2,1.5,0.19,203.4,2.094,0.01,25.8,17,0.98,0,4.36,128.5,4.934,1.909,726.7
5/23/2022,12:43:20,Trout Bog,15.7,1.761,25.9,1.4,0.18,188.4,2.118,0.01,25.6,17,0.99,0,4.37,128,4.845,1.923,726.7
5/23/2022,12:43:22,Trout Bog,15.5,1.778,25.7,1.3,0.16,183,2.141,0.01,25.3,16,1.03,0,4.5,120.2,4.758,1.958,726.7
5/23/2022,12:43:24,Trout Bog,15.3,1.796,25.4,1.1,0.15,179.4,2.168,0.01,25,16,1.05,0,4.52,119.4,4.67,1.981,726.7
5/23/2022,12:43:26,Trout Bog,15.1,1.813,25.1,1,0.13,176.8,2.192,0.01,24.7,16,1.05,0,4.52,119.2,4.581,2.011,726.7
5/23/2022,12:43:28,Trout Bog,14.9,1.831,24.8,0.9,0.12,174.5,2.217,0.01,24.4,16,1.08,0,4.53,118.8,4.499,2.024,726.6
5/23/2022,12:43:30,Trout Bog,14.7,1.85,24.5,0.8,0.1,172.5,2.245,0.01,24.2,16,1.09,0,4.53,118.7,4.436,2.042,726.7
5/23/2022,12:43:32,Trout Bog,14.5,1.868,24.3,0.7,0.09,162.3,2.27,0.01,24,16,1.12,0,4.53,118.7,4.397,2.049,726.7
5/23/2022,12:43:34,Trout Bog,14.4,1.886,24.1,0.6,0.08,160.6,2.296,0.01,23.8,15,1.12,0,4.52,118.8,4.389,2.042,726.7
5/23/2022,12:43:36,Trout Bog,14.4,1.901,24,0.5,0.07,158.4,2.317,0.01,23.7,15,1.11,0,4.52,119,4.385,2.006,726.7
5/23/2022,12:43:38,Trout Bog,14.3,1.92,23.9,0.5,0.06,156.6,2.344,0.01,23.6,15,1.12,0,4.52,119,4.363,2.075,726.6
5/23/2022,12:43:40,Trout Bog,14.3,1.937,23.9,0.4,0.05,154.8,2.368,0.01,23.5,15,1.12,0,4.53,118.8,4.335,2.079,726.7
5/23/2022,12:43:42,Trout Bog,14.2,1.958,23.8,0.3,0.04,153.2,2.397,0.01,23.5,15,1.14,0,4.53,118.6,4.306,2.122,726.7
5/23/2022,12:43:44,Trout Bog,14.2,1.974,23.8,0.2,0.03,152.2,2.42,0.01,23.5,15,1.17,0,4.53,118.6,4.263,2.113,726.7
5/23/2022,12:43:46,Trout Bog,14.1,1.992,23.7,0.2,0.02,151.3,2.446,0.01,23.4,15,1.15,0,4.53,118.6,4.197,2.141,726.6
5/23/2022,12:43:48,Trout Bog,14.1,2.007,23.7,0.1,0.02,150.4,2.468,0.01,23.4,15,1.15,0,4.53,118.5,4.132,2.161,726.6
5/23/2022,12:43:50,Trout Bog,14.1,2.025,23.7,0.1,0.01,145.7,2.493,0.01,23.4,15,1.15,0,4.53,118.5,4.093,2.167,726.7
5/23/2022,12:43:52,Trout Bog,14,2.043,23.7,0,0,139.9,2.519,0.01,23.4,15,1.16,0,4.53,118.5,4.066,2.182,726.7
5/23/2022,12:43:54,Trout Bog,14,2.06,23.7,0,0,138.6,2.544,0.01,23.4,15,1.17,0,4.53,118.4,4.045,2.218,726.7
5/23/2022,12:43:56,Trout Bog,14,2.075,23.7,0,0,137.9,2.564,0.01,23.4,15,1.15,0,4.53,118.2,4.029,2.226,726.7
5/23/2022,12:43:58,Trout Bog,14,2.09,23.7,-0.1,-0.01,137.1,2.585,0.01,23.4,15,1.13,0,4.54,118,4.008,2.222,726.7
5/23/2022,12:44:00,Trout Bog,14,2.106,23.7,-0.1,-0.01,136.4,2.608,0.01,23.4,15,1.13,0,4.54,118,3.996,2.244,726.7
5/23/2022,12:44:02,Trout Bog,14,2.121,23.7,-0.1,-0.02,135.7,2.629,0.01,23.4,15,1.14,0,4.54,117.8,3.986,2.26,726.6
5/23/2022,12:44:04,Trout Bog,14,2.136,23.7,-0.2,-0.02,135.1,2.651,0.01,23.4,15,1.14,0,4.54,117.8,3.984,2.293,726.7
5/23/2022,12:44:06,Trout Bog,14,2.15,23.7,-0.2,-0.03,134.6,2.67,0.01,23.4,15,1.15,0,4.54,117.9,3.982,2.292,726.7
5/23/2022,12:44:08,Trout Bog,14,2.166,23.7,-0.2,-0.03,133.9,2.694,0.01,23.4,15,1.15,0,4.54,117.8,3.979,2.358,726.7
5/23/2022,12:44:10,Trout Bog,14,2.181,23.7,-0.3,-0.04,133.2,2.714,0.01,23.4,15,1.17,0,4.54,117.7,3.974,2.351,726.6
5/23/2022,12:44:12,Trout Bog,14,2.2,23.7,-0.3,-0.04,126.2,2.741,0.01,23.4,15,1.18,0,4.54,117.7,3.972,2.367,726.6
5/23/2022,12:44:14,Trout Bog,14,2.217,23.8,-0.3,-0.05,124.6,2.766,0.01,23.4,15,1.19,0,4.54,117.6,3.971,2.399,726.7
5/23/2022,12:44:16,Trout Bog,14,2.237,23.8,-0.4,-0.05,124.1,2.795,0.01,23.5,15,1.17,0,4.54,117.6,3.966,2.42,726.7
5/23/2022,12:44:18,Trout Bog,14,2.256,23.8,-0.4,-0.05,123.4,2.821,0.01,23.5,15,1.18,0,4.54,117.6,3.96,2.45,726.6
5/23/2022,12:44:20,Trout Bog,14,2.275,23.8,-0.4,-0.06,122.8,2.849,0.01,23.5,15,1.16,0,4.54,117.6,3.956,2.475,726.7
5/23/2022,12:44:22,Trout Bog,14,2.294,23.8,-0.5,-0.06,122.3,2.876,0.01,23.5,15,1.16,0,4.54,117.5,3.949,2.505,726.7
5/23/2022,12:44:24,Trout Bog,14,2.313,23.8,-0.5,-0.07,121.8,2.903,0.01,23.5,15,1.16,0,4.54,117.5,3.951,2.517,726.7
5/23/2022,12:44:26,Trout Bog,14,2.334,23.8,-0.5,-0.07,121.3,2.932,0.01,23.5,15,1.18,0,4.55,117.4,3.948,2.541,726.6
5/23/2022,12:44:28,Trout Bog,14,2.354,23.8,-0.6,-0.07,120.7,2.96,0.01,23.5,15,1.17,0,4.55,117.3,3.943,2.556,726.7
5/23/2022,12:44:30,Trout Bog,14,2.374,23.8,-0.6,-0.08,120.3,2.989,0.01,23.5,15,1.16,0,4.55,117.3,3.938,2.565,726.7
5/23/2022,12:44:32,Trout Bog,14,2.393,23.8,-0.6,-0.08,119.8,3.016,0.01,23.5,15,1.17,0,4.55,117.3,3.936,2.562,726.7
5/23/2022,12:44:34,Trout Bog,14,2.413,23.8,-0.6,-0.08,119.3,3.045,0.01,23.5,15,1.18,0,4.55,117.2,3.934,2.592,726.7
5/23/2022,12:44:36,Trout Bog,14,2.431,23.8,-0.6,-0.08,118.9,3.071,0.01,23.5,15,1.17,0,4.55,117.2,3.927,2.591,726.7
5/23/2022,12:44:38,Trout Bog,14,2.453,23.8,-0.6,-0.08,118.2,3.101,0.01,23.5,15,1.17,0,4.55,117.2,3.918,2.639,726.7
5/23/2022,12:44:40,Trout Bog,14.1,2.47,23.8,-0.6,-0.08,117.1,3.126,0.01,23.5,15,1.16,0,4.55,117.1,3.913,2.606,726.7
5/23/2022,12:44:42,Trout Bog,14.1,2.491,23.8,-0.6,-0.09,116.2,3.156,0.01,23.5,15,1.17,0,4.55,117.1,3.91,2.658,726.7
5/23/2022,12:44:44,Trout Bog,14.1,2.508,23.8,-0.7,-0.09,111.6,3.18,0.01,23.5,15,1.18,0,4.55,117.2,3.907,2.638,726.7
5/23/2022,12:44:46,Trout Bog,14.1,2.526,23.8,-0.7,-0.09,109.8,3.205,0.01,23.5,15,1.18,0,4.55,117.2,3.903,2.652,726.7
5/23/2022,12:44:48,Trout Bog,14.1,2.541,23.8,-0.7,-0.09,109.6,3.227,0.01,23.5,15,1.18,0,4.55,117.3,3.904,2.668,726.6
5/23/2022,12:44:50,Trout Bog,14.1,2.558,23.9,-0.7,-0.09,109.2,3.251,0.01,23.5,15,1.17,0,4.55,117.3,3.904,2.671,726.7
5/23/2022,12:44:52,Trout Bog,14.1,2.573,23.9,-0.7,-0.09,108.8,3.272,0.01,23.6,15,1.17,0,4.55,117.4,3.901,2.698,726.7
5/23/2022,12:44:54,Trout Bog,14.1,2.589,23.9,-0.7,-0.1,108.5,3.295,0.01,23.6,15,1.16,0,4.55,117.4,3.897,2.703,726.7
5/23/2022,12:44:56,Trout Bog,14.1,2.603,23.9,-0.7,-0.1,108.1,3.315,0.01,23.6,15,1.16,0,4.55,117.5,3.899,2.721,726.7
5/23/2022,12:44:58,Trout Bog,14.1,2.616,23.9,-0.8,-0.1,107.7,3.334,0.01,23.6,15,1.13,0,4.54,117.5,3.898,2.732,726.6
5/23/2022,12:45:00,Trout Bog,14.1,2.63,23.9,-0.8,-0.1,107.4,3.354,0.01,23.6,15,1.12,0,4.54,117.5,3.893,2.757,726.7
5/23/2022,12:45:02,Trout Bog,14.1,2.644,23.9,-0.8,-0.1,107,3.373,0.01,23.6,15,1.14,0,4.54,117.6,3.884,2.786,726.6
5/23/2022,12:45:04,Trout Bog,14,2.658,23.9,-0.8,-0.11,106.6,3.394,0.01,23.6,15,1.13,0,4.54,117.6,3.875,2.796,726.7
5/23/2022,12:45:06,Trout Bog,14,2.671,23.9,-0.8,-0.11,106.2,3.412,0.01,23.6,15,1.13,0,4.54,117.6,3.867,2.801,726.6
5/23/2022,12:45:08,Trout Bog,14,2.688,23.9,-0.9,-0.11,96.9,3.435,0.01,23.6,15,1.12,0,4.54,117.6,3.857,2.873,726.6
5/23/2022,12:45:10,Trout Bog,14.1,2.702,23.9,-0.9,-0.12,103.8,3.455,0.01,23.6,15,1.11,0,4.54,117.6,3.843,2.846,726.7
