DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/5/2023,11:19:32 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.2,12,26.27777778,-3.3,-3.3,89.9,7.26,94.7,0.18,0,4.53,120.5,338.2,0.007,0,0.271
6/5/2023,11:19:34 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.2,12,26.27777778,-3.3,-3.3,89.9,7.26,94.8,0.18,0,4.53,120.5,339.1,0.007,0.0115,0.27
6/5/2023,11:19:36 AM,Trout Bog,BogGhost,721.2,18.7,18.3,0.01,18.2,12,26.27777778,-3.3,-3.3,90,7.26,94.8,0.19,0,4.53,120.6,339.9,0.007,0.023,0.285
6/5/2023,11:19:38 AM,Trout Bog,BogGhost,721.2,18.7,18.3,0.01,18.2,12,26.27777778,-3.3,-3.3,90,7.27,94.8,0.2,0,4.35,130.7,341,0.007,0.0345,0.264
6/5/2023,11:19:40 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.2,12,26.27777778,-3.3,-3.3,90,7.27,94.8,0.2,0,4.42,127,357.4,0.007,0.046,0.288
6/5/2023,11:19:42 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.3,12,26.27777778,-3.3,-3.3,90,7.26,94.8,0.23,0,4.34,131.3,356.6,0.007,0.0575,0.271
6/5/2023,11:19:44 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.3,12,26.22222222,-3.3,-3.3,89.9,7.26,94.7,0.24,0,4.39,128.8,356.2,0.007,0.069,0.288
6/5/2023,11:19:46 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.3,12,26.22222222,-3.3,-3.3,89.9,7.26,94.7,0.23,0,4.41,127.7,355.2,0.007,0.0805,0.27
6/5/2023,11:19:48 AM,Trout Bog,BogGhost,721.2,18.7,18.3,0.01,18.3,12,26.22222222,-3.3,-3.3,89.8,7.26,94.6,0.25,0,4.42,126.9,354.6,0.008,0.092,0.273
6/5/2023,11:19:50 AM,Trout Bog,BogGhost,721.2,18.7,18.3,0.01,18.3,12,26.16666667,-3.3,-3.3,89.8,7.26,94.6,0.24,0,4.43,126.2,354.4,0.007,0.1035,0.282
6/5/2023,11:19:52 AM,Trout Bog,BogGhost,721.2,18.7,18.3,0.01,18.3,12,26.16666667,-3.3,-3.3,89.7,7.25,94.5,0.24,0,4.44,125.7,354.3,0.007,0.115,0.275
6/5/2023,11:19:54 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.3,12,26.16666667,-3.2,-3.2,89.6,7.25,94.4,0.26,0,4.45,125.3,354.3,0.007,0.1265,0.284
6/5/2023,11:19:56 AM,Trout Bog,BogGhost,721.3,18.7,18.3,0.01,18.3,12,26.05555556,-3.2,-3.2,89.3,7.24,94.1,0.24,0,4.45,125,354.5,0.006,0.138,0.271
6/5/2023,11:19:58 AM,Trout Bog,BogGhost,721.3,18.7,18.4,0.01,18.3,12,25.88888889,-3.2,-3.2,88.8,7.22,93.6,0.22,0,4.45,124.7,354.8,0.007,0.1495,0.279
6/5/2023,11:20:00 AM,Trout Bog,BogGhost,721.3,18.7,18.4,0.01,18.4,12,25.72222222,-3.1,-3.1,88.3,7.2,93.1,0.24,0,4.46,124.4,355.2,0.007,0.161,0.272
6/5/2023,11:20:02 AM,Trout Bog,BogGhost,721.3,18.6,18.5,0.01,18.4,12,25.5,-3.1,-3.1,87.8,7.18,92.5,0.25,0,4.46,124.2,355.6,0.006,0.1725,0.284
6/5/2023,11:20:04 AM,Trout Bog,BogGhost,721.3,18.6,18.5,0.01,18.5,12,25.33333333,-3,-3,87.2,7.15,91.8,0.24,0,4.46,124,356.1,0.007,0.184,0.269
6/5/2023,11:20:06 AM,Trout Bog,BogGhost,721.3,18.6,18.5,0.01,18.5,12,25.11111111,-3,-3,86.6,7.13,91.2,0.25,0,4.47,123.6,356.6,0.007,0.1955,0.278
6/5/2023,11:20:08 AM,Trout Bog,BogGhost,721.2,18.5,18.5,0.01,18.5,12,24.94444444,-2.9,-2.9,86,7.11,90.6,0.25,0,4.47,123.1,357.4,0.008,0.207,0.277
6/5/2023,11:20:10 AM,Trout Bog,BogGhost,721.3,18.5,18.5,0.01,18.6,12,24.83333333,-2.9,-2.9,85.6,7.1,90.2,0.26,0,4.48,122.7,358.5,0.009,0.2185,0.312
6/5/2023,11:20:12 AM,Trout Bog,BogGhost,721.3,18.4,18.5,0.01,18.6,12,24.72222222,-2.9,-2.9,85.4,7.09,89.9,0.26,0,4.48,122.4,359.7,0.01,0.23,0.293
6/5/2023,11:20:14 AM,Trout Bog,BogGhost,721.2,18.4,18.5,0.01,18.5,12,24.61111111,-2.8,-2.8,85.2,7.08,89.7,0.27,0,4.49,122.2,360.9,0.014,0.2415,0.323
6/5/2023,11:20:16 AM,Trout Bog,BogGhost,721.3,18.4,18.5,0.01,18.5,12,24.55555556,-2.8,-2.8,85,7.08,89.6,0.26,0,4.49,122,362.2,0.016,0.253,0.325
6/5/2023,11:20:18 AM,Trout Bog,BogGhost,721.3,18.3,18.5,0.01,18.5,12,24.5,-2.8,-2.8,84.9,7.08,89.4,0.27,0,4.49,121.7,363.5,0.021,0.2645,0.34
6/5/2023,11:20:20 AM,Trout Bog,BogGhost,721.3,18.3,18.5,0.01,18.5,12,24.44444444,-2.8,-2.8,84.8,7.08,89.3,0.29,0,4.5,121.6,364.8,0.026,0.276,0.372
