DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
5/22/2023,8:25:29 AM,Trout Bog,BogGhost,721.1,16.3,18.6,0.01,18.8,12,18.77777778,-1.5,-1.5,106.9,9.97,112.7,0.54,0,4.48,116.8,325.5,0.002,0,0.283
5/22/2023,8:25:31 AM,Trout Bog,BogGhost,721.1,16.4,18.6,0.01,18.8,12,18.77777778,-1.5,-1.5,106.9,9.96,112.6,0.53,0,4.49,116.7,325.7,0.001,0.011,0.273
5/22/2023,8:25:33 AM,Trout Bog,BogGhost,721.2,16.4,18.6,0.01,18.8,12,18.77777778,-1.5,-1.5,106.8,9.95,112.6,0.53,0,4.35,124.5,326.5,0.001,0.022,0.26
5/22/2023,8:25:35 AM,Trout Bog,BogGhost,721.3,16.4,18.7,0.01,18.9,12,18.77777778,-1.5,-1.5,106.8,9.95,112.5,0.55,0,4.38,122.5,327.5,0.001,0.033,0.278
5/22/2023,8:25:37 AM,Trout Bog,BogGhost,721.1,16.5,18.7,0.01,18.9,12,18.77777778,-1.5,-1.5,106.7,9.95,112.5,0.56,0,4.37,123.5,328.5,0.001,0.044,0.26
5/22/2023,8:25:39 AM,Trout Bog,BogGhost,721.2,16.5,18.7,0.01,18.9,12,18.72222222,-1.5,-1.5,106.6,9.94,112.3,0.57,0,4.37,123.2,329.4,0.002,0.055,0.283
5/22/2023,8:25:41 AM,Trout Bog,BogGhost,721.2,16.5,18.7,0.01,18.9,12,18.66666667,-1.5,-1.5,106.4,9.93,112.2,0.58,0,4.38,122.5,330.1,0.001,0.066,0.259
5/22/2023,8:25:43 AM,Trout Bog,BogGhost,721.3,16.5,18.8,0.01,19,12,18.61111111,-1.5,-1.5,106.3,9.93,112,0.59,0,4.39,121.9,330.7,0.002,0.077,0.276
5/22/2023,8:25:45 AM,Trout Bog,BogGhost,721.2,16.5,18.8,0.01,19,12,18.55555556,-1.5,-1.5,106.1,9.92,111.8,0.6,0,4.4,121.4,331.3,0.002,0.088,0.272
5/22/2023,8:25:47 AM,Trout Bog,BogGhost,721.2,16.5,18.8,0.01,19,12,18.5,-1.5,-1.5,105.9,9.92,111.6,0.63,0,4.41,121,331.9,0.002,0.099,0.267
