Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/26/2023,10:22:28 AM,Trout Bog,BogGhost,712.9,18.6,20.4,0.01,20.5,13,20.38888889,-1.9,-1.9,76.2,6.88,81.2,0.54,0,3.62,170.6,429.6,0.016,0,0.293
6/26/2023,10:22:30 AM,Trout Bog,BogGhost,712.9,18.6,20.4,0.01,20.5,13,20.38888889,-1.9,-1.9,76.2,6.88,81.2,0.55,0,3.62,170.8,430.6,0.016,0.017,0.281
6/26/2023,10:22:32 AM,Trout Bog,BogGhost,712.9,18.6,20.4,0.01,20.6,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.53,0,3.49,177.8,431.5,0.017,0.034,0.294
6/26/2023,10:22:34 AM,Trout Bog,BogGhost,712.9,18.6,20.4,0.01,20.6,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.53,0,3.36,185.6,432.8,0.016,0.051,0.28
6/26/2023,10:22:36 AM,Trout Bog,BogGhost,712.9,18.6,20.4,0.01,20.6,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.52,0,3.42,181.9,434.6,0.016,0.068,0.283
6/26/2023,10:22:38 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.6,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.53,0,3.44,181,436.4,0.016,0.085,0.286
6/26/2023,10:22:40 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.3,6.88,81.3,0.53,0,3.47,179.5,437.7,0.016,0.102,0.282
6/26/2023,10:22:42 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.3,6.88,81.3,0.52,0,3.49,178.3,438.9,0.017,0.119,0.284
6/26/2023,10:22:44 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.52,0,3.5,177.5,440,0.016,0.136,0.293
6/26/2023,10:22:46 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.2,6.88,81.3,0.55,0,3.51,176.8,441,0.017,0.153,0.278
6/26/2023,10:22:48 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.2,6.88,81.2,0.57,0,3.52,176.2,442,0.016,0.17,0.297
6/26/2023,10:22:50 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.2,6.87,81.2,0.58,0,3.53,175.8,442.9,0.016,0.187,0.273
6/26/2023,10:22:52 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.1,6.87,81.1,0.61,0,3.54,175.4,443.8,0.018,0.204,0.317
6/26/2023,10:22:54 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76.1,6.86,81.1,0.62,0,3.54,175.1,444.6,0.019,0.221,0.31
6/26/2023,10:22:56 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,76,6.86,81,0.65,0,3.55,174.8,445,0.024,0.238,0.349
6/26/2023,10:22:58 AM,Trout Bog,BogGhost,712.9,18.7,20.5,0.01,20.7,13,20.38888889,-1.9,-1.9,75.9,6.85,81,0.64,0,3.55,174.5,444.9,0.027,0.255,0.343
6/26/2023,10:23:00 AM,Trout Bog,BogGhost,712.9,18.7,20.6,0.01,20.7,13,20.38888889,-1.9,-1.9,75.9,6.85,80.9,0.62,0,3.57,173.7,444.9,0.033,0.272,0.364
6/26/2023,10:23:02 AM,Trout Bog,BogGhost,712.8,18.8,20.6,0.01,20.7,13,20.38888889,-1.9,-1.9,75.8,6.84,80.8,0.61,0,3.58,173.2,445.1,0.041,0.289,0.412
6/26/2023,10:23:04 AM,Trout Bog,BogGhost,712.9,18.8,20.6,0.01,20.8,13,20.38888889,-1.9,-1.9,75.8,6.84,80.8,0.6,0,3.58,172.8,445.4,0.053,0.309,0.437
6/26/2023,10:23:06 AM,Trout Bog,BogGhost,712.9,18.8,20.6,0.01,20.8,13,20.38888889,-1.9,-1.9,75.7,6.83,80.7,0.58,0,3.58,172.6,445.8,0.066,0.318,0.467
6/26/2023,10:23:08 AM,Trout Bog,BogGhost,712.8,18.8,20.6,0.01,20.8,13,20.38888889,-1.9,-1.9,75.7,6.83,80.7,0.56,0,3.59,172.4,446.3,0.08,0.329,0.498
6/26/2023,10:23:10 AM,Trout Bog,BogGhost,712.9,18.8,20.7,0.01,20.8,13,20.38888889,-1.9,-1.9,75.6,6.82,80.6,0.54,0,3.59,172.3,446.8,0.099,0.341,0.538
6/26/2023,10:23:12 AM,Trout Bog,BogGhost,712.9,18.9,20.7,0.01,20.9,13,20.38888889,-1.9,-1.9,75.6,6.82,80.6,0.52,0,3.59,172.2,447.3,0.118,0.355,0.557
6/26/2023,10:23:14 AM,Trout Bog,BogGhost,712.9,18.9,20.7,0.01,20.9,13,20.38888889,-1.9,-1.9,75.6,6.82,80.6,0.5,0,3.59,172.1,447.9,0.14,0.371,0.575
6/26/2023,10:23:16 AM,Trout Bog,BogGhost,712.8,18.9,20.7,0.01,20.9,13,20.38888889,-1.9,-1.9,75.6,6.82,80.6,0.49,0,3.59,172.1,448.6,0.163,0.386,0.601
