Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
7/24/2023,12:11:58 PM,Trout Bog,BogGhost,719.7,19.1,19.2,0.01,19.2,12,24.66666667,-2.9,-2.9,94.5,7.86,99.8,0.06,0,4.4,123.6,372.2,0.018,0,0.283
7/24/2023,12:12:00 PM,Trout Bog,BogGhost,719.8,19.1,19.2,0.01,19.2,12,24.77777778,-2.9,-2.9,95,7.89,100.3,0.06,0,4.4,123.5,373.1,0.017,0.015,0.288
7/24/2023,12:12:02 PM,Trout Bog,BogGhost,719.7,19.2,19.3,0.01,19.3,13,24.83333333,-2.9,-2.9,95.2,7.89,100.6,0.05,0,4.4,123.5,373.7,0.018,0.03,0.302
7/24/2023,12:12:04 PM,Trout Bog,BogGhost,719.6,19.3,19.3,0.01,19.3,13,24.88888889,-2.9,-2.9,95.3,7.9,100.7,0.05,0,4.08,142.1,394.3,0.018,0.045,0.269
7/24/2023,12:12:06 PM,Trout Bog,BogGhost,719.7,19.3,19.3,0.01,19.3,13,24.88888889,-2.9,-2.9,95.4,7.9,100.8,0.04,0,3.98,148,397.6,0.018,0.06,0.286
7/24/2023,12:12:08 PM,Trout Bog,BogGhost,719.7,19.3,19.3,0.01,19.3,13,24.94444444,-2.9,-2.9,95.6,7.91,100.9,0.02,0,4.02,145.6,397.1,0.018,0.075,0.285
7/24/2023,12:12:10 PM,Trout Bog,BogGhost,719.7,19.3,19.3,0.01,19.3,13,25,-2.9,-2.9,95.7,7.91,101.1,0.02,0,4.07,142.9,393.9,0.018,0.09,0.293
7/24/2023,12:12:12 PM,Trout Bog,BogGhost,719.8,19.4,19.3,0.01,19.3,13,25.05555556,-3,-3,95.8,7.91,101.2,0.03,0,4.11,140.5,391.4,0.018,0.105,0.291
7/24/2023,12:12:14 PM,Trout Bog,BogGhost,719.7,19.4,19.3,0.01,19.3,13,25.11111111,-3,-3,95.8,7.91,101.2,0.03,0,4.27,131.3,389.2,0.017,0.12,0.276
7/24/2023,12:12:16 PM,Trout Bog,BogGhost,719.7,19.4,19.3,0.01,19.3,13,25.11111111,-3,-3,95.8,7.9,101.2,0.03,0,4.29,130.2,387.6,0.017,0.135,0.287
7/24/2023,12:12:18 PM,Trout Bog,BogGhost,719.7,19.4,19.4,0.01,19.4,13,25.11111111,-3,-3,95.6,7.89,101,0.03,0,4.3,129.3,386.5,0.017,0.15,0.281
7/24/2023,12:12:20 PM,Trout Bog,BogGhost,719.8,19.4,19.4,0.01,19.4,13,25.05555556,-3,-3,95.4,7.87,100.7,0.02,0,4.31,128.7,385.7,0.016,0.165,0.281
7/24/2023,12:12:22 PM,Trout Bog,BogGhost,719.8,19.4,19.4,0.01,19.4,13,25,-2.9,-2.9,95.1,7.86,100.4,0.02,0,4.32,128.2,385.2,0.017,0.18,0.276
7/24/2023,12:12:24 PM,Trout Bog,BogGhost,719.8,19.4,19.4,0.01,19.4,13,24.88888889,-2.9,-2.9,94.7,7.84,100,0,0,4.33,127.8,385,0.016,0.195,0.288
7/24/2023,12:12:26 PM,Trout Bog,BogGhost,719.7,19.4,19.5,0.01,19.5,13,24.77777778,-2.9,-2.9,94.3,7.82,99.6,-0.02,0,4.33,127.4,384.9,0.016,0.21,0.282
7/24/2023,12:12:28 PM,Trout Bog,BogGhost,719.7,19.3,19.5,0.01,19.5,13,24.66666667,-2.9,-2.9,93.9,7.81,99.2,-0.02,0,4.34,127.1,384.9,0.018,0.225,0.325
7/24/2023,12:12:30 PM,Trout Bog,BogGhost,719.7,19.3,19.5,0.01,19.5,13,24.61111111,-2.8,-2.8,93.5,7.79,98.8,-0.05,0,4.34,126.8,384.8,0.02,0.24,0.316
7/24/2023,12:12:32 PM,Trout Bog,BogGhost,719.7,19.3,19.4,0.01,19.4,13,24.55555556,-2.8,-2.8,93.2,7.76,98.4,-0.06,0,4.35,126.6,384.4,0.025,0.255,0.348
7/24/2023,12:12:34 PM,Trout Bog,BogGhost,719.8,19.2,19.4,0.01,19.4,13,24.44444444,-2.8,-2.8,92.8,7.74,98,-0.08,0,4.35,126.4,384.5,0.029,0.27,0.348
7/24/2023,12:12:36 PM,Trout Bog,BogGhost,719.7,19.1,19.8,0.01,19.9,13,23.16666667,-2.5,-2.5,92.5,7.74,97.7,-0.08,0,4.35,126.2,385.1,0.037,0.285,0.399
7/24/2023,12:12:38 PM,Trout Bog,BogGhost,719.7,19.1,19.6,0.01,19.7,13,23.5,-2.6,-2.6,92.5,7.89,97.7,-0.09,0,4.35,126.1,386.1,0.044,0.3,0.407
7/24/2023,12:12:40 PM,Trout Bog,BogGhost,719.8,19,19.5,0.01,19.6,13,23.61111111,-2.6,-2.6,92.5,7.84,97.6,-0.08,0,4.36,125.6,387.1,0.054,0.31,0.421
7/24/2023,12:12:42 PM,Trout Bog,BogGhost,719.7,19,19.5,0.01,19.6,13,23.5,-2.6,-2.6,92.4,7.84,97.5,-0.07,0,4.36,125.3,388.3,0.066,0.319,0.462
