Date,Time,Site,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/15/2021,11:19:13 AM,Trout Bog,,723.6,18.8,19.6,0.01,19.7,13,72.8,-2.4,-2.4,73.9,6.38,77.6,0.13,0,4.52,116.4,257.2,0.006,0.276,0.318
6/15/2021,11:19:15 AM,Trout Bog,,723.6,18.8,19.7,0.01,19.7,13,72.7,-2.4,-2.4,73.6,6.36,77.3,0.12,0,4.52,116.4,258,0.012,0.28,0.349
6/15/2021,11:19:17 AM,Trout Bog,,723.5,18.8,19.7,0.01,19.8,13,72.4,-2.3,-2.3,73.4,6.36,77.1,0.13,0,4.52,116.5,258.8,0.022,0.288,0.379
6/15/2021,11:19:19 AM,Trout Bog,,723.6,18.7,19.7,0.01,19.8,13,72.2,-2.3,-2.3,73.2,6.35,76.8,0.14,0,4.52,116.6,259.6,0.033,0.295,0.401
6/15/2021,11:19:21 AM,Trout Bog,,723.5,18.7,19.8,0.01,19.9,13,72.1,-2.3,-2.3,73.1,6.35,76.7,0.13,0,4.52,116.7,260.4,0.042,0.302,0.436
6/15/2021,11:19:23 AM,Trout Bog,,723.5,18.8,19.8,0.01,19.9,13,72,-2.3,-2.3,72.9,6.35,76.6,0.15,0,4.51,116.8,261.8,0.057,0.312,0.476
6/15/2021,11:19:25 AM,Trout Bog,,723.5,18.8,19.8,0.01,19.9,13,71.9,-2.3,-2.3,72.7,6.33,76.3,0.16,0,4.51,117,263.4,0.07,0.321,0.499
6/15/2021,11:19:27 AM,Trout Bog,,723.5,18.7,19.9,0.01,20,13,71.6,-2.2,-2.2,72.3,6.32,76,0.16,0,4.51,117.1,264.9,0.084,0.331,0.516
6/15/2021,11:19:29 AM,Trout Bog,,723.6,18.7,19.9,0.01,20,13,71.4,-2.2,-2.2,72.2,6.32,75.8,0.16,0,4.5,117.3,266.4,0.105,0.346,0.532
6/15/2021,11:19:31 AM,Trout Bog,,723.6,18.7,19.9,0.01,20,13,71.3,-2.2,-2.2,71.9,6.31,75.5,0.15,0,4.5,117.4,268.1,0.124,0.359,0.556
6/15/2021,11:19:33 AM,Trout Bog,,723.6,18.7,19.9,0.01,20,13,71,-2.1,-2.1,71.5,6.29,75.1,0.16,0,4.5,117.5,269.4,0.149,0.377,0.581
6/15/2021,11:19:35 AM,Trout Bog,,723.6,18.6,19.9,0.01,20.1,13,70.8,-2.1,-2.1,71.1,6.27,74.7,0.16,0,4.49,117.6,270.7,0.173,0.394,0.605
6/15/2021,11:19:37 AM,Trout Bog,,723.5,18.6,19.9,0.01,20.1,13,70.6,-2.1,-2.1,70.8,6.25,74.3,0.14,0,4.49,117.7,272,0.199,0.412,0.622
6/15/2021,11:19:39 AM,Trout Bog,,723.5,18.6,19.9,0.01,20.1,13,70.5,-2.1,-2.1,70.4,6.23,74,0.13,0,4.49,117.8,273.2,0.225,0.431,0.647
6/15/2021,11:19:41 AM,Trout Bog,,723.6,18.6,20,0.01,20.1,13,70.4,-2.1,-2.1,70,6.2,73.5,0.13,0,4.49,117.9,274.4,0.257,0.453,0.681
6/15/2021,11:19:43 AM,Trout Bog,,723.5,18.6,20,0.01,20.1,13,70.2,-2,-2,69.5,6.16,73,0.15,0,4.49,118,275.6,0.288,0.475,0.705
6/15/2021,11:19:45 AM,Trout Bog,,723.6,18.6,20.1,0.01,20.2,13,70.1,-2,-2,69,6.13,72.5,0.15,0,4.48,118,276.8,0.324,0.5,0.744
6/15/2021,11:19:47 AM,Trout Bog,,723.5,18.6,20.1,0.01,20.3,13,69.9,-2,-2,68.6,6.11,72,0.15,0,4.48,118.2,277.9,0.359,0.525,0.77
6/15/2021,11:19:49 AM,Trout Bog,,723.4,18.7,20.3,0.01,20.4,13,69.7,-2,-2,68,6.07,71.5,0.14,0,4.48,118.4,279.1,0.399,0.553,0.799
6/15/2021,11:19:51 AM,Trout Bog,,723.6,18.8,20.5,0.01,20.6,13,69.4,-2,-2,62.7,5.61,65.9,0.13,0,4.47,118.6,280.2,0.436,0.579,0.816
6/15/2021,11:19:53 AM,Trout Bog,,723.6,19.1,20.9,0.01,21,14,69.1,-1.9,-1.9,59.2,5.31,62.1,0.13,0,4.46,118.9,281.3,0.474,0.606,0.843
6/15/2021,11:19:55 AM,Trout Bog,,723.5,19.6,21.5,0.01,21.6,14,68.7,-1.9,-1.9,50.7,4.57,53.3,0.11,0,4.46,119.2,282.4,0.507,0.629,0.868
6/15/2021,11:19:57 AM,Trout Bog,,723.5,20.2,22.9,0.01,23.1,15,66.2,-1.6,-1.6,42.2,3.91,44.3,0.1,0,4.43,119.7,283.7,0.544,0.655,0.891
6/15/2021,11:19:59 AM,Trout Bog,,723.4,21,23.8,0.01,24.1,15,65.8,-1.5,-1.5,39,3.64,41,0.1,0,4.42,120.4,285.1,0.581,0.681,0.917
6/15/2021,11:20:01 AM,Trout Bog,,723.6,21.8,24.7,0.01,25,16,65.7,-1.5,-1.5,32.9,3.07,34.5,0.07,0,4.28,128.2,286.7,0.613,0.704,0.933
6/15/2021,11:20:03 AM,Trout Bog,,723.6,22.5,25.7,0.01,26,17,65.4,-1.5,-1.5,30.1,2.81,31.6,0.06,0,4.28,128.3,288.3,0.648,0.728,0.97
6/15/2021,11:20:05 AM,Trout Bog,,723.6,23.2,26.5,0.01,26.8,17,65.1,-1.5,-1.5,28,2.63,29.4,0.05,0,4.27,128.9,290,0.683,0.753,0.977
6/15/2021,11:20:07 AM,Trout Bog,,723.6,23.7,27.2,0.01,27.6,18,64.8,-1.4,-1.4,26.4,2.49,27.7,0.05,0,4.26,129.1,291.8,0.719,0.778,0.989
6/15/2021,11:20:09 AM,Trout Bog,,723.5,24.1,27.8,0.01,28.1,18,64.6,-1.4,-1.4,25.2,2.38,26.5,0.06,0,4.25,129.6,293.5,0.751,0.801,1.003
6/15/2021,11:20:11 AM,Trout Bog,,723.5,24.4,29.1,0.01,29.5,19,61.8,-1.1,-1.1,20.7,2.02,21.8,0.05,0,4.23,130,295.4,0.787,0.826,1.031
6/15/2021,11:20:13 AM,Trout Bog,,723.5,24.9,29.7,0.01,30.1,19,61.7,-1.1,-1.1,17.5,1.71,18.4,0.04,0,4.22,130.6,297.3,0.821,0.85,1.06
6/15/2021,11:20:15 AM,Trout Bog,,723.6,25.4,30.5,0.01,30.9,20,61.3,-1.1,-1.1,16.4,1.61,17.2,0.05,0,4.21,131.1,299.6,0.857,0.875,1.082
6/15/2021,11:20:17 AM,Trout Bog,,723.5,26.1,31.3,0.01,31.8,20,61.1,-1.1,-1.1,15.3,1.51,16.1,0.04,0,4.2,131.6,301.8,0.889,0.898,1.092
6/15/2021,11:20:19 AM,Trout Bog,,723.6,26.8,33.1,0.01,33.6,22,58.9,-0.9,-0.9,14.5,1.47,15.3,0.05,0,4.18,132.1,303.9,0.925,0.923,1.122
6/15/2021,11:20:21 AM,Trout Bog,,723.6,27.5,34.3,0.01,34.9,22,58.2,-0.8,-0.8,13.9,1.41,14.6,0.06,0,4.17,132.5,305.9,0.955,0.944,1.154
6/15/2021,11:20:23 AM,Trout Bog,,723.7,28.2,35.4,0.02,36,23,57.9,-0.8,-0.8,13.3,1.36,14,0.08,0,4.16,132.8,307.8,0.991,0.969,1.187
6/15/2021,11:20:25 AM,Trout Bog,,723.6,28.8,36.2,0.02,36.8,24,57.6,-0.8,-0.8,12.8,1.31,13.4,0.09,0,4.15,133.1,309.6,1.02,0.99,1.224
6/15/2021,11:20:27 AM,Trout Bog,,723.5,29.2,36.9,0.02,37.5,24,57.4,-0.8,-0.7,9.3,0.96,9.8,0.11,0,4.14,133.6,311.3,1.053,1.013,1.258
6/15/2021,11:20:29 AM,Trout Bog,,723.6,29.6,37.5,0.02,38.1,24,57.1,-0.7,-0.7,8.6,0.88,9,0.13,0,4.13,134.2,312.9,1.093,1.041,1.284
6/15/2021,11:20:31 AM,Trout Bog,,723.6,29.8,39.1,0.02,39.8,25,54.6,-0.5,-0.5,8.1,0.86,8.5,0.18,0,4.11,134.8,314.5,1.125,1.063,1.312
6/15/2021,11:20:33 AM,Trout Bog,,723.6,29.9,39.5,0.02,40.2,26,54.1,-0.5,-0.5,7.9,0.85,8.3,0.19,0,4.1,135.3,315.9,1.162,1.09,1.348
6/15/2021,11:20:35 AM,Trout Bog,,723.6,29.9,39.5,0.02,40.2,26,54.2,-0.5,-0.5,7.7,0.82,8.1,0.21,0,4.09,135.7,317.1,1.197,1.114,1.368
6/15/2021,11:20:37 AM,Trout Bog,,723.5,29.8,39.4,0.02,40.1,26,54.1,-0.5,-0.5,7.5,0.8,7.8,0.21,0,4.08,136,318.2,1.234,1.14,1.392
6/15/2021,11:20:39 AM,Trout Bog,,723.5,29.7,39.3,0.02,40,26,54,-0.5,-0.5,7.3,0.78,7.7,0.21,0,4.08,136.2,318.9,1.27,1.165,1.409
6/15/2021,11:20:41 AM,Trout Bog,,723.6,29.6,39.3,0.02,39.9,26,53.7,-0.5,-0.5,7.1,0.76,7.5,0.2,0,4.07,136.4,319.4,1.305,1.19,1.43
6/15/2021,11:20:43 AM,Trout Bog,,723.7,29.4,39.2,0.02,39.9,25,53.5,-0.5,-0.5,6.9,0.75,7.3,0.18,0,4.07,136.5,319.8,1.339,1.214,1.446
6/15/2021,11:20:45 AM,Trout Bog,,723.7,29.3,39.1,0.02,39.8,25,53.2,-0.5,-0.5,6.6,0.71,6.9,0.18,0,4.07,136.6,320,1.377,1.241,1.459
6/15/2021,11:20:47 AM,Trout Bog,,723.5,29.1,39,0.02,39.7,25,53,-0.4,-0.4,6.3,0.68,6.6,0.17,0,4.06,136.7,319.9,1.41,1.264,1.474
6/15/2021,11:20:49 AM,Trout Bog,,723.5,28.9,38.9,0.02,39.6,25,52.6,-0.4,-0.4,6,0.66,6.3,0.16,0,4.06,136.7,319.7,1.446,1.289,1.489
6/15/2021,11:20:51 AM,Trout Bog,,723.5,28.7,38.9,0.02,39.6,25,52.3,-0.4,-0.4,5.8,0.63,6.1,0.14,0,4.06,136.8,319.4,1.478,1.312,1.501
6/15/2021,11:20:53 AM,Trout Bog,,723.5,28.5,38.8,0.02,39.5,25,52.1,-0.4,-0.4,5.6,0.62,5.9,0.15,0,4.05,136.9,318.9,1.512,1.335,1.503
6/15/2021,11:20:55 AM,Trout Bog,,723.4,28.4,38.7,0.02,39.4,25,51.9,-0.4,-0.4,5.4,0.6,5.7,0.17,0,4.05,136.9,318.4,1.543,1.357,1.543
6/15/2021,11:20:57 AM,Trout Bog,,723.6,28.1,38.5,0.02,39.2,25,51.6,-0.4,-0.4,5.3,0.58,5.5,0.2,0,4.05,136.8,317.9,1.579,1.383,1.589
6/15/2021,11:20:59 AM,Trout Bog,,723.5,27.6,39.2,0.02,39.9,25,49.2,-0.2,-0.2,5.1,0.58,5.4,0.22,0,4.04,136.6,317.4,1.614,1.407,1.627
6/15/2021,11:21:01 AM,Trout Bog,,723.5,26.9,38.2,0.02,38.9,25,49.1,-0.2,-0.2,5,0.57,5.3,0.24,0,4.05,136.2,317,1.647,1.431,1.653
6/15/2021,11:21:03 AM,Trout Bog,,723.5,26.1,37.1,0.02,37.7,24,49,-0.2,-0.2,4.9,0.56,5.1,0.27,0,4.06,135.8,316.8,1.685,1.457,1.68
6/15/2021,11:21:05 AM,Trout Bog,,723.5,25,35.7,0.02,36.3,23,48.9,-0.2,-0.2,4.7,0.54,5,0.31,0,4.06,135.4,316.7,1.714,1.477,1.684
6/15/2021,11:21:07 AM,Trout Bog,,723.6,24,34.2,0.01,34.8,22,48.8,-0.2,-0.2,4.6,0.53,4.8,0.35,0,4.07,135,316.6,1.747,1.501,1.716
6/15/2021,11:21:09 AM,Trout Bog,,723.6,22.9,32.8,0.01,33.4,21,48.6,-0.2,-0.2,4.5,0.52,4.7,0.37,0,4.08,134.5,316.8,1.776,1.521,1.726
6/15/2021,11:21:11 AM,Trout Bog,,723.7,22.1,31.7,0.01,32.3,21,48.4,-0.2,-0.2,4.4,0.51,4.6,0.38,0,4.09,133.9,317.1,1.809,1.544,1.745
6/15/2021,11:21:13 AM,Trout Bog,,723.5,21.5,30.9,0.01,31.4,20,48.3,-0.2,-0.2,4.3,0.49,4.5,0.39,0,4.1,133.3,317.6,1.837,1.564,1.75
6/15/2021,11:21:15 AM,Trout Bog,,723.4,21.1,30.4,0.01,30.9,20,48.1,-0.2,-0.2,4.2,0.48,4.4,0.42,0,4.11,132.7,318,1.866,1.584,1.756
6/15/2021,11:21:17 AM,Trout Bog,,723.5,20.8,30.1,0.01,30.6,20,47.9,-0.2,-0.2,4.1,0.47,4.3,0.41,0,4.12,132,318.5,1.892,1.602,1.77
6/15/2021,11:21:19 AM,Trout Bog,,723.5,20.6,29.8,0.01,30.3,19,47.8,-0.2,-0.2,4,0.46,4.2,0.41,0,4.13,131.4,319.1,1.921,1.623,1.808
6/15/2021,11:21:21 AM,Trout Bog,,723.5,20.3,29.5,0.01,30,19,47.6,-0.2,-0.2,3.9,0.45,4.1,0.41,0,4.14,130.9,319.5,1.948,1.642,1.82
6/15/2021,11:21:23 AM,Trout Bog,,723.5,20.1,29.2,0.01,29.7,19,47.5,-0.2,-0.2,3.8,0.44,4,0.4,0,4.15,130.3,319.8,1.979,1.664,1.852
6/15/2021,11:21:25 AM,Trout Bog,,723.7,19.8,28.8,0.01,29.3,19,47.3,-0.2,-0.2,3.7,0.43,3.9,0.4,0,4.16,129.8,320.1,2.007,1.684,1.869
6/15/2021,11:21:27 AM,Trout Bog,,723.5,19.4,28.3,0.01,28.8,18,47.2,-0.2,-0.2,3.6,0.43,3.8,0.4,0,4.16,129.3,320.3,2.04,1.706,1.905
6/15/2021,11:21:29 AM,Trout Bog,,723.5,18.9,27.7,0.01,28.2,18,46.9,-0.2,-0.1,3.6,0.42,3.7,0.37,0,4.17,128.7,320.4,2.071,1.728,1.933
6/15/2021,11:21:31 AM,Trout Bog,,723.5,18.4,27.1,0.01,27.6,18,46.6,-0.1,-0.1,3.5,0.41,3.7,0.36,0,4.18,128.2,320.4,2.101,1.75,1.949
6/15/2021,11:21:33 AM,Trout Bog,,723.6,17.9,26.5,0.01,27,17,46.3,-0.1,-0.1,3.4,0.41,3.6,0.38,0,4.19,127.6,320.4,2.137,1.775,1.971
6/15/2021,11:21:35 AM,Trout Bog,,723.5,17.5,26,0.01,26.4,17,46.1,-0.1,-0.1,3.4,0.4,3.5,0.38,0,4.2,126.9,320.3,2.165,1.795,1.985
6/15/2021,11:21:37 AM,Trout Bog,,723.6,17.1,25.5,0.01,26,17,45.9,-0.1,-0.1,3.3,0.4,3.5,0.4,0,4.21,126.3,320.2,2.195,1.816,2.015
6/15/2021,11:21:39 AM,Trout Bog,,723.6,16.8,25.2,0.01,25.6,16,45.7,-0.1,-0.1,3.3,0.39,3.4,0.43,0,4.22,125.8,320.1,2.221,1.834,2.035
6/15/2021,11:21:41 AM,Trout Bog,,723.6,16.6,25,0.01,25.4,16,45.5,-0.1,-0.1,3.2,0.39,3.4,0.43,0,4.23,125.2,319.9,2.251,1.855,2.059
6/15/2021,11:21:43 AM,Trout Bog,,723.4,16.6,24.9,0.01,25.4,16,45.4,-0.1,-0.1,3.2,0.38,3.4,0.48,0,4.24,124.7,319.8,2.281,1.876,2.079
6/15/2021,11:21:45 AM,Trout Bog,,723.4,16.5,24.9,0.01,25.3,16,45.2,-0.1,-0.1,3.2,0.38,3.3,0.51,0,4.25,124.2,319.7,2.313,1.898,2.112
6/15/2021,11:21:47 AM,Trout Bog,,723.5,16.5,24.9,0.01,25.3,16,45,-0.1,-0.1,3.2,0.38,3.3,0.52,0,4.25,123.8,319.6,2.343,1.92,2.134
6/15/2021,11:21:49 AM,Trout Bog,,723.5,16.4,24.9,0.01,25.4,16,44.9,-0.1,-0.1,3.1,0.38,3.3,0.54,0,4.26,123.4,319.6,2.372,1.94,2.154
6/15/2021,11:21:51 AM,Trout Bog,,723.5,16.4,25,0.01,25.4,16,44.7,-0.1,-0.1,3.1,0.38,3.3,0.55,0,4.26,123.1,319.5,2.404,1.962,2.169
6/15/2021,11:21:53 AM,Trout Bog,,723.4,16.4,25,0.01,25.4,16,44.4,-0.1,-0.1,3.1,0.38,3.2,0.53,0,4.27,122.8,319.5,2.438,1.986,2.189
6/15/2021,11:21:55 AM,Trout Bog,,723.5,16.3,25,0.01,25.4,16,44.3,-0.1,-0.1,3.1,0.37,3.2,0.55,0,4.27,122.4,319.5,2.469,2.008,2.209
6/15/2021,11:21:57 AM,Trout Bog,,723.5,16.2,24.9,0.01,25.3,16,44.1,-0.1,-0.1,3,0.37,3.2,0.54,0,4.28,122.1,319.5,2.501,2.031,2.234
6/15/2021,11:21:59 AM,Trout Bog,,723.6,16.1,24.8,0.01,25.2,16,43.8,-0.1,-0.1,3,0.37,3.2,0.54,0,4.28,121.7,319.5,2.535,2.055,2.256
6/15/2021,11:22:01 AM,Trout Bog,,723.5,16,24.7,0.01,25.1,16,43.6,-0.1,-0.1,3,0.37,3.1,0.53,0,4.29,121.4,319.3,2.567,2.077,2.276
6/15/2021,11:22:03 AM,Trout Bog,,723.6,15.8,24.5,0.01,24.9,16,43.4,-0.1,0,3,0.36,3.1,0.51,0,4.3,121,318.8,2.597,2.098,2.296
6/15/2021,11:22:05 AM,Trout Bog,,723.7,15.6,24.4,0.01,24.7,16,43.3,-0.1,0,2.9,0.36,3.1,0.5,0,4.3,120.6,317.9,2.625,2.118,2.303
6/15/2021,11:22:07 AM,Trout Bog,,723.6,15.5,24.2,0.01,24.5,16,43.1,-0.1,0,2.9,0.36,3,0.5,0,4.31,120.2,316.7,2.655,2.139,2.338
6/15/2021,11:22:09 AM,Trout Bog,,723.6,15.3,24,0.01,24.4,16,43,-0.1,0,2.8,0.35,3,0.49,0,4.31,119.8,315.3,2.684,2.16,2.361
6/15/2021,11:22:11 AM,Trout Bog,,723.7,15.2,23.9,0.01,24.3,16,42.9,-0.1,0,2.8,0.35,2.9,0.49,0,4.32,119.5,313.7,2.718,2.183,2.389
6/15/2021,11:22:13 AM,Trout Bog,,723.6,15.2,23.8,0.01,24.2,15,42.8,0,0,2.8,0.35,2.9,0.49,0,4.33,119.1,296.3,2.751,2.206,2.407
6/15/2021,11:22:15 AM,Trout Bog,,723.6,15.1,23.7,0.01,24.1,15,42.8,0,0,2.7,0.34,2.9,0.48,0,4.33,118.8,285.7,2.784,2.23,2.435
6/15/2021,11:22:17 AM,Trout Bog,,723.5,15.1,23.7,0.01,24.1,15,42.7,0,0,2.7,0.34,2.9,0.49,0,4.34,118.5,280.8,2.814,2.25,2.451
6/15/2021,11:22:19 AM,Trout Bog,,723.5,15.1,23.7,0.01,24.1,15,42.6,0,0,2.7,0.34,2.8,0.48,0,4.34,118.3,276.1,2.846,2.273,2.474
6/15/2021,11:22:21 AM,Trout Bog,,723.5,15,23.7,0.01,24.1,15,42.5,0,0,2.7,0.34,2.8,0.48,0,4.34,118.1,272.9,2.876,2.294,2.498
6/15/2021,11:22:23 AM,Trout Bog,,723.5,15,23.6,0.01,24,15,42.4,0,0,2.7,0.33,2.8,0.48,0,4.35,117.9,256.2,2.908,2.317,2.53
6/15/2021,11:22:25 AM,Trout Bog,,723.5,14.9,23.6,0.01,24,15,42.3,0,0,2.6,0.33,2.8,0.47,0,4.35,117.7,250.9,2.94,2.339,2.555
6/15/2021,11:22:27 AM,Trout Bog,,723.5,14.8,23.5,0.01,23.9,15,42.1,0,0,2.6,0.33,2.8,0.46,0,4.35,117.5,248.4,2.973,2.363,2.577
6/15/2021,11:22:29 AM,Trout Bog,,723.4,14.7,23.4,0.01,23.8,15,42,0,0,2.6,0.33,2.7,0.45,0,4.36,117.2,246.3,3.004,2.384,2.598
6/15/2021,11:22:31 AM,Trout Bog,,723.4,14.6,23.3,0.01,23.7,15,41.8,0,0,2.6,0.33,2.7,0.45,0,4.36,117,244.7,3.035,2.406,2.618
6/15/2021,11:22:33 AM,Trout Bog,,723.5,14.5,23.2,0.01,23.6,15,41.7,0,0,2.6,0.32,2.7,0.47,0,4.36,116.7,243.5,3.067,2.429,2.639
6/15/2021,11:22:35 AM,Trout Bog,,723.4,14.5,23.1,0.01,23.5,15,41.6,0,0,2.5,0.32,2.7,0.45,0,4.37,116.5,242.5,3.099,2.451,2.656
6/15/2021,11:22:37 AM,Trout Bog,,723.5,14.4,23.1,0.01,23.4,15,41.5,0,0,2.5,0.32,2.7,0.45,0,4.37,116.2,241.5,3.132,2.474,2.677
6/15/2021,11:22:39 AM,Trout Bog,,723.4,14.4,23.1,0.01,23.4,15,41.4,0,0,2.5,0.32,2.6,0.43,0,4.38,115.9,240.5,3.161,2.495,2.696
6/15/2021,11:22:41 AM,Trout Bog,,723.5,14.3,23.1,0.01,23.4,15,41.4,0,0,2.5,0.32,2.6,0.43,0,4.38,115.7,239.7,3.195,2.519,2.71
6/15/2021,11:22:43 AM,Trout Bog,,723.6,14.3,23,0.01,23.4,15,41.3,0,0,2.5,0.31,2.6,0.4,0,4.39,115.5,239,3.224,2.539,2.728
6/15/2021,11:22:45 AM,Trout Bog,,723.5,14.3,23,0.01,23.4,15,41.2,0,0,2.5,0.31,2.6,0.39,0,4.39,115.3,238.2,3.256,2.562,2.746
6/15/2021,11:22:47 AM,Trout Bog,,723.4,14.3,23,0.01,23.4,15,41.2,0,0,2.4,0.31,2.6,0.37,0,4.39,115.2,237.5,3.286,2.583,2.761
6/15/2021,11:22:49 AM,Trout Bog,,723.5,14.2,23,0.01,23.4,15,41.1,0,0,2.4,0.31,2.6,0.37,0,4.39,115.1,236.6,3.316,2.604,2.78
6/15/2021,11:22:51 AM,Trout Bog,,723.4,14.2,23,0.01,23.4,15,41,0,0,2.4,0.31,2.5,0.36,0,4.39,115,235.1,3.345,2.624,2.789
6/15/2021,11:22:53 AM,Trout Bog,,723.4,14.2,23,0.01,23.4,15,41,0,0,2.4,0.31,2.5,0.36,0,4.39,115,233.7,3.373,2.644,2.807
6/15/2021,11:22:55 AM,Trout Bog,,723.5,14.2,23,0.01,23.4,15,41,0,0,2.4,0.31,2.5,0.35,0,4.39,114.9,232.4,3.4,2.663,2.823
6/15/2021,11:22:57 AM,Trout Bog,,723.4,14.2,23,0.01,23.4,15,41,0,0,2.4,0.31,2.5,0.34,0,4.39,114.9,231,3.429,2.683,2.838
6/15/2021,11:22:59 AM,Trout Bog,,723.4,14.2,23,0.01,23.4,15,40.9,0,0,2.4,0.31,2.5,0.34,0,4.39,114.9,229.6,3.456,2.702,2.855
6/15/2021,11:23:01 AM,Trout Bog,,723.5,14.2,23.1,0.01,23.4,15,40.9,0,0,2.4,0.3,2.5,0.34,0,4.39,114.9,228.2,3.482,2.72,2.881
6/15/2021,11:23:03 AM,Trout Bog,,723.4,14.2,23.1,0.01,23.4,15,40.9,0,0,2.4,0.3,2.5,0.34,0,4.39,114.8,216.1,3.507,2.738,2.899
6/15/2021,11:23:05 AM,Trout Bog,,723.5,14.2,23.1,0.01,23.4,15,40.8,0,0,2.4,0.3,2.5,0.33,0,4.4,114.8,215.1,3.535,2.757,2.914
6/15/2021,11:23:07 AM,Trout Bog,,723.5,14.2,23.1,0.01,23.4,15,40.8,0,0,2.4,0.3,2.5,0.31,0,4.4,114.8,214.4,3.555,2.772,2.931
6/15/2021,11:23:09 AM,Trout Bog,,723.4,14.2,23.1,0.01,23.4,15,40.7,0,0,2.3,0.3,2.5,0.3,0,4.4,114.7,213.8,3.582,2.79,2.943
6/15/2021,11:23:11 AM,Trout Bog,,723.6,14.2,23.1,0.01,23.4,15,40.6,0,0,2.3,0.3,2.4,0.29,0,4.4,114.7,213,3.605,2.807,2.96
6/15/2021,11:23:13 AM,Trout Bog,,723.5,14.2,23.1,0.01,23.4,15,40.6,0,0,2.3,0.3,2.4,0.29,0,4.4,114.7,211.9,3.628,2.823,2.975
6/15/2021,11:23:15 AM,Trout Bog,,723.4,14.2,23.1,0.01,23.4,15,40.5,0,0,2.3,0.3,2.4,0.27,0,4.4,114.7,210.7,3.653,2.841,2.989
6/15/2021,11:23:17 AM,Trout Bog,,723.6,14.1,23.1,0.01,23.4,15,40.5,0,0,2.3,0.3,2.4,0.25,0,4.4,114.6,209.4,3.673,2.855,3.001
6/15/2021,11:23:19 AM,Trout Bog,,723.6,14.1,23.1,0.01,23.4,15,40.5,0,0,2.3,0.29,2.4,0.24,0,4.4,114.6,198.7,3.696,2.871,3.024
6/15/2021,11:23:21 AM,Trout Bog,,723.5,14.1,23.1,0.01,23.4,15,40.4,0,0,2.3,0.29,2.4,0.23,0,4.4,114.6,196.9,3.72,2.888,3.043
6/15/2021,11:23:23 AM,Trout Bog,,723.5,14.1,23.1,0.01,23.4,15,40.4,0,0,2.2,0.29,2.4,0.23,0,4.4,114.5,195.5,3.745,2.905,3.05
6/15/2021,11:23:25 AM,Trout Bog,,723.4,14.1,23.1,0.01,23.4,15,40.4,0,0,2.2,0.29,2.3,0.23,0,4.4,114.5,194.5,3.768,2.921,3.063
6/15/2021,11:23:27 AM,Trout Bog,,723.5,14.1,23.1,0.01,23.4,15,40.4,0,0,2.2,0.28,2.3,0.22,0,4.4,114.5,193.5,3.793,2.939,3.081
6/15/2021,11:23:29 AM,Trout Bog,,723.7,14.1,23.1,0.01,23.4,15,40.4,0,0,2.2,0.28,2.3,0.21,0,4.4,114.5,192.8,3.815,2.954,3.089
