Date,Time,Site,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/1/2021,9:52:45 AM,Trout Bog,,722.9,17,21.4,0.01,21.7,14,57.6,-0.8,-0.8,66.3,6.8,69.7,-0.11,0,4.17,124,289.4,0.46,0.595,0.841
6/1/2021,9:52:47 AM,Trout Bog,,722.9,17,21.5,0.01,21.8,14,57.3,-0.8,-0.8,65.4,6.73,68.8,-0.12,0,4.17,124.1,290.3,0.492,0.618,0.851
6/1/2021,9:52:49 AM,Trout Bog,,723,17,21.5,0.01,21.9,14,57.1,-0.7,-0.7,64.8,6.68,68.1,-0.12,0,4.17,124.2,291.1,0.531,0.646,0.868
6/1/2021,9:52:51 AM,Trout Bog,,722.9,17,21.6,0.01,22,14,56.8,-0.7,-0.7,64.1,6.63,67.3,-0.11,0,4.16,124.3,291.9,0.561,0.667,0.887
6/1/2021,9:52:53 AM,Trout Bog,,722.9,17,21.7,0.01,22.1,14,56.5,-0.7,-0.7,63.5,6.6,66.8,-0.1,0,4.16,124.3,292.6,0.603,0.696,0.913
6/1/2021,9:52:55 AM,Trout Bog,,722.9,17,21.8,0.01,22.2,14,56.1,-0.7,-0.7,63,6.57,66.2,-0.09,0,4.16,124.4,293.2,0.632,0.716,0.932
6/1/2021,9:52:57 AM,Trout Bog,,722.9,17,22,0.01,22.3,14,55.8,-0.6,-0.6,62.4,6.54,65.6,-0.08,0,4.15,124.4,293.9,0.669,0.743,0.95
6/1/2021,9:52:59 AM,Trout Bog,,723,17.1,22.2,0.01,22.5,14,55.4,-0.6,-0.6,58.4,6.14,61.3,-0.06,0,4.15,124.5,294.5,0.703,0.767,0.968
6/1/2021,9:53:01 AM,Trout Bog,,723,17.1,22.3,0.01,22.7,15,55.1,-0.6,-0.6,57.4,6.07,60.3,-0.05,0,4.15,124.7,295.3,0.742,0.794,0.986
6/1/2021,9:53:03 AM,Trout Bog,,722.9,17.2,22.5,0.01,22.8,15,54.9,-0.6,-0.6,56.6,6.01,59.6,-0.04,0,4.14,124.9,296,0.771,0.815,0.998
6/1/2021,9:53:05 AM,Trout Bog,,722.9,17.2,22.6,0.01,23,15,54.7,-0.6,-0.6,56.1,5.96,58.9,-0.06,0,4.14,125.2,296.6,0.806,0.839,1.016
6/1/2021,9:53:07 AM,Trout Bog,,722.9,17.3,22.7,0.01,23.1,15,54.5,-0.6,-0.5,55.4,5.89,58.2,-0.06,0,4.13,125.5,297.3,0.84,0.863,1.024
6/1/2021,9:53:09 AM,Trout Bog,,722.9,17.4,22.8,0.01,23.2,15,54.4,-0.5,-0.5,51.3,5.47,53.9,-0.06,0,4.12,125.9,298.1,0.868,0.882,1.033
6/1/2021,9:53:11 AM,Trout Bog,,722.9,17.4,22.9,0.01,23.3,15,54.4,-0.5,-0.5,49.5,5.28,52,-0.06,0,4.11,126.4,298.8,0.895,0.902,1.051
6/1/2021,9:53:13 AM,Trout Bog,,722.8,17.5,23.1,0.01,23.5,15,54.2,-0.5,-0.5,48.2,5.15,50.7,-0.07,0,4.1,127,299.6,0.926,0.924,1.072
6/1/2021,9:53:15 AM,Trout Bog,,722.8,17.6,23.2,0.01,23.6,15,54.1,-0.5,-0.5,47,5.03,49.5,-0.08,0,4.09,127.5,300.5,0.946,0.937,1.088
6/1/2021,9:53:17 AM,Trout Bog,,722.9,17.7,23.4,0.01,23.8,15,54,-0.5,-0.5,42.7,4.57,44.8,-0.07,0,4.08,128.1,301.3,0.969,0.954,1.098
6/1/2021,9:53:19 AM,Trout Bog,,722.9,17.8,23.5,0.01,24,15,53.9,-0.5,-0.5,40.8,4.38,42.9,-0.07,0,4.07,128.6,302.1,0.995,0.972,1.11
6/1/2021,9:53:21 AM,Trout Bog,,722.9,17.9,23.7,0.01,24.1,15,53.8,-0.5,-0.5,39.4,4.23,41.4,-0.06,0,4.06,129.1,302.8,1.015,0.986,1.121
6/1/2021,9:53:23 AM,Trout Bog,,722.8,18,23.9,0.01,24.3,16,53.7,-0.5,-0.5,38.1,4.09,40,-0.02,0,4.05,129.6,303.6,1.039,1.003,1.137
6/1/2021,9:53:25 AM,Trout Bog,,723,18.2,24.2,0.01,24.6,16,53.7,-0.5,-0.5,37,3.99,38.9,0.01,0,4.04,130.1,304.4,1.06,1.018,1.16
6/1/2021,9:53:27 AM,Trout Bog,,722.9,18.8,25,0.01,25.4,16,53.6,-0.5,-0.5,31.5,3.4,33.1,0.02,0,4.03,130.6,305.2,1.086,1.036,1.176
6/1/2021,9:53:29 AM,Trout Bog,,722.9,19.6,26.1,0.01,26.5,17,53.5,-0.5,-0.5,29,3.12,30.4,0.04,0,4.02,131.2,306,1.106,1.05,1.196
6/1/2021,9:53:31 AM,Trout Bog,,722.9,20.4,27.2,0.01,27.7,18,53.3,-0.5,-0.5,27.1,2.93,28.4,0.06,0,4.01,131.7,306.8,1.13,1.067,1.22
6/1/2021,9:53:33 AM,Trout Bog,,722.9,21.2,28.5,0.01,29,19,53.1,-0.5,-0.5,25.7,2.78,27,0.07,0,4,132.2,307.6,1.151,1.082,1.238
6/1/2021,9:53:35 AM,Trout Bog,,722.9,22.1,29.7,0.01,30.2,19,52.8,-0.4,-0.4,20.9,2.27,22,0.08,0,3.99,132.7,308.4,1.173,1.097,1.251
6/1/2021,9:53:37 AM,Trout Bog,,722.9,22.9,30.9,0.01,31.5,20,52.6,-0.4,-0.4,19.5,2.13,20.5,0.07,0,3.98,133.1,309,1.196,1.113,1.261
6/1/2021,9:53:39 AM,Trout Bog,,723,23.5,31.8,0.01,32.4,21,52.4,-0.4,-0.4,18.5,2.03,19.5,0.06,0,3.97,133.6,309.5,1.218,1.129,1.279
6/1/2021,9:53:41 AM,Trout Bog,,723,23.7,32.2,0.01,32.8,21,52.1,-0.4,-0.4,17.8,1.95,18.7,0.08,0,3.96,134.1,309.9,1.24,1.144,1.293
6/1/2021,9:53:43 AM,Trout Bog,,722.9,24,32.7,0.01,33.2,21,51.9,-0.4,-0.4,17.1,1.88,18,0.07,0,3.95,134.5,310.2,1.26,1.158,1.306
6/1/2021,9:53:45 AM,Trout Bog,,723,24.2,33,0.01,33.6,21,51.7,-0.4,-0.4,16.5,1.82,17.3,0.08,0,3.94,135,310.4,1.284,1.175,1.324
6/1/2021,9:53:47 AM,Trout Bog,,722.9,24.4,33.4,0.01,34,22,51.6,-0.4,-0.4,15.9,1.76,16.7,0.1,0,3.94,135.4,310.4,1.306,1.191,1.331
6/1/2021,9:53:49 AM,Trout Bog,,722.8,24.5,33.7,0.01,34.3,22,51.4,-0.4,-0.4,12.4,1.37,13,0.14,0,3.93,135.7,310.3,1.33,1.208,1.342
6/1/2021,9:53:51 AM,Trout Bog,,722.9,24.7,33.9,0.01,34.5,22,51.3,-0.4,-0.3,11.7,1.3,12.3,0.15,0,3.92,135.9,309.9,1.348,1.22,1.353
6/1/2021,9:53:53 AM,Trout Bog,,722.9,24.8,34.2,0.01,34.8,22,51.1,-0.3,-0.3,11.3,1.26,11.9,0.17,0,3.92,136.1,309.4,1.372,1.237,1.368
6/1/2021,9:53:55 AM,Trout Bog,,722.8,24.9,34.3,0.01,35,22,51,-0.3,-0.3,11,1.23,11.6,0.14,0,3.92,136.3,308.8,1.392,1.251,1.374
6/1/2021,9:53:57 AM,Trout Bog,,722.8,25,34.5,0.02,35.1,22,50.9,-0.3,-0.3,10.8,1.2,11.3,0.16,0,3.91,136.4,308.3,1.415,1.267,1.384
6/1/2021,9:53:59 AM,Trout Bog,,722.9,25.1,34.8,0.02,35.4,23,50.8,-0.3,-0.3,10.5,1.18,11.1,0.17,0,3.91,136.5,307.5,1.433,1.28,1.398
6/1/2021,9:54:01 AM,Trout Bog,,722.9,25.3,35.1,0.02,35.7,23,50.7,-0.3,-0.3,10.3,1.15,10.8,0.16,0,3.91,136.7,306.9,1.455,1.296,1.421
6/1/2021,9:54:03 AM,Trout Bog,,722.9,25.5,35.4,0.02,36.1,23,50.6,-0.3,-0.3,10.1,1.13,10.6,0.14,0,3.91,136.8,306.3,1.476,1.31,1.436
6/1/2021,9:54:05 AM,Trout Bog,,722.9,25.7,35.7,0.02,36.4,23,50.5,-0.3,-0.3,9.9,1.11,10.4,0.13,0,3.9,136.9,305.6,1.497,1.325,1.449
6/1/2021,9:54:07 AM,Trout Bog,,722.8,25.9,36,0.02,36.7,23,50.5,-0.3,-0.3,9.5,1.07,10,0.12,0,3.9,137,305,1.517,1.339,1.462
6/1/2021,9:54:09 AM,Trout Bog,,723,26,36.3,0.02,36.9,24,50.4,-0.3,-0.3,9.2,1.03,9.6,0.14,0,3.9,137,304.4,1.537,1.353,1.468
6/1/2021,9:54:11 AM,Trout Bog,,722.9,26.2,36.5,0.02,37.2,24,50.2,-0.3,-0.3,8.8,0.99,9.3,0.14,0,3.9,137.1,303.7,1.556,1.366,1.487
6/1/2021,9:54:13 AM,Trout Bog,,722.8,26.2,36.6,0.02,37.3,24,50.1,-0.3,-0.3,8.5,0.96,8.9,0.14,0,3.89,137.2,302.8,1.572,1.378,1.494
6/1/2021,9:54:15 AM,Trout Bog,,722.8,26.1,36.7,0.02,37.3,24,49.9,-0.3,-0.3,8.2,0.93,8.6,0.12,0,3.89,137.2,301.6,1.592,1.392,1.518
6/1/2021,9:54:17 AM,Trout Bog,,722.9,26.1,36.7,0.02,37.3,24,49.7,-0.3,-0.3,7.9,0.89,8.3,0.11,0,3.89,137.2,300.3,1.609,1.404,1.517
6/1/2021,9:54:19 AM,Trout Bog,,722.8,25.9,36.6,0.02,37.2,24,49.5,-0.3,-0.3,7.6,0.86,8,0.12,0,3.89,137.2,280.7,1.631,1.419,1.554
6/1/2021,9:54:21 AM,Trout Bog,,722.8,25.8,36.5,0.02,37.1,24,49.3,-0.2,-0.2,7.3,0.83,7.7,0.13,0,3.89,137.2,276.5,1.649,1.432,1.575
6/1/2021,9:54:23 AM,Trout Bog,,722.9,25.6,36.4,0.02,37,24,49,-0.2,-0.2,7,0.81,7.4,0.12,0,3.89,137.1,274,1.671,1.447,1.602
6/1/2021,9:54:25 AM,Trout Bog,,723,25.4,36.3,0.02,36.9,24,48.8,-0.2,-0.2,6.8,0.78,7.1,0.1,0,3.89,137,271.6,1.691,1.461,1.614
6/1/2021,9:54:27 AM,Trout Bog,,722.8,25.2,36.1,0.02,36.8,23,48.5,-0.2,-0.2,6.5,0.75,6.9,0.11,0,3.89,136.8,269.8,1.711,1.475,1.625
6/1/2021,9:54:29 AM,Trout Bog,,723,25,36,0.02,36.7,23,48.2,-0.2,-0.2,6.3,0.73,6.6,0.1,0,3.9,136.5,268.2,1.733,1.491,1.635
6/1/2021,9:54:31 AM,Trout Bog,,722.9,24.9,36,0.02,36.6,23,47.9,-0.2,-0.2,6.1,0.7,6.4,0.1,0,3.9,136.2,266.6,1.754,1.505,1.665
6/1/2021,9:54:33 AM,Trout Bog,,722.8,24.5,35.6,0.02,36.2,23,47.7,-0.2,-0.2,5.9,0.68,6.2,0.11,0,3.9,135.8,265,1.777,1.522,1.683
6/1/2021,9:54:35 AM,Trout Bog,,723,24.2,35.2,0.02,35.9,23,47.4,-0.2,-0.2,5.7,0.66,6,0.11,0,3.91,135.4,263.5,1.803,1.54,1.699
6/1/2021,9:54:37 AM,Trout Bog,,722.9,23.7,34.7,0.02,35.3,23,47.2,-0.2,-0.2,5.5,0.65,5.8,0.11,0,3.92,135.1,262.3,1.825,1.555,1.719
6/1/2021,9:54:39 AM,Trout Bog,,722.8,23.4,34.3,0.01,34.9,22,46.9,-0.2,-0.1,5.4,0.63,5.6,0.11,0,3.92,134.6,261.1,1.849,1.572,1.74
6/1/2021,9:54:41 AM,Trout Bog,,722.9,23,33.9,0.01,34.5,22,46.7,-0.2,-0.1,5.2,0.61,5.5,0.1,0,3.93,134.1,259.8,1.873,1.589,1.751
6/1/2021,9:54:43 AM,Trout Bog,,722.9,22.6,33.4,0.01,34,22,46.6,-0.1,-0.1,5.1,0.6,5.3,0.09,0,3.94,133.7,258.8,1.896,1.605,1.765
6/1/2021,9:54:45 AM,Trout Bog,,723,22.3,33,0.01,33.6,21,46.5,-0.1,-0.1,5,0.59,5.2,0.1,0,3.94,133.2,256.3,1.921,1.623,1.784
6/1/2021,9:54:47 AM,Trout Bog,,722.9,22,32.7,0.01,33.2,21,46.3,-0.1,-0.1,4.8,0.57,5.1,0.09,0,3.95,132.8,254.1,1.945,1.639,1.803
6/1/2021,9:54:49 AM,Trout Bog,,722.9,21.8,32.4,0.01,32.9,21,46.3,-0.1,-0.1,4.7,0.56,5,0.09,0,3.96,132.3,252,1.97,1.658,1.812
6/1/2021,9:54:51 AM,Trout Bog,,722.8,21.5,31.9,0.01,32.5,21,46.3,-0.1,-0.1,4.6,0.55,4.9,0.07,0,3.97,131.9,250,1.994,1.675,1.833
6/1/2021,9:54:53 AM,Trout Bog,,722.9,21.2,31.5,0.01,32,20,46.2,-0.1,-0.1,4.6,0.54,4.8,0.08,0,3.97,131.5,248.1,2.018,1.691,1.831
6/1/2021,9:54:55 AM,Trout Bog,,722.9,20.8,31,0.01,31.6,20,46.1,-0.1,-0.1,4.5,0.53,4.7,0.08,0,3.98,131.1,246.4,2.043,1.709,1.845
6/1/2021,9:54:57 AM,Trout Bog,,722.9,20.6,30.7,0.01,31.3,20,45.9,-0.1,-0.1,4.4,0.52,4.6,0.08,0,3.98,130.8,244.8,2.068,1.726,1.856
6/1/2021,9:54:59 AM,Trout Bog,,722.9,20.4,30.5,0.01,31.1,20,45.8,-0.1,-0.1,4.3,0.51,4.5,0.07,0,3.99,130.4,243.2,2.089,1.741,1.869
6/1/2021,9:55:01 AM,Trout Bog,,722.8,20.2,30.3,0.01,30.8,20,45.6,-0.1,-0.1,4.2,0.51,4.5,0.08,0,4,130.1,241.7,2.111,1.757,1.881
6/1/2021,9:55:03 AM,Trout Bog,,722.8,20.1,30.2,0.01,30.7,20,45.4,-0.1,-0.1,4.2,0.5,4.4,0.08,0,4,129.8,240.2,2.133,1.772,1.895
6/1/2021,9:55:05 AM,Trout Bog,,723,20,30.1,0.01,30.6,20,45.3,-0.1,-0.1,4.1,0.5,4.3,0.07,0,4,129.5,238.8,2.155,1.787,1.909
6/1/2021,9:55:07 AM,Trout Bog,,722.9,19.9,30.1,0.01,30.6,20,45.1,-0.1,-0.1,4.1,0.49,4.3,0.06,0,4.01,129.2,237.2,2.174,1.801,1.924
6/1/2021,9:55:09 AM,Trout Bog,,722.9,19.8,30,0.01,30.5,19,45,-0.1,-0.1,4,0.49,4.2,0.05,0,4.01,128.9,235.8,2.194,1.815,1.939
6/1/2021,9:55:11 AM,Trout Bog,,722.9,19.7,29.8,0.01,30.3,19,45,-0.1,-0.1,4,0.48,4.2,0.07,0,4.02,128.6,234.3,2.215,1.83,1.958
6/1/2021,9:55:13 AM,Trout Bog,,723,19.5,29.7,0.01,30.1,19,44.8,-0.1,-0.1,3.9,0.48,4.1,0.08,0,4.02,128.3,232.9,2.233,1.842,1.971
6/1/2021,9:55:15 AM,Trout Bog,,722.9,19.4,29.5,0.01,29.9,19,44.7,-0.1,-0.1,3.9,0.47,4.1,0.08,0,4.03,128,231.5,2.256,1.858,1.982
6/1/2021,9:55:17 AM,Trout Bog,,722.8,19.1,29.1,0.01,29.6,19,44.6,-0.1,-0.1,3.8,0.46,4,0.1,0,4.03,127.7,230.1,2.274,1.871,2.008
6/1/2021,9:55:19 AM,Trout Bog,,722.9,18.8,28.8,0.01,29.3,19,44.4,-0.1,-0.1,3.8,0.46,4,0.11,0,4.04,127.4,228.9,2.294,1.885,2.025
6/1/2021,9:55:21 AM,Trout Bog,,722.9,18.6,28.5,0.01,29,19,44.3,-0.1,-0.1,3.7,0.45,3.9,0.11,0,4.04,127.1,227.4,2.313,1.899,2.032
6/1/2021,9:55:23 AM,Trout Bog,,722.8,18.4,28.2,0.01,28.7,18,44.1,-0.1,-0.1,3.6,0.44,3.8,0.11,0,4.05,126.7,225.9,2.337,1.915,2.041
6/1/2021,9:55:25 AM,Trout Bog,,722.8,18.2,28,0.01,28.4,18,44,-0.1,-0.1,3.6,0.44,3.8,0.12,0,4.05,126.3,224.5,2.352,1.926,2.054
6/1/2021,9:55:27 AM,Trout Bog,,722.9,18,27.7,0.01,28.2,18,43.8,-0.1,-0.1,3.5,0.43,3.7,0.13,0,4.06,125.8,223,2.375,1.942,2.068
6/1/2021,9:55:29 AM,Trout Bog,,722.8,17.8,27.5,0.01,28,18,43.6,-0.1,-0.1,3.5,0.43,3.6,0.14,0,4.07,125.3,221.7,2.392,1.954,2.093
6/1/2021,9:55:31 AM,Trout Bog,,722.8,17.6,27.3,0.01,27.8,18,43.4,-0.1,0,3.4,0.42,3.6,0.14,0,4.08,124.8,220.4,2.414,1.969,2.11
6/1/2021,9:55:33 AM,Trout Bog,,722.9,17.4,27.1,0.01,27.6,18,43.3,-0.1,0,3.4,0.42,3.6,0.13,0,4.09,124.3,219.3,2.432,1.982,2.118
6/1/2021,9:55:35 AM,Trout Bog,,722.8,17.2,26.9,0.01,27.3,17,43.2,-0.1,0,3.3,0.41,3.5,0.14,0,4.09,123.8,218.3,2.454,1.998,2.136
6/1/2021,9:55:37 AM,Trout Bog,,722.9,17,26.7,0.01,27.1,17,43,-0.1,0,3.3,0.41,3.4,0.16,0,4.1,123.3,217.3,2.475,2.012,2.139
6/1/2021,9:55:39 AM,Trout Bog,,722.9,16.9,26.4,0.01,26.9,17,42.9,-0.1,0,3.2,0.4,3.4,0.17,0,4.11,122.9,216.5,2.494,2.026,2.151
6/1/2021,9:55:41 AM,Trout Bog,,722.9,16.7,26.2,0.01,26.6,17,42.8,0,0,3.2,0.4,3.4,0.15,0,4.12,122.2,215.6,2.516,2.041,2.178
6/1/2021,9:55:43 AM,Trout Bog,,722.9,16.6,26.1,0.01,26.5,17,42.7,0,0,3.2,0.39,3.3,0.14,0,4.13,121.7,214.9,2.538,2.056,2.192
6/1/2021,9:55:45 AM,Trout Bog,,722.9,16.5,26,0.01,26.4,17,42.6,0,0,3.1,0.39,3.3,0.15,0,4.14,121.2,214.2,2.56,2.072,2.213
6/1/2021,9:55:47 AM,Trout Bog,,722.8,16.5,25.9,0.01,26.3,17,42.6,0,0,3.1,0.39,3.2,0.16,0,4.15,120.7,213.6,2.581,2.087,2.218
6/1/2021,9:55:49 AM,Trout Bog,,722.9,16.4,25.8,0.01,26.2,17,42.6,0,0,3.1,0.38,3.2,0.15,0,4.15,120.3,212.9,2.599,2.1,2.235
6/1/2021,9:55:51 AM,Trout Bog,,722.8,16.2,25.6,0.01,26,17,42.5,0,0,3,0.38,3.2,0.16,0,4.16,119.9,212.4,2.62,2.114,2.242
6/1/2021,9:55:53 AM,Trout Bog,,722.9,16.1,25.5,0.01,25.9,17,42.5,0,0,3,0.37,3.1,0.15,0,4.17,119.6,212,2.643,2.131,2.263
6/1/2021,9:55:55 AM,Trout Bog,,722.9,16,25.2,0.01,25.6,16,42.5,0,0,3,0.37,3.1,0.15,0,4.17,119.3,211.4,2.66,2.142,2.263
6/1/2021,9:55:57 AM,Trout Bog,,722.9,15.8,25,0.01,25.3,16,42.4,0,0,2.9,0.37,3.1,0.16,0,4.18,119,210.9,2.681,2.157,2.304
6/1/2021,9:55:59 AM,Trout Bog,,722.9,15.6,24.6,0.01,25,16,42.3,0,0,2.9,0.36,3,0.15,0,4.18,118.7,210.4,2.703,2.173,2.326
6/1/2021,9:56:01 AM,Trout Bog,,722.8,15.4,24.3,0.01,24.7,16,42.3,0,0,2.9,0.36,3,0.16,0,4.19,118.5,210,2.725,2.188,2.336
6/1/2021,9:56:03 AM,Trout Bog,,722.9,15.2,24.1,0.01,24.5,16,42.2,0,0,2.8,0.35,3,0.17,0,4.19,118.3,209.5,2.748,2.205,2.356
6/1/2021,9:56:05 AM,Trout Bog,,722.9,15.1,23.9,0.01,24.3,16,42.2,0,0,2.8,0.35,2.9,0.19,0,4.19,118,208.9,2.771,2.22,2.371
6/1/2021,9:56:07 AM,Trout Bog,,722.8,15,23.8,0.01,24.1,15,42.1,0,0,2.8,0.35,2.9,0.17,0,4.2,117.8,208.4,2.792,2.235,2.384
6/1/2021,9:56:09 AM,Trout Bog,,722.9,14.9,23.7,0.01,24.1,15,42,0,0,2.7,0.34,2.9,0.17,0,4.2,117.6,207.8,2.814,2.251,2.4
6/1/2021,9:56:11 AM,Trout Bog,,722.9,14.8,23.7,0.01,24,15,41.9,0,0,2.7,0.34,2.8,0.19,0,4.2,117.5,207.2,2.834,2.265,2.412
6/1/2021,9:56:13 AM,Trout Bog,,722.8,14.8,23.6,0.01,24,15,41.8,0,0,2.7,0.34,2.8,0.18,0,4.2,117.3,206.6,2.858,2.281,2.42
6/1/2021,9:56:15 AM,Trout Bog,,722.9,14.8,23.6,0.01,24,15,41.8,0,0,2.6,0.33,2.8,0.18,0,4.21,117.2,206.2,2.879,2.297,2.436
