Date,Time,Site,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
8/5/2019,8:17:39 AM,Trout Bog,,717.1,18.6,18.8,0.01,18.8,12,75.7,-2.8,-2.8,90.2,7.55,0.31,0,4.92,88.9,298.9,0.261,0.456,0.645,
8/5/2019,8:17:41 AM,Trout Bog,,717.1,18.5,18.8,0.01,18.9,12,75.5,-2.7,-2.7,90.1,7.56,0.3,0,4.93,88.7,299.5,0.289,0.476,0.663,
8/5/2019,8:17:43 AM,Trout Bog,,717.1,18.5,18.8,0.01,18.9,12,75.3,-2.7,-2.7,90.1,7.57,0.3,0,4.93,88.6,300.1,0.318,0.496,0.685,
8/5/2019,8:17:45 AM,Trout Bog,,717.1,18.5,18.9,0.01,18.9,12,75.1,-2.7,-2.7,89.9,7.57,0.27,0,4.93,88.3,300.7,0.344,0.515,0.701,
8/5/2019,8:17:47 AM,Trout Bog,,717.1,18.5,18.9,0.01,19,12,74.9,-2.6,-2.6,89.7,7.57,0.27,0,4.94,88,301.3,0.372,0.534,0.728,
8/5/2019,8:17:49 AM,Trout Bog,,717.1,18.5,19,0.01,19.1,12,74.5,-2.6,-2.6,89.5,7.58,0.26,0,4.94,87.7,301.9,0.4,0.554,0.755,
8/5/2019,8:17:51 AM,Trout Bog,,717.1,18.5,19.1,0.01,19.2,12,74.2,-2.6,-2.6,89.1,7.57,0.24,0,4.95,87.3,302.6,0.432,0.576,0.776,
8/5/2019,8:17:53 AM,Trout Bog,,717.1,18.6,19.2,0.01,19.3,12,73.8,-2.5,-2.5,88.6,7.56,0.24,0,4.95,86.9,303.2,0.462,0.598,0.815,
8/5/2019,8:17:55 AM,Trout Bog,,717.1,18.7,19.4,0.01,19.5,13,73.4,-2.5,-2.4,88,7.54,0.24,0,4.96,86.5,304,0.494,0.62,0.862,
8/5/2019,8:17:57 AM,Trout Bog,,717.1,18.8,19.6,0.01,19.7,13,73,-2.4,-2.4,87.5,7.54,0.25,0,4.96,86.1,304.8,0.531,0.646,0.9,
8/5/2019,8:17:59 AM,Trout Bog,,717.1,19,19.9,0.01,20,13,72.5,-2.3,-2.3,87,7.52,0.28,0,4.97,85.7,305.6,0.565,0.67,0.929,
8/5/2019,8:18:01 AM,Trout Bog,,717.1,19.2,20.3,0.01,20.4,13,72.1,-2.3,-2.3,82.5,7.17,0.3,0,4.97,85.3,306.5,0.601,0.696,0.954,
8/5/2019,8:18:03 AM,Trout Bog,,717.1,19.5,20.6,0.01,20.8,13,71.7,-2.2,-2.2,76.3,6.66,0.33,0,4.98,84.9,307.3,0.635,0.72,0.988,
8/5/2019,8:18:05 AM,Trout Bog,,717.1,19.9,21.6,0.01,21.8,14,69.4,-1.9,-1.9,70.8,6.34,0.37,0,4.98,84.5,308.3,0.674,0.747,1.024,
8/5/2019,8:18:07 AM,Trout Bog,,717.1,20.4,22.3,0.01,22.4,14,69,-1.9,-1.9,59,5.3,0.45,0,4.98,84.1,309.2,0.71,0.772,1.039,
8/5/2019,8:18:09 AM,Trout Bog,,717.1,21,23,0.01,23.2,15,68.8,-1.9,-1.9,53.1,4.78,0.6,0,4.99,83.6,310.1,0.75,0.8,1.06,
8/5/2019,8:18:11 AM,Trout Bog,,716.9,21.7,23.8,0.01,24,15,68.6,-1.9,-1.9,41.3,3.73,0.74,0,5,83.2,311,0.786,0.826,1.079,
8/5/2019,8:18:13 AM,Trout Bog,,717.1,22.3,24.6,0.01,24.8,16,68.4,-1.8,-1.8,34.8,3.15,0.89,0,5,82.8,311.6,0.827,0.855,1.119,
8/5/2019,8:18:15 AM,Trout Bog,,717.1,23.1,25.5,0.01,25.8,17,68.1,-1.8,-1.8,26.3,2.38,1.01,0,5.01,82.4,311.7,0.865,0.881,1.139,
8/5/2019,8:18:17 AM,Trout Bog,,717,23.9,26.5,0.01,26.7,17,67.8,-1.8,-1.8,21.8,1.99,1.1,0,5.02,81.9,311.5,0.905,0.909,1.155,
8/5/2019,8:18:19 AM,Trout Bog,,717.1,24.6,27.3,0.01,27.6,18,67.5,-1.7,-1.7,19.8,1.81,1.17,0,5.03,81.3,310.8,0.942,0.936,1.193,
8/5/2019,8:18:21 AM,Trout Bog,,717.1,25.2,28.7,0.01,29,19,65.5,-1.5,-1.5,18.2,1.7,1.2,0,5.03,80.8,309.8,0.984,0.965,1.215,
8/5/2019,8:18:23 AM,Trout Bog,,717.1,25.8,29.6,0.01,29.9,19,64.9,-1.4,-1.4,13.7,1.28,1.14,0,5.04,80.1,308.4,1.023,0.992,1.252,
8/5/2019,8:18:25 AM,Trout Bog,,717.1,26.3,30.3,0.01,30.6,20,64.7,-1.4,-1.4,12.2,1.15,1.07,0,5.14,74.3,306.8,1.062,1.02,1.274,
8/5/2019,8:18:27 AM,Trout Bog,,717,26.7,30.9,0.01,31.2,20,64.4,-1.4,-1.4,11.5,1.09,0.97,0,5.16,73.2,305,1.107,1.051,1.302,
8/5/2019,8:18:29 AM,Trout Bog,,717.1,27,31.3,0.01,31.6,20,64.3,-1.4,-1.4,10.9,1.04,0.89,0,5.17,72.6,303,1.143,1.077,1.316,
8/5/2019,8:18:31 AM,Trout Bog,,717.1,27.3,31.6,0.01,32,21,64.1,-1.4,-1.4,10.5,0.99,0.86,0,5.18,72.1,301,1.186,1.107,1.336,
8/5/2019,8:18:33 AM,Trout Bog,,717.1,27.4,31.8,0.01,32.1,21,64,-1.3,-1.3,10.1,0.96,0.85,0,5.18,71.6,298.8,1.222,1.132,1.359,
8/5/2019,8:18:35 AM,Trout Bog,,717.1,27.4,31.9,0.01,32.3,21,63.7,-1.3,-1.3,9.7,0.92,0.85,0,5.19,71.1,296.7,1.26,1.159,1.387,
8/5/2019,8:18:37 AM,Trout Bog,,717.1,27.3,32.8,0.01,33.2,21,61.1,-1.1,-1.1,9.3,0.92,0.89,0,5.2,70.4,295.1,1.293,1.182,1.417,
8/5/2019,8:18:39 AM,Trout Bog,,717.1,27.1,32.6,0.01,33.1,21,61,-1.1,-1.1,9,0.89,0.93,0,5.2,69.9,294,1.333,1.21,1.435,
8/5/2019,8:18:41 AM,Trout Bog,,717.1,26.9,32.4,0.01,32.8,21,61,-1.1,-1.1,8.4,0.83,0.99,0,5.21,69.3,293.1,1.366,1.233,1.443,
8/5/2019,8:18:43 AM,Trout Bog,,717.1,26.7,32.2,0.01,32.7,21,60.8,-1,-1,7.9,0.78,1.04,0,5.22,68.9,292.6,1.402,1.259,1.463,
8/5/2019,8:18:45 AM,Trout Bog,,717.1,26.4,32,0.01,32.5,21,60.5,-1,-1,7.5,0.74,1.11,0,5.23,68.5,292.3,1.433,1.28,1.485,
8/5/2019,8:18:47 AM,Trout Bog,,717,26.2,31.8,0.01,32.3,21,60.3,-1,-1,7.1,0.71,1.18,0,5.23,68,292.2,1.467,1.305,1.502,
8/5/2019,8:18:49 AM,Trout Bog,,717.1,26,31.6,0.01,32.1,21,60.1,-1,-1,6.8,0.68,1.26,0,5.24,67.6,292.2,1.499,1.327,1.514,
8/5/2019,8:18:51 AM,Trout Bog,,717.1,25.7,31.4,0.01,31.9,20,59.9,-1,-1,6.5,0.65,1.32,0,5.25,67,292.3,1.532,1.35,1.544,
8/5/2019,8:18:53 AM,Trout Bog,,717.1,25.5,31.3,0.01,31.7,20,59.6,-0.9,-0.9,6.3,0.63,1.39,0,5.26,66.2,292.5,1.564,1.373,1.573,
8/5/2019,8:18:55 AM,Trout Bog,,717,25.3,31.1,0.01,31.6,20,59.2,-0.9,-0.9,6,0.61,1.46,0,5.28,65.4,292.7,1.594,1.394,1.606,
8/5/2019,8:18:57 AM,Trout Bog,,717.1,24.9,30.9,0.01,31.3,20,58.8,-0.9,-0.9,5.8,0.59,1.51,0,5.39,59.3,292.9,1.632,1.42,1.667,
8/5/2019,8:18:59 AM,Trout Bog,,717,24.6,31.1,0.01,31.6,20,57.2,-0.7,-0.7,5.6,0.58,1.6,0,5.41,57.8,293.2,1.665,1.444,1.684,
8/5/2019,8:19:01 AM,Trout Bog,,717,24.3,30.8,0.01,31.2,20,57.1,-0.7,-0.7,5.5,0.56,1.65,0,5.4,58.2,293.4,1.703,1.47,1.704,
8/5/2019,8:19:03 AM,Trout Bog,,717.1,24,30.5,0.01,30.9,20,56.9,-0.7,-0.7,5.3,0.55,1.73,0,5.4,58.3,293.6,1.733,1.492,1.714,
8/5/2019,8:19:05 AM,Trout Bog,,717.1,23.7,30.2,0.01,30.7,20,56.8,-0.7,-0.7,5.2,0.53,1.79,0,5.4,58.3,293.8,1.767,1.515,1.726,
8/5/2019,8:19:07 AM,Trout Bog,,717,23.4,29.9,0.01,30.3,19,56.6,-0.7,-0.7,5,0.52,1.84,0,5.4,58.2,293.9,1.799,1.538,1.736,
8/5/2019,8:19:09 AM,Trout Bog,,717.1,23.1,29.5,0.01,30,19,56.5,-0.7,-0.7,4.9,0.51,1.94,0,5.4,58.1,294.1,1.831,1.561,1.747,
8/5/2019,8:19:11 AM,Trout Bog,,717.1,22.8,29.2,0.01,29.7,19,56.2,-0.7,-0.7,4.8,0.5,2.04,0,5.4,57.8,294.2,1.859,1.58,1.759,
8/5/2019,8:19:13 AM,Trout Bog,,717.1,22.4,28.9,0.01,29.4,19,56,-0.7,-0.6,4.7,0.5,2.11,0,5.41,57.3,294.3,1.891,1.602,1.768,
8/5/2019,8:19:15 AM,Trout Bog,,717.1,22.1,28.5,0.01,29,19,55.6,-0.6,-0.6,4.7,0.49,2.17,0,5.42,57,294.4,1.915,1.62,1.778,
8/5/2019,8:19:17 AM,Trout Bog,,717.1,21.7,28.2,0.01,28.7,18,55.2,-0.6,-0.6,4.6,0.49,2.21,0,5.42,56.6,294.5,1.944,1.639,1.791,
8/5/2019,8:19:19 AM,Trout Bog,,717,21.3,27.8,0.01,28.3,18,54.8,-0.6,-0.6,4.5,0.48,2.27,0,5.43,56.3,294.5,1.971,1.659,1.803,
8/5/2019,8:19:21 AM,Trout Bog,,717.1,21,27.5,0.01,28,18,54.5,-0.6,-0.5,4.5,0.48,2.31,0,5.43,56.1,294.5,1.998,1.677,1.818,
8/5/2019,8:19:23 AM,Trout Bog,,717.1,20.7,27.3,0.01,27.8,18,54.3,-0.5,-0.5,4.4,0.47,2.3,0,5.43,55.8,294.5,2.022,1.695,1.829,
8/5/2019,8:19:25 AM,Trout Bog,,717.1,20.5,27.1,0.01,27.5,18,54.1,-0.5,-0.5,4.4,0.47,2.28,0,5.44,55.4,294.5,2.047,1.712,1.837,
8/5/2019,8:19:27 AM,Trout Bog,,717,20.3,26.8,0.01,27.3,17,54.1,-0.5,-0.5,4.3,0.46,2.26,0,5.45,54.9,294.4,2.074,1.731,1.846,
8/5/2019,8:19:29 AM,Trout Bog,,717.1,20.2,26.7,0.01,27.1,17,54.2,-0.5,-0.5,4.3,0.46,2.26,0,5.46,54.4,294.4,2.094,1.745,1.86,
8/5/2019,8:19:31 AM,Trout Bog,,717.1,20.1,26.5,0.01,27,17,54.2,-0.5,-0.5,4.2,0.45,2.23,0,5.46,54.1,294.4,2.12,1.763,1.876,
8/5/2019,8:19:33 AM,Trout Bog,,717.1,20,26.4,0.01,26.9,17,54.2,-0.5,-0.5,4.2,0.45,2.23,0,5.47,53.8,294.3,2.14,1.778,1.888,
8/5/2019,8:19:35 AM,Trout Bog,,717.1,19.9,26.3,0.01,26.8,17,54.1,-0.5,-0.5,4.1,0.44,2.25,0,5.47,53.7,294.3,2.159,1.791,1.902,
8/5/2019,8:19:37 AM,Trout Bog,,717.1,19.9,26.2,0.01,26.7,17,54.1,-0.5,-0.5,4.1,0.44,2.28,0,5.47,53.6,294.3,2.175,1.802,1.912,
8/5/2019,8:19:39 AM,Trout Bog,,717.1,19.8,26.2,0.01,26.6,17,54.1,-0.5,-0.5,4,0.43,2.31,0,5.48,53.5,294.2,2.192,1.814,1.922,
8/5/2019,8:19:41 AM,Trout Bog,,717.1,19.7,26.1,0.01,26.6,17,53.9,-0.5,-0.5,3.9,0.42,2.31,0,5.48,53.4,294.2,2.208,1.825,1.931,
8/5/2019,8:19:43 AM,Trout Bog,,717.1,19.6,26.1,0.01,26.5,17,53.6,-0.5,-0.5,3.8,0.41,2.33,0,5.48,53.3,294.2,2.225,1.837,1.94,
8/5/2019,8:19:45 AM,Trout Bog,,717.1,19.5,26,0.01,26.4,17,53.4,-0.5,-0.5,3.7,0.4,2.36,0,5.48,53.1,294.1,2.24,1.848,1.944,
8/5/2019,8:19:47 AM,Trout Bog,,717,19.3,25.9,0.01,26.3,17,53.1,-0.5,-0.4,3.6,0.39,2.37,0,5.48,52.9,294.1,2.257,1.859,1.956,
8/5/2019,8:19:49 AM,Trout Bog,,717.1,19.2,25.8,0.01,26.2,17,52.9,-0.4,-0.4,3.5,0.38,2.38,0,5.48,52.8,294,2.271,1.87,1.965,
8/5/2019,8:19:51 AM,Trout Bog,,717.1,19,25.6,0.01,26.1,17,52.7,-0.4,-0.4,3.4,0.37,2.4,0,5.49,52.6,293.9,2.288,1.882,1.983,
8/5/2019,8:19:53 AM,Trout Bog,,717.1,18.8,25.5,0.01,25.9,17,52.5,-0.4,-0.4,3.3,0.36,2.38,0,5.49,52.3,293.8,2.304,1.893,1.996,
8/5/2019,8:19:55 AM,Trout Bog,,717.1,18.7,25.4,0.01,25.8,16,52.3,-0.4,-0.4,3.2,0.35,2.38,0,5.5,52.1,293.7,2.32,1.904,2.008,
8/5/2019,8:19:57 AM,Trout Bog,,717.1,18.6,25.2,0.01,25.7,16,52.1,-0.4,-0.4,3.1,0.34,2.39,0,5.5,51.8,293.5,2.338,1.917,2.027,
8/5/2019,8:19:59 AM,Trout Bog,,717.1,18.4,25.1,0.01,25.6,16,51.9,-0.4,-0.4,3,0.33,2.39,0,5.5,51.5,293.2,2.356,1.929,2.038,
8/5/2019,8:20:01 AM,Trout Bog,,717.1,18.4,25,0.01,25.5,16,51.9,-0.4,-0.4,3,0.33,2.37,0,5.51,51.4,293,2.37,1.939,2.05,
8/5/2019,8:20:03 AM,Trout Bog,,717,18.3,25,0.01,25.4,16,51.6,-0.4,-0.4,2.9,0.32,2.38,0,5.51,51.2,292.8,2.386,1.95,2.062,
8/5/2019,8:20:05 AM,Trout Bog,,717.1,18.2,25,0.01,25.4,16,51.4,-0.4,-0.3,2.9,0.32,2.36,0,5.51,51.1,292.5,2.404,1.963,2.079,
8/5/2019,8:20:07 AM,Trout Bog,,717.1,18.1,25,0.01,25.4,16,51.2,-0.3,-0.3,2.8,0.32,2.37,0,5.51,51,292.2,2.419,1.974,2.096,
8/5/2019,8:20:09 AM,Trout Bog,,717.1,18.1,25,0.01,25.4,16,51,-0.3,-0.3,2.8,0.31,2.36,0,5.51,51,291.9,2.44,1.988,2.117,
8/5/2019,8:20:11 AM,Trout Bog,,717,18.1,25.1,0.01,25.5,16,50.8,-0.3,-0.3,2.8,0.31,2.35,0,5.51,50.9,291.7,2.457,2,2.128,
8/5/2019,8:20:13 AM,Trout Bog,,717.1,18.1,25.1,0.01,25.6,16,50.6,-0.3,-0.3,2.7,0.3,2.33,0,5.51,50.9,291.4,2.476,2.013,2.142,
8/5/2019,8:20:15 AM,Trout Bog,,717.1,18.1,25.2,0.01,25.7,16,50.2,-0.3,-0.3,2.7,0.3,2.32,0,5.51,50.9,291.1,2.493,2.025,2.153,
8/5/2019,8:20:17 AM,Trout Bog,,717.1,18,25.3,0.01,25.7,16,50,-0.3,-0.3,2.7,0.3,2.32,0,5.51,50.9,290.7,2.512,2.039,2.167,
8/5/2019,8:20:19 AM,Trout Bog,,717.1,18,25.3,0.01,25.8,16,49.7,-0.3,-0.3,2.6,0.3,2.29,0,5.51,50.9,290.4,2.53,2.051,2.179,
8/5/2019,8:20:21 AM,Trout Bog,,717.1,17.9,25.3,0.01,25.8,16,49.5,-0.3,-0.3,2.6,0.3,2.28,0,5.51,51,290.1,2.55,2.065,2.194,
8/5/2019,8:20:23 AM,Trout Bog,,717.1,17.8,25.3,0.01,25.7,16,49.2,-0.3,-0.2,2.6,0.3,2.26,0,5.51,51,289.7,2.568,2.078,2.191,
8/5/2019,8:20:25 AM,Trout Bog,,717.1,17.7,25.2,0.01,25.6,16,49.1,-0.2,-0.2,2.6,0.3,2.23,0,5.5,51.1,289.4,2.585,2.09,2.196,
8/5/2019,8:20:27 AM,Trout Bog,,717.1,17.6,25.1,0.01,25.5,16,49,-0.2,-0.2,2.6,0.3,2.22,0,5.5,51.2,289,2.606,2.105,2.264,
8/5/2019,8:20:29 AM,Trout Bog,,717.1,17.5,25,0.01,25.4,16,48.8,-0.2,-0.2,2.6,0.29,2.22,0,5.5,51.3,288.6,2.629,2.121,2.283,
8/5/2019,8:20:31 AM,Trout Bog,,717.1,17.4,25,0.01,25.4,16,48.6,-0.2,-0.2,2.5,0.29,2.21,0,5.5,51.4,288.2,2.653,2.138,2.305,
8/5/2019,8:20:33 AM,Trout Bog,,717.1,17.4,24.9,0.01,25.4,16,48.4,-0.2,-0.2,2.5,0.29,2.18,0,5.49,51.5,287.6,2.675,2.153,2.322,
8/5/2019,8:20:35 AM,Trout Bog,,717.1,17.3,24.9,0.01,25.4,16,48.3,-0.2,-0.2,2.5,0.29,2.13,0,5.49,51.5,286.9,2.7,2.171,2.337,
8/5/2019,8:20:37 AM,Trout Bog,,717.1,17.3,25,0.01,25.4,16,48.1,-0.2,-0.2,2.5,0.29,2.13,0,5.49,51.6,286,2.722,2.186,2.347,
8/5/2019,8:20:39 AM,Trout Bog,,717.1,17.3,25,0.01,25.4,16,47.8,-0.2,-0.2,2.4,0.28,2.1,0,5.49,51.6,284.9,2.745,2.203,2.362,
8/5/2019,8:20:41 AM,Trout Bog,,717,17.2,25,0.01,25.4,16,47.7,-0.2,-0.2,2.4,0.28,2.06,0,5.49,51.6,283.6,2.769,2.219,2.375,
8/5/2019,8:20:43 AM,Trout Bog,,717.1,17.2,25,0.01,25.4,16,47.5,-0.2,-0.2,2.4,0.28,2.05,0,5.49,51.7,282.2,2.792,2.236,2.391,
8/5/2019,8:20:45 AM,Trout Bog,,717.1,17.1,24.9,0.01,25.3,16,47.3,-0.2,-0.2,2.4,0.28,2,0,5.49,51.7,280.6,2.814,2.251,2.403,
8/5/2019,8:20:47 AM,Trout Bog,,717.1,16.9,24.8,0.01,25.2,16,47.1,-0.2,-0.2,2.3,0.27,1.98,0,5.49,51.7,278.6,2.838,2.268,2.42,
8/5/2019,8:20:49 AM,Trout Bog,,717,16.7,24.6,0.01,25,16,46.9,-0.2,-0.1,2.3,0.27,1.96,0,5.49,51.7,276.7,2.862,2.285,2.443,
8/5/2019,8:20:51 AM,Trout Bog,,717.1,16.6,24.4,0.01,24.8,16,46.8,-0.2,-0.1,2.2,0.26,1.93,0,5.49,51.7,274.7,2.889,2.303,2.457,
8/5/2019,8:20:53 AM,Trout Bog,,717.1,16.4,24.2,0.01,24.6,16,46.6,-0.1,-0.1,2.2,0.26,1.9,0,5.48,51.7,272.6,2.909,2.317,2.471,
8/5/2019,8:20:55 AM,Trout Bog,,717.1,16.2,24,0.01,24.4,16,46.5,-0.1,-0.1,2.2,0.26,1.86,0,5.48,51.8,270.5,2.935,2.336,2.491,
8/5/2019,8:20:57 AM,Trout Bog,,717.1,16,23.8,0.01,24.2,15,46.3,-0.1,-0.1,2.2,0.26,1.83,0,5.48,51.9,268.4,2.957,2.352,2.505,
8/5/2019,8:20:59 AM,Trout Bog,,717.1,15.9,23.6,0.01,24.1,15,46.2,-0.1,-0.1,2.1,0.25,1.8,0,5.48,52,266.3,2.983,2.37,2.527,
8/5/2019,8:21:01 AM,Trout Bog,,717.1,15.8,23.6,0.01,24,15,46,-0.1,-0.1,2.1,0.25,1.78,0,5.48,52.2,251.7,3.01,2.389,2.549,
8/5/2019,8:21:03 AM,Trout Bog,,717.1,15.7,23.5,0.01,23.9,15,45.8,-0.1,-0.1,2.1,0.25,1.75,0,5.47,52.3,249,3.037,2.407,2.572,
8/5/2019,8:21:05 AM,Trout Bog,,717.1,15.6,23.5,0.01,23.9,15,45.6,-0.1,-0.1,2,0.24,1.72,0,5.47,52.4,247.7,3.063,2.426,2.592,
8/5/2019,8:21:07 AM,Trout Bog,,717.1,15.6,23.4,0.01,23.8,15,45.4,-0.1,-0.1,2,0.24,1.69,0,5.47,52.5,246.4,3.086,2.442,2.604,
8/5/2019,8:21:09 AM,Trout Bog,,717,15.5,23.4,0.01,23.8,15,45.2,-0.1,-0.1,2,0.24,1.67,0,5.47,52.5,244.7,3.111,2.46,2.636,
8/5/2019,8:21:11 AM,Trout Bog,,717.1,15.4,23.3,0.01,23.7,15,45,-0.1,-0.1,2,0.24,1.64,0,5.46,52.6,243.3,3.136,2.477,2.665,
8/5/2019,8:21:13 AM,Trout Bog,,717.1,15.3,23.3,0.01,23.7,15,44.8,-0.1,-0.1,2,0.24,1.58,0,5.46,52.6,241.8,3.163,2.496,2.692,
8/5/2019,8:21:15 AM,Trout Bog,,717.1,15.3,23.3,0.01,23.7,15,44.6,-0.1,-0.1,2,0.24,1.53,0,5.46,52.6,240.4,3.19,2.516,2.708,
8/5/2019,8:21:17 AM,Trout Bog,,717.1,15.2,23.2,0.01,23.6,15,44.4,-0.1,-0.1,1.9,0.24,1.48,0,5.46,52.7,239.1,3.218,2.535,2.728,
8/5/2019,8:21:19 AM,Trout Bog,,717.1,15.1,23.2,0.01,23.6,15,44.2,-0.1,-0.1,1.9,0.23,1.43,0,5.46,52.7,237.8,3.245,2.554,2.74,
8/5/2019,8:21:21 AM,Trout Bog,,717.1,15.1,23.1,0.01,23.5,15,44.1,-0.1,-0.1,1.9,0.23,1.37,0,5.46,52.7,236.7,3.273,2.574,2.772,
