DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/3/2019,10:57:13 AM,Trout Bog,,721.8,16.4,19.6,0.01,19.9,13,61.6,-1.1,-1.1,78.4,7.66,82.5,-0.05,0,4.21,126.1,192.4,-0.001,0.272,0.269
6/3/2019,10:57:15 AM,Trout Bog,,721.7,16.4,19.7,0.01,19.9,13,61.6,-1.1,-1.1,78.3,7.66,82.5,-0.02,0,4.21,126,193,0.001,0.273,0.271
6/3/2019,10:57:17 AM,Trout Bog,,721.7,16.5,19.7,0.01,19.9,13,61.6,-1.1,-1.1,78.3,7.66,82.5,-0.02,0,4.21,125.8,193.5,0.001,0.273,0.27
6/3/2019,10:57:19 AM,Trout Bog,,721.7,16.5,19.7,0.01,19.9,13,61.7,-1.1,-1.1,78.3,7.65,82.5,-0.01,0,4.21,125.7,194.1,0.001,0.273,0.271
6/3/2019,10:57:21 AM,Trout Bog,,721.7,16.5,19.6,0.01,19.9,13,61.7,-1.1,-1.1,78.3,7.65,82.5,0.01,0,4.22,125.6,194.6,0.001,0.273,0.271
6/3/2019,10:57:23 AM,Trout Bog,,721.8,16.5,19.6,0.01,19.9,13,61.7,-1.1,-1.1,78.3,7.64,82.4,0,0,4.22,125.5,195.2,0.002,0.273,0.319
6/3/2019,10:57:25 AM,Trout Bog,,721.7,16.5,19.6,0.01,19.9,13,61.7,-1.1,-1.1,78.2,7.63,82.3,0,0,4.22,125.4,195.8,0.008,0.278,0.358
6/3/2019,10:57:27 AM,Trout Bog,,721.7,16.5,19.6,0.01,19.9,13,61.8,-1.1,-1.1,78,7.61,82.1,0.01,0,4.22,125.2,196.4,0.017,0.284,0.398
6/3/2019,10:57:29 AM,Trout Bog,,721.7,16.5,19.6,0.01,19.9,13,61.7,-1.1,-1.1,77.8,7.59,81.9,-0.01,0,4.22,125.1,197,0.028,0.292,0.433
6/3/2019,10:57:31 AM,Trout Bog,,721.7,16.4,19.7,0.01,19.9,13,61.6,-1.1,-1.1,77.5,7.57,81.6,-0.02,0,4.23,125,197.6,0.042,0.302,0.475
6/3/2019,10:57:33 AM,Trout Bog,,721.8,16.4,19.7,0.01,19.9,13,61.5,-1.1,-1.1,77.2,7.55,81.3,-0.05,0,4.23,124.9,198.2,0.058,0.313,0.514
6/3/2019,10:57:35 AM,Trout Bog,,721.7,16.4,19.7,0.01,20,13,61.4,-1.1,-1.1,76.9,7.53,81,-0.08,0,4.23,124.8,198.9,0.081,0.329,0.556
6/3/2019,10:57:37 AM,Trout Bog,,721.7,16.4,19.7,0.01,20,13,61.3,-1.1,-1.1,76.7,7.52,80.7,-0.09,0,4.23,124.7,199.5,0.104,0.345,0.611
6/3/2019,10:57:39 AM,Trout Bog,,721.7,16.4,19.7,0.01,20,13,61.2,-1.1,-1.1,76.5,7.51,80.5,-0.11,0,4.23,124.7,200.1,0.134,0.366,0.671
6/3/2019,10:57:41 AM,Trout Bog,,721.7,16.4,19.7,0.01,20,13,61.1,-1.1,-1.1,76.3,7.5,80.3,-0.12,0,4.23,124.6,200.8,0.165,0.388,0.71
