DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/10/2019,10:31:09 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.8,5.79,67.2,-0.22,0,4.43,115.5,248.6,0.004,0.275,0.274
6/10/2019,10:31:11 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.8,5.8,67.2,-0.24,0,4.43,115.4,248.9,0.004,0.275,0.272
6/10/2019,10:31:13 AM,Trout Bog,,721.4,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.9,5.8,67.3,-0.25,0,4.43,115.4,249.2,0.004,0.275,0.274
6/10/2019,10:31:15 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.9,5.81,67.3,-0.26,0,4.43,115.4,249.5,0.005,0.275,0.289
6/10/2019,10:31:17 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.9,5.81,67.3,-0.26,0,4.43,115.3,249.8,0.006,0.276,0.319
6/10/2019,10:31:19 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68.1,-1.8,-1.8,63.9,5.81,67.3,-0.24,0,4.43,115.3,250.1,0.012,0.281,0.353
6/10/2019,10:31:21 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68,-1.8,-1.8,63.8,5.8,67.3,-0.24,0,4.43,115.4,250.5,0.019,0.285,0.376
6/10/2019,10:31:23 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,68,-1.8,-1.8,63.7,5.79,67.1,-0.23,0,4.43,115.4,251,0.029,0.292,0.411
6/10/2019,10:31:25 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,67.9,-1.8,-1.8,63.6,5.79,67,-0.23,0,4.43,115.5,251.4,0.041,0.301,0.426
6/10/2019,10:31:27 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,67.9,-1.8,-1.8,63.5,5.78,66.9,-0.21,0,4.42,115.6,251.8,0.054,0.31,0.455
6/10/2019,10:31:29 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.5,13,67.8,-1.8,-1.8,63.3,5.76,66.7,-0.2,0,4.42,115.6,252.2,0.068,0.32,0.477
6/10/2019,10:31:31 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.6,13,67.7,-1.8,-1.8,63,5.75,66.4,-0.2,0,4.42,115.7,252.7,0.084,0.331,0.506
6/10/2019,10:31:33 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.6,13,67.6,-1.7,-1.7,62.8,5.73,66.1,-0.21,0,4.42,115.9,253.2,0.103,0.344,0.542
6/10/2019,10:31:35 AM,Trout Bog,,721.4,17.5,19.4,0.01,19.6,13,67.5,-1.7,-1.7,62.5,5.71,65.8,-0.22,0,4.41,116,253.8,0.126,0.36,0.58
6/10/2019,10:31:37 AM,Trout Bog,,721.3,17.5,19.4,0.01,19.6,13,67.4,-1.7,-1.7,62.1,5.68,65.4,-0.21,0,4.41,116.2,254.4,0.149,0.377,0.611
6/10/2019,10:31:39 AM,Trout Bog,,721.3,17.5,19.5,0.01,19.7,13,67.3,-1.7,-1.7,61.7,5.65,65,-0.21,0,4.41,116.4,255,0.179,0.398,0.666
6/10/2019,10:31:41 AM,Trout Bog,,721.3,17.5,19.6,0.01,19.8,13,67.2,-1.7,-1.7,61.1,5.6,64.4,-0.2,0,4.4,116.5,255.6,0.209,0.42,0.685
6/10/2019,10:31:43 AM,Trout Bog,,721.4,17.7,19.8,0.01,20,13,67,-1.7,-1.7,57.3,5.27,60.4,-0.21,0,4.4,116.6,256.2,0.242,0.442,0.709
6/10/2019,10:31:45 AM,Trout Bog,,721.3,17.9,20.5,0.01,20.8,13,64.8,-1.4,-1.4,54,4.98,56.9,-0.2,0,4.4,116.9,256.9,0.275,0.466,0.742
6/10/2019,10:31:47 AM,Trout Bog,,721.3,18.1,20.7,0.01,21,13,65.2,-1.5,-1.5,46.9,4.4,49.4,-0.19,0,4.38,117.2,257.8,0.31,0.49,0.763
6/10/2019,10:31:49 AM,Trout Bog,,721.3,18.4,21.1,0.01,21.3,14,64.9,-1.4,-1.4,40.1,3.76,42.2,-0.2,0,4.38,117.5,258.6,0.349,0.518,0.794
6/10/2019,10:31:51 AM,Trout Bog,,721.3,18.6,21.5,0.01,21.8,14,64.1,-1.4,-1.4,36.7,3.48,38.6,-0.18,0,4.37,117.8,259.5,0.387,0.545,0.818
