DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
7/22/2019,8:42:03 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.6,-2.2,-2.2,75.1,6.57,79,-1.6,0,4.3,123.7,285.2,-0.023,0.256,0.256
7/22/2019,8:42:05 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.7,-2.2,-2.2,74.9,6.54,78.7,-1.59,0,4.3,123.7,285.4,-0.023,0.256,0.257
7/22/2019,8:42:07 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.7,-2.2,-2.2,74.7,6.52,78.5,-1.58,0,4.3,124,285.9,-0.022,0.257,0.257
7/22/2019,8:42:09 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.7,-2.2,-2.2,74.5,6.51,78.3,-1.59,0,4.29,124.1,286.1,-0.023,0.256,0.255
7/22/2019,8:42:11 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.7,-2.2,-2.2,74.3,6.49,78.1,-1.57,0,4.29,124.1,286.3,-0.024,0.255,0.257
7/22/2019,8:42:13 AM,Trout Bog,,722.9,17.9,18.9,0.01,19.1,12,71.7,-2.2,-2.2,74.2,6.48,78,-1.58,0,4.29,124.2,286.5,-0.021,0.257,0.258
7/22/2019,8:42:15 AM,Trout Bog,,722.8,17.9,18.9,0.01,19,12,71.7,-2.2,-2.2,74,6.47,77.8,-1.59,0,4.29,124.2,286.9,-0.024,0.255,0.258
7/22/2019,8:42:17 AM,Trout Bog,,722.8,17.9,18.9,0.01,19.1,12,71.7,-2.2,-2.2,73.8,6.45,77.6,-1.59,0,4.29,124.3,287.3,-0.021,0.257,0.277
7/22/2019,8:42:19 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.6,-2.2,-2.2,73.6,6.44,77.4,-1.57,0,4.29,124.3,287.7,-0.019,0.258,0.277
7/22/2019,8:42:21 AM,Trout Bog,,722.7,17.9,19,0.01,19.1,12,71.6,-2.2,-2.2,73.5,6.42,77.3,-1.58,0,4.29,124.4,288.2,-0.012,0.263,0.316
7/22/2019,8:42:23 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.5,-2.2,-2.2,73.3,6.41,77,-1.56,0,4.29,124.5,288.8,-0.008,0.267,0.333
7/22/2019,8:42:25 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.5,-2.2,-2.2,73.1,6.4,76.9,-1.56,0,4.29,124.5,289.3,-0.001,0.271,0.339
7/22/2019,8:42:27 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.4,-2.2,-2.2,72.9,6.39,76.7,-1.57,0,4.29,124.5,289.8,0.003,0.274,0.341
7/22/2019,8:42:29 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.4,-2.2,-2.2,72.8,6.38,76.5,-1.57,0,4.29,124.4,290.1,0.01,0.279,0.361
7/22/2019,8:42:31 AM,Trout Bog,,722.8,17.9,19,0.01,19.1,12,71.4,-2.2,-2.2,72.6,6.37,76.4,-1.57,0,4.29,124.3,290.5,0.017,0.284,0.401
7/22/2019,8:42:33 AM,Trout Bog,,722.8,17.9,19,0.01,19.2,12,71.4,-2.2,-2.2,72.5,6.35,76.2,-1.58,0,4.29,124.2,291,0.032,0.295,0.445
7/22/2019,8:42:35 AM,Trout Bog,,722.8,17.9,19,0.01,19.2,12,71.3,-2.2,-2.2,72.3,6.34,76,-1.59,0,4.29,124.1,291.5,0.045,0.304,0.462
7/22/2019,8:42:37 AM,Trout Bog,,722.8,17.9,19,0.01,19.2,12,71.3,-2.2,-2.2,72.1,6.33,75.9,-1.6,0,4.29,124,292,0.064,0.317,0.474
7/22/2019,8:42:39 AM,Trout Bog,,722.8,17.9,19,0.01,19.2,12,71.3,-2.2,-2.2,72,6.31,75.7,-1.61,0,4.29,123.9,292.5,0.08,0.329,0.503
