DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
5/27/2019,10:50:30 AM,Trout Bog,,719.5,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.13,0,4.16,128.8,306.1,0.025,0.289,0.31
5/27/2019,10:50:32 AM,Trout Bog,,719.5,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.12,0,4.16,128.8,306.1,0.025,0.289,0.312
5/27/2019,10:50:34 AM,Trout Bog,,719.5,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.14,0,4.16,128.8,306.2,0.025,0.289,0.312
5/27/2019,10:50:36 AM,Trout Bog,,719.4,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.13,0,4.16,128.9,306.2,0.026,0.29,0.313
5/27/2019,10:50:38 AM,Trout Bog,,719.5,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.13,0,4.16,128.9,306.3,0.025,0.289,0.31
5/27/2019,10:50:40 AM,Trout Bog,,719.5,16.6,19.9,0.01,20.1,13,61.7,-1.1,-1.1,81.9,8,86.5,-14.13,0,4.16,128.9,306.4,0.026,0.29,0.312
5/27/2019,10:50:42 AM,Trout Bog,,719.4,16.6,19.9,0.01,20.2,13,61.7,-1.1,-1.1,81.8,8,86.5,-14.13,0,4.16,129,306.5,0.025,0.289,0.312
5/27/2019,10:50:44 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.8,7.99,86.4,-14.13,0,4.15,129,306.6,0.025,0.289,0.312
5/27/2019,10:50:46 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.7,7.99,86.3,-14.13,0,4.15,129.1,306.8,0.025,0.289,0.31
5/27/2019,10:50:48 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.6,7.98,86.2,-14.11,0,4.15,129.1,307,0.025,0.289,0.311
5/27/2019,10:50:50 AM,Trout Bog,,719.4,16.7,19.9,0.01,20.2,13,61.5,-1.1,-1.1,81.4,7.97,86,-14.11,0,4.15,129.2,307.3,0.023,0.288,0.309
5/27/2019,10:50:52 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.5,-1.1,-1.1,81.3,7.96,85.9,-14.12,0,4.15,129.3,307.5,0.025,0.289,0.31
5/27/2019,10:50:54 AM,Trout Bog,,719.3,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.2,7.95,85.8,-14.12,0,4.15,129.3,307.8,0.025,0.29,0.315
5/27/2019,10:50:56 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.2,7.95,85.7,-14.13,0,4.15,129.4,308.1,0.026,0.29,0.32
5/27/2019,10:50:58 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.1,7.94,85.7,-14.13,0,4.15,129.4,308.4,0.025,0.29,0.333
5/27/2019,10:51:00 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.1,7.94,85.7,-14.14,0,4.15,129.5,308.7,0.027,0.291,0.34
5/27/2019,10:51:02 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.2,7.94,85.7,-14.14,0,4.15,129.5,309,0.03,0.293,0.347
5/27/2019,10:51:04 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.6,-1.1,-1.1,81.2,7.94,85.8,-14.15,0,4.15,129.5,309.4,0.035,0.296,0.358
5/27/2019,10:51:06 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.6,-1.1,-1.1,81.2,7.94,85.8,-14.15,0,4.15,129.5,309.7,0.039,0.299,0.364
5/27/2019,10:51:08 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.2,7.94,85.8,-14.15,0,4.15,129.5,310.1,0.043,0.302,0.365
5/27/2019,10:51:10 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.2,7.94,85.8,-14.16,0,4.15,129.5,310.4,0.047,0.305,0.369
5/27/2019,10:51:12 AM,Trout Bog,,719.5,16.7,19.9,0.01,20.2,13,61.6,-1.1,-1.1,81.1,7.94,85.7,-14.13,0,4.15,129.5,310.7,0.051,0.308,0.374
5/27/2019,10:51:14 AM,Trout Bog,,719.4,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81.1,7.93,85.6,-14.14,0,4.15,129.5,311.1,0.058,0.313,0.379
5/27/2019,10:51:16 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,81,7.93,85.5,-14.15,0,4.15,129.5,311.4,0.063,0.317,0.386
5/27/2019,10:51:18 AM,Trout Bog,,719.5,16.7,20,0.01,20.2,13,61.5,-1.1,-1.1,80.9,7.92,85.4,-14.18,0,4.14,129.5,311.8,0.068,0.32,0.39
5/27/2019,10:51:20 AM,Trout Bog,,719.5,16.7,20,0.01,20.3,13,61.4,-1.1,-1.1,80.7,7.91,85.3,-14.17,0,4.14,129.5,312.2,0.074,0.324,0.392
5/27/2019,10:51:22 AM,Trout Bog,,719.5,16.7,20,0.01,20.3,13,61.4,-1.1,-1.1,80.5,7.89,85,-14.17,0,4.14,129.5,312.6,0.08,0.328,0.418
5/27/2019,10:51:24 AM,Trout Bog,,719.5,16.7,20,0.01,20.3,13,61.3,-1.1,-1.1,80.2,7.87,84.7,-14.18,0,4.14,129.6,313.1,0.087,0.333,0.409
5/27/2019,10:51:26 AM,Trout Bog,,719.5,16.7,20.1,0.01,20.4,13,61.1,-1.1,-1.1,79.8,7.84,84.2,-14.19,0,4.14,129.7,313.6,0.097,0.34,0.422
5/27/2019,10:51:28 AM,Trout Bog,,719.5,16.7,20.2,0.01,20.4,13,61,-1.1,-1.1,79.3,7.81,83.7,-14.22,0,4.14,129.7,314.1,0.106,0.347,0.422
5/27/2019,10:51:30 AM,Trout Bog,,719.5,16.7,20.2,0.01,20.5,13,60.8,-1,-1,78.7,7.77,83.2,-14.22,0,4.14,129.8,314.7,0.116,0.353,0.424
5/27/2019,10:51:32 AM,Trout Bog,,719.5,16.7,20.3,0.01,20.6,13,60.5,-1,-1,78.2,7.74,82.6,-14.2,0,4.13,129.9,315.2,0.122,0.358,0.431
5/27/2019,10:51:34 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.3,-1,-1,77.7,7.71,82.1,-14.21,0,4.13,129.9,315.7,0.131,0.364,0.439
5/27/2019,10:51:36 AM,Trout Bog,,719.4,16.8,20.4,0.01,20.7,13,60.1,-1,-1,77.3,7.69,81.7,-14.22,0,4.13,130,316.2,0.142,0.372,0.45
5/27/2019,10:51:38 AM,Trout Bog,,719.3,16.8,20.5,0.01,20.8,13,59.9,-1,-1,77,7.68,81.4,-14.22,0,4.13,130.1,316.7,0.146,0.375,0.439
5/27/2019,10:51:40 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.9,-1,-1,76.8,7.67,81.1,-14.22,0,4.12,130.2,317.1,0.155,0.381,0.445
5/27/2019,10:51:42 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.8,-1,-1,76.7,7.65,81,-14.21,0,4.12,130.2,317.6,0.16,0.385,0.446
5/27/2019,10:51:44 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.8,-1,-1,76.6,7.65,80.9,-14.2,0,4.12,130.3,318.1,0.169,0.391,0.457
5/27/2019,10:51:46 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.9,-1,-1,76.5,7.64,80.8,-14.19,0,4.12,130.3,318.6,0.176,0.396,0.46
5/27/2019,10:51:48 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,60,-1,-1,76.5,7.63,80.8,-14.18,0,4.12,130.3,319,0.183,0.401,0.46
5/27/2019,10:51:50 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.1,-1,-1,76.5,7.62,80.8,-14.17,0,4.12,130.3,319.4,0.188,0.404,0.46
5/27/2019,10:51:52 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.1,-1,-1,76.5,7.61,80.8,-14.17,0,4.12,130.3,319.7,0.196,0.41,0.47
5/27/2019,10:51:54 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.2,-1,-1,76.6,7.61,80.9,-14.18,0,4.12,130.3,320,0.203,0.415,0.476
5/27/2019,10:51:56 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.2,-1,-1,76.6,7.61,80.9,-14.16,0,4.12,130.3,320.4,0.21,0.42,0.488
5/27/2019,10:51:58 AM,Trout Bog,,719.4,16.8,20.4,0.01,20.7,13,60.2,-1,-1,76.6,7.61,80.9,-14.17,0,4.12,130.4,320.8,0.219,0.426,0.492
5/27/2019,10:52:00 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.2,-1,-1,76.6,7.61,80.9,-14.17,0,4.12,130.4,321.1,0.225,0.431,0.498
5/27/2019,10:52:02 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60.2,-1,-1,76.5,7.61,80.8,-14.19,0,4.12,130.4,321.5,0.233,0.436,0.506
5/27/2019,10:52:04 AM,Trout Bog,,719.5,16.8,20.4,0.01,20.7,13,60,-1,-1,76.3,7.6,80.7,-14.19,0,4.12,130.4,321.8,0.238,0.439,0.505
5/27/2019,10:52:06 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.9,-1,-1,76.1,7.59,80.4,-14.18,0,4.12,130.4,322.1,0.244,0.444,0.509
5/27/2019,10:52:08 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.8,-1,-1,75.9,7.58,80.2,-14.18,0,4.12,130.4,322.5,0.248,0.446,0.503
5/27/2019,10:52:10 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.7,-1,-1,75.7,7.57,80,-14.17,0,4.12,130.4,322.8,0.256,0.452,0.507
5/27/2019,10:52:12 AM,Trout Bog,,719.4,16.8,20.5,0.01,20.8,13,59.7,-0.9,-0.9,75.6,7.56,79.8,-14.16,0,4.12,130.4,323.2,0.26,0.455,0.506
5/27/2019,10:52:14 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.9,13,59.6,-0.9,-0.9,75.5,7.55,79.7,-14.16,0,4.12,130.4,323.5,0.265,0.459,0.509
5/27/2019,10:52:16 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.9,13,59.6,-0.9,-0.9,75.4,7.55,79.7,-14.16,0,4.12,130.4,323.8,0.27,0.462,0.511
5/27/2019,10:52:18 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.6,-0.9,-0.9,75.4,7.55,79.6,-14.18,0,4.12,130.4,324.1,0.276,0.466,0.514
5/27/2019,10:52:20 AM,Trout Bog,,719.4,16.8,20.5,0.01,20.8,13,59.7,-0.9,-0.9,75.4,7.54,79.7,-14.18,0,4.12,130.5,324.4,0.281,0.47,0.525
5/27/2019,10:52:22 AM,Trout Bog,,719.4,16.8,20.5,0.01,20.8,13,59.6,-0.9,-0.9,75.4,7.54,79.6,-14.18,0,4.12,130.5,324.7,0.288,0.475,0.528
5/27/2019,10:52:24 AM,Trout Bog,,719.5,16.8,20.5,0.01,20.8,13,59.6,-0.9,-0.9,75.3,7.53,79.5,-14.19,0,4.11,130.6,325.1,0.292,0.477,0.53
5/27/2019,10:52:26 AM,Trout Bog,,719.4,16.8,20.5,0.01,20.8,13,59.6,-0.9,-0.9,75.1,7.52,79.3,-14.2,0,4.11,130.7,325.4,0.299,0.483,0.54
5/27/2019,10:52:28 AM,Trout Bog,,719.4,16.7,20.5,0.01,20.8,13,59.6,-0.9,-0.9,74.9,7.5,79.1,-14.19,0,4.11,130.7,325.7,0.303,0.485,0.54
5/27/2019,10:52:30 AM,Trout Bog,,719.4,16.7,20.6,0.01,20.9,13,59.5,-0.9,-0.9,74.6,7.48,78.9,-14.2,0,4.11,130.8,326,0.309,0.489,0.548
5/27/2019,10:52:32 AM,Trout Bog,,719.4,16.7,20.6,0.01,20.9,13,59.3,-0.9,-0.9,74.4,7.47,78.6,-14.18,0,4.11,130.8,326.3,0.315,0.494,0.556
5/27/2019,10:52:34 AM,Trout Bog,,719.5,16.7,20.6,0.01,20.9,13,59.2,-0.9,-0.9,74.2,7.46,78.3,-14.18,0,4.11,130.9,326.7,0.319,0.497,0.563
5/27/2019,10:52:36 AM,Trout Bog,,719.5,16.7,20.7,0.01,21,13,59.1,-0.9,-0.9,74,7.46,78.2,-14.17,0,4.11,130.9,327,0.326,0.502,0.559
5/27/2019,10:52:38 AM,Trout Bog,,719.5,16.7,20.7,0.01,21,13,59,-0.9,-0.9,74,7.46,78.1,-14.18,0,4.1,131,327.3,0.329,0.504,0.564
