DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
7/21/2019,10:53:40 AM,Trout Bog,,720.6,18.2,18.7,0.01,18.7,12,74.4,-2.6,-2.6,73.5,6.24,77.5,-1.01,0,4.38,120,264.2,0.003,0.274,0.275
7/21/2019,10:53:42 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.7,12,74.5,-2.6,-2.6,73.7,6.25,77.7,-1.03,0,4.38,120,264.3,0.003,0.274,0.274
7/21/2019,10:53:44 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.7,12,74.5,-2.6,-2.6,73.9,6.26,77.9,-1.03,0,4.38,120,264.5,0.003,0.274,0.275
7/21/2019,10:53:46 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.7,12,74.6,-2.6,-2.6,74,6.27,78,-1.06,0,4.38,120,264.7,0.003,0.274,0.273
7/21/2019,10:53:48 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.7,12,74.6,-2.6,-2.6,74.1,6.28,78.1,-1.09,0,4.38,120,265,0.003,0.274,0.275
7/21/2019,10:53:50 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.7,12,74.5,-2.6,-2.6,74,6.27,78,-1.21,0,4.38,120.1,265.2,0.003,0.274,0.275
7/21/2019,10:53:52 AM,Trout Bog,,720.6,18.2,18.7,0.01,18.8,12,74.4,-2.6,-2.6,70.1,5.94,73.9,-1.28,0,4.38,120.2,265.5,0.003,0.274,0.275
7/21/2019,10:53:54 AM,Trout Bog,,720.7,18.2,18.7,0.01,18.8,12,74.4,-2.6,-2.6,69.2,5.87,72.9,-1.31,0,4.37,120.3,265.8,0.003,0.274,0.275
7/21/2019,10:53:56 AM,Trout Bog,,720.7,18.2,18.8,0.01,18.8,12,74.2,-2.6,-2.6,68.7,5.84,72.4,-1.36,0,4.37,120.4,266.1,0.003,0.274,0.274
7/21/2019,10:53:58 AM,Trout Bog,,720.7,18.2,18.8,0.01,18.9,12,74,-2.5,-2.5,68.2,5.8,71.9,-1.4,0,4.37,120.5,266.4,0.003,0.274,0.275
