DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/24/2019,8:48:11 AM,Trout Bog,,707.8,16.9,18.5,0.01,18.7,12,68.8,-1.9,-1.9,76.9,6.93,82.5,-1.47,0,5.31,65.1,193.5,0.001,0.273,0.272
6/24/2019,8:48:13 AM,Trout Bog,,707.8,17,18.6,0.01,18.7,12,68.8,-1.9,-1.9,76.8,6.92,82.4,-1.43,0,5.12,76.3,210.7,0,0.272,0.275
6/24/2019,8:48:15 AM,Trout Bog,,707.8,17.1,18.7,0.01,18.9,12,68.8,-1.9,-1.9,76.7,6.91,82.4,-1.44,0,5.09,77.9,210.4,0.001,0.273,0.27
6/24/2019,8:48:17 AM,Trout Bog,,707.8,17.2,18.8,0.01,19,12,68.8,-1.9,-1.9,76.7,6.91,82.3,-1.43,0,5.09,77.6,209.1,0.002,0.273,0.273
6/24/2019,8:48:19 AM,Trout Bog,,707.9,17.3,18.9,0.01,19.1,12,68.8,-1.9,-1.9,76.6,6.9,82.2,-1.38,0,5.09,77.8,208.3,0.002,0.273,0.273
6/24/2019,8:48:21 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.8,-1.9,-1.9,76.5,6.89,82.1,-1.34,0,5.09,78,208.2,0,0.272,0.275
6/24/2019,8:48:23 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.8,-1.9,-1.9,76.4,6.89,82.1,-1.31,0,5.08,78.4,208.3,0.003,0.274,0.273
6/24/2019,8:48:25 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.8,-1.9,-1.9,76.4,6.89,82,-1.27,0,5.08,78.7,208.4,0.004,0.275,0.285
6/24/2019,8:48:27 AM,Trout Bog,,707.8,17.3,19,0.01,19.2,12,68.7,-1.9,-1.9,76.3,6.88,82,-1.27,0,5.07,79,208.7,0.005,0.275,0.304
6/24/2019,8:48:29 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.7,-1.9,-1.9,76.3,6.88,81.9,-1.25,0,5.06,79.4,208.9,0.009,0.278,0.337
6/24/2019,8:48:31 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.7,-1.9,-1.9,76.2,6.88,81.8,-1.23,0,5.06,79.8,209.2,0.013,0.281,0.357
6/24/2019,8:48:33 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.6,-1.9,-1.9,76.2,6.88,81.8,-1.3,0,5.05,80.2,209.5,0.022,0.288,0.385
6/24/2019,8:48:35 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.6,-1.9,-1.9,76.1,6.87,81.7,-1.34,0,5.04,80.5,209.8,0.033,0.295,0.411
6/24/2019,8:48:37 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.6,-1.9,-1.9,76.1,6.87,81.7,-1.36,0,5.04,80.9,210.2,0.046,0.304,0.438
6/24/2019,8:48:39 AM,Trout Bog,,707.8,17.3,19,0.01,19.1,12,68.6,-1.9,-1.9,76,6.87,81.6,-1.39,0,5.03,81.4,210.6,0.057,0.312,0.455
6/24/2019,8:48:41 AM,Trout Bog,,707.8,17.3,19,0.01,19.2,12,68.6,-1.8,-1.8,76,6.87,81.6,-1.4,0,5.01,82.2,211.2,0.071,0.322,0.478
6/24/2019,8:48:43 AM,Trout Bog,,707.8,17.3,19,0.01,19.2,12,68.5,-1.8,-1.8,76,6.87,81.6,-1.41,0,5,83,211.9,0.089,0.335,0.502
6/24/2019,8:48:45 AM,Trout Bog,,707.8,17.3,19,0.01,19.2,12,68.4,-1.8,-1.8,75.9,6.87,81.5,-1.44,0,4.98,83.8,212.6,0.106,0.347,0.515
6/24/2019,8:48:47 AM,Trout Bog,,707.8,17.3,19.1,0.01,19.2,12,68.3,-1.8,-1.8,75.8,6.87,81.4,-1.46,0,4.97,84.6,213.4,0.126,0.361,0.534
6/24/2019,8:48:49 AM,Trout Bog,,707.8,17.3,19.1,0.01,19.3,12,68.3,-1.8,-1.8,75.6,6.86,81.2,-1.45,0,4.96,85.4,214.1,0.146,0.375,0.549
6/24/2019,8:48:51 AM,Trout Bog,,707.8,17.4,19.2,0.01,19.3,12,68.1,-1.8,-1.8,75.3,6.83,80.8,-1.45,0,4.94,86.3,214.9,0.169,0.391,0.569
6/24/2019,8:48:53 AM,Trout Bog,,707.8,17.4,19.2,0.01,19.4,12,68,-1.8,-1.8,71.3,6.48,76.5,-1.44,0,4.93,87.1,215.6,0.192,0.408,0.594
6/24/2019,8:48:55 AM,Trout Bog,,707.8,17.4,19.3,0.01,19.4,13,67.9,-1.8,-1.8,70.3,6.4,75.5,-1.46,0,4.91,87.9,216.4,0.221,0.428,0.622
6/24/2019,8:48:57 AM,Trout Bog,,707.8,17.4,19.3,0.01,19.5,13,67.7,-1.8,-1.8,69.6,6.35,74.7,-1.46,0,4.9,88.6,217.1,0.246,0.445,0.66
6/24/2019,8:48:59 AM,Trout Bog,,707.8,17.5,19.4,0.01,19.6,13,67.6,-1.7,-1.7,69,6.3,74.1,-1.44,0,4.89,89.3,217.9,0.277,0.467,0.69
6/24/2019,8:49:01 AM,Trout Bog,,707.8,17.5,19.5,0.01,19.6,13,67.5,-1.7,-1.7,68.2,6.24,73.3,-1.42,0,4.87,90,218.6,0.308,0.489,0.719
6/24/2019,8:49:03 AM,Trout Bog,,707.8,17.5,19.5,0.01,19.7,13,67.3,-1.7,-1.7,64.2,5.88,68.9,-1.41,0,4.86,90.6,219.3,0.344,0.515,0.746
6/24/2019,8:49:05 AM,Trout Bog,,707.8,17.5,19.6,0.01,19.8,13,67.1,-1.7,-1.7,62.4,5.73,67,-1.41,0,4.85,91.2,220,0.379,0.539,0.768
6/24/2019,8:49:07 AM,Trout Bog,,707.8,17.6,19.7,0.01,19.9,13,66.9,-1.7,-1.7,61.1,5.62,65.6,-1.37,0,4.84,91.7,220.7,0.414,0.563,0.802
6/24/2019,8:49:09 AM,Trout Bog,,707.8,17.7,19.9,0.01,20.1,13,66.6,-1.6,-1.6,59.6,5.5,64,-1.3,0,4.83,92.3,221.5,0.448,0.588,0.824
6/24/2019,8:49:11 AM,Trout Bog,,707.8,17.8,20.1,0.01,20.3,13,66.2,-1.6,-1.6,55.1,5.11,59.2,-1.22,0,4.82,92.8,222.2,0.479,0.61,0.838
6/24/2019,8:49:13 AM,Trout Bog,,707.8,17.9,20.8,0.01,21.1,14,63.9,-1.3,-1.3,53.2,5.06,57.1,-1.17,0,4.8,93.4,222.9,0.515,0.634,0.861
6/24/2019,8:49:15 AM,Trout Bog,,707.8,18,21,0.01,21.2,14,63.8,-1.3,-1.3,51.4,4.9,55.2,-1.12,0,4.79,94,223.7,0.545,0.655,0.872
6/24/2019,8:49:17 AM,Trout Bog,,707.8,18.2,21.2,0.01,21.4,14,63.6,-1.3,-1.3,49.9,4.76,53.6,-1.11,0,4.77,94.6,224.4,0.579,0.68,0.893
6/24/2019,8:49:19 AM,Trout Bog,,707.8,18.3,21.4,0.01,21.7,14,63.3,-1.3,-1.3,45.1,4.32,48.4,-1.09,0,4.76,95.2,225.2,0.61,0.701,0.908
6/24/2019,8:49:21 AM,Trout Bog,,707.8,18.4,21.5,0.01,21.8,14,63.2,-1.3,-1.3,42,4.03,45.1,-1.08,0,4.75,95.9,226,0.645,0.726,0.929
6/24/2019,8:49:23 AM,Trout Bog,,707.8,18.4,21.6,0.01,21.9,14,63,-1.3,-1.2,40,3.85,43,-1.12,0,4.74,96.5,226.7,0.676,0.748,0.957
6/24/2019,8:49:25 AM,Trout Bog,,707.9,18.6,21.9,0.01,22.2,14,62.8,-1.2,-1.2,34.8,3.35,37.4,-1.19,0,4.73,97.1,227.4,0.71,0.772,0.969
6/24/2019,8:49:27 AM,Trout Bog,,707.9,18.7,22.1,0.01,22.4,14,62.7,-1.2,-1.2,31,2.99,33.3,-1.25,0,4.71,97.8,228.1,0.742,0.795,0.984
6/24/2019,8:49:29 AM,Trout Bog,,707.8,18.9,22.4,0.01,22.7,15,62.6,-1.2,-1.2,28.5,2.75,30.6,-1.29,0,4.7,98.5,228.8,0.776,0.818,1.013
6/24/2019,8:49:31 AM,Trout Bog,,707.9,19.2,22.8,0.01,23.1,15,62.2,-1.2,-1.2,26.2,2.54,28.1,-1.3,0,4.69,99.2,229.5,0.81,0.842,1.028
6/24/2019,8:49:33 AM,Trout Bog,,707.8,19.5,23.2,0.01,23.5,15,61.8,-1.1,-1.1,20.8,2.03,22.4,-1.31,0,4.67,99.9,230.2,0.842,0.865,1.046
6/24/2019,8:49:35 AM,Trout Bog,,707.8,19.8,23.8,0.01,24.1,15,61.4,-1.1,-1.1,18.8,1.84,20.2,-1.3,0,4.66,100.6,230.7,0.873,0.886,1.056
6/24/2019,8:49:37 AM,Trout Bog,,707.8,20.1,24.3,0.01,24.6,16,60.9,-1.1,-1.1,17.7,1.74,19,-1.31,0,4.65,101.2,231.1,0.9,0.906,1.073
6/24/2019,8:49:39 AM,Trout Bog,,707.8,20.4,24.7,0.01,25.1,16,60.5,-1,-1,16.8,1.66,18,-1.3,0,4.63,101.7,231.5,0.926,0.924,1.083
6/24/2019,8:49:41 AM,Trout Bog,,707.8,20.7,25.2,0.01,25.6,16,60,-1,-1,16.1,1.6,17.3,-1.3,0,4.62,102.3,231.8,0.956,0.945,1.094
6/24/2019,8:49:43 AM,Trout Bog,,707.8,20.9,25.7,0.01,26.1,17,59.5,-0.9,-0.9,15.4,1.55,16.6,-1.28,0,4.61,102.9,232,0.982,0.963,1.125
6/24/2019,8:49:45 AM,Trout Bog,,707.8,21.1,26.1,0.01,26.5,17,59,-0.9,-0.9,14.8,1.49,15.9,-1.27,0,4.6,103.4,232.1,1.008,0.981,1.161
6/24/2019,8:49:47 AM,Trout Bog,,707.8,21.2,26.4,0.01,26.8,17,58.6,-0.9,-0.8,11.1,1.12,11.9,-1.25,0,4.59,104,232.1,1.036,1.001,1.184
6/24/2019,8:49:49 AM,Trout Bog,,707.8,21.3,26.7,0.01,27.1,17,58.2,-0.8,-0.8,10.3,1.05,11,-1.28,0,4.57,104.5,232,1.061,1.019,1.209
6/24/2019,8:49:51 AM,Trout Bog,,707.8,21.4,27,0.01,27.4,18,57.7,-0.8,-0.8,9.8,1,10.5,-1.27,0,4.56,105,231.9,1.092,1.04,1.255
6/24/2019,8:49:53 AM,Trout Bog,,707.8,21.6,27.3,0.01,27.7,18,57.3,-0.8,-0.7,9.4,0.97,10.1,-1.26,0,4.55,105.6,231.8,1.12,1.06,1.273
6/24/2019,8:49:55 AM,Trout Bog,,707.8,21.7,27.6,0.01,28,18,56.9,-0.7,-0.7,9,0.93,9.7,-1.26,0,4.54,106.1,231.6,1.152,1.082,1.291
6/24/2019,8:49:57 AM,Trout Bog,,707.8,21.8,28.5,0.01,29,19,54.8,-0.6,-0.6,8.7,0.92,9.3,-1.27,0,4.52,106.5,231.4,1.181,1.103,1.311
6/24/2019,8:49:59 AM,Trout Bog,,707.8,21.9,28.8,0.01,29.3,19,54.5,-0.5,-0.5,8.4,0.9,9,-1.28,0,4.51,107,231.3,1.214,1.126,1.338
6/24/2019,8:50:01 AM,Trout Bog,,707.8,22,29.1,0.01,29.6,19,54.1,-0.5,-0.5,8.1,0.87,8.7,-1.29,0,4.5,107.4,231.2,1.242,1.146,1.375
6/24/2019,8:50:03 AM,Trout Bog,,707.8,22.1,29.4,0.01,30,19,53.6,-0.5,-0.5,7.7,0.83,8.3,-1.27,0,4.49,107.8,231.1,1.276,1.17,1.413
6/24/2019,8:50:05 AM,Trout Bog,,707.8,22.2,29.7,0.01,30.2,19,53.2,-0.5,-0.5,7.2,0.78,7.8,-1.26,0,4.48,108.2,231.1,1.309,1.193,1.437
6/24/2019,8:50:07 AM,Trout Bog,,707.8,22.2,29.8,0.01,30.4,19,52.9,-0.4,-0.4,6.8,0.74,7.3,-1.24,0,4.47,108.6,231.2,1.345,1.218,1.485
6/24/2019,8:50:09 AM,Trout Bog,,707.9,22.2,30,0.01,30.5,19,52.6,-0.4,-0.4,6.4,0.69,6.8,-1.26,0,4.47,109,231.4,1.381,1.243,1.501
6/24/2019,8:50:11 AM,Trout Bog,,707.8,22.2,30.1,0.01,30.6,20,52.3,-0.4,-0.4,6,0.66,6.4,-1.26,0,4.46,109.4,231.6,1.413,1.266,1.527
6/24/2019,8:50:13 AM,Trout Bog,,707.8,22.2,30.2,0.01,30.7,20,52,-0.4,-0.4,5.7,0.62,6.1,-1.25,0,4.45,109.8,232,1.454,1.295,1.549
6/24/2019,8:50:15 AM,Trout Bog,,707.7,22.2,30.4,0.01,30.9,20,51.6,-0.4,-0.4,5.4,0.59,5.8,-1.26,0,4.44,110.1,232.4,1.489,1.319,1.558
6/24/2019,8:50:17 AM,Trout Bog,,707.8,22.2,30.6,0.01,31.1,20,51.2,-0.4,-0.3,5.1,0.57,5.5,-1.28,0,4.43,110.5,232.9,1.526,1.345,1.568
6/24/2019,8:50:19 AM,Trout Bog,,707.8,22.2,30.7,0.01,31.3,20,50.9,-0.3,-0.3,4.9,0.54,5.2,-1.31,0,4.43,110.8,233.4,1.566,1.373,1.583
6/24/2019,8:50:21 AM,Trout Bog,,707.8,22.2,30.8,0.01,31.3,20,50.6,-0.3,-0.3,4.7,0.52,5,-1.32,0,4.42,111.1,233.9,1.6,1.397,1.636
6/24/2019,8:50:23 AM,Trout Bog,,707.8,22.1,30.8,0.01,31.4,20,50.3,-0.3,-0.3,4.5,0.51,4.8,-1.33,0,4.41,111.3,234.5,1.635,1.422,1.641
6/24/2019,8:50:25 AM,Trout Bog,,707.8,22,30.8,0.01,31.4,20,50,-0.3,-0.3,4.3,0.49,4.7,-1.29,0,4.41,111.5,235.1,1.674,1.45,1.665
6/24/2019,8:50:27 AM,Trout Bog,,707.8,21.9,30.8,0.01,31.4,20,49.7,-0.3,-0.3,4.2,0.47,4.5,-1.27,0,4.4,111.7,235.4,1.709,1.474,1.685
6/24/2019,8:50:29 AM,Trout Bog,,707.8,21.7,30.7,0.01,31.3,20,49.4,-0.3,-0.3,4,0.46,4.3,-1.25,0,4.4,111.9,235.5,1.744,1.499,1.712
6/24/2019,8:50:31 AM,Trout Bog,,707.8,21.5,30.6,0.01,31.1,20,49,-0.2,-0.2,3.9,0.45,4.2,-1.21,0,4.39,112,235.3,1.777,1.522,1.723
6/24/2019,8:50:33 AM,Trout Bog,,707.8,21.3,30.4,0.01,30.9,20,48.7,-0.2,-0.2,3.8,0.44,4.1,-1.19,0,4.39,112,234.8,1.814,1.548,1.748
6/24/2019,8:50:35 AM,Trout Bog,,707.8,20.9,30,0.01,30.5,20,48.4,-0.2,-0.2,3.7,0.43,4,-1.17,0,4.39,112,234,1.846,1.57,1.764
