DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
8/5/2024,11:48:59 AM,Trout Bog,BogGhost,722.4,19.8,21,0.01,21.1,14,21.951,,,64.2,5.62,,-0.16,0,3.92,143.6,313.1,-0.001,0,0.005
8/5/2024,11:49:01 AM,Trout Bog,BogGhost,722.3,19.8,21,0.01,21.1,14,21.946,,,64.2,5.62,,-0.15,0,3.92,143.7,313.8,-0.001,0.032,0.014
8/5/2024,11:49:03 AM,Trout Bog,BogGhost,722.4,19.8,21,0.01,21.1,14,21.939,,,64.2,5.62,,-0.14,0,3.92,143.8,314.5,-0.002,0.064,-0.014
8/5/2024,11:49:05 AM,Trout Bog,BogGhost,722.4,19.8,21,0.01,21.2,14,21.929,,,64.2,5.62,,-0.13,0,3.71,155.9,334.6,-0.001,0.096,0.011
8/5/2024,11:49:07 AM,Trout Bog,BogGhost,722.3,19.8,21.1,0.01,21.2,14,21.913,,,64.1,5.62,,-0.14,0,3.72,155.2,333.8,-0.001,0.128,-0.007
8/5/2024,11:49:09 AM,Trout Bog,BogGhost,722.3,19.9,21.1,0.01,21.2,14,21.895,,,64,5.61,,-0.19,0,3.78,151.7,329.6,0,0.16,0.018
8/5/2024,11:49:11 AM,Trout Bog,BogGhost,722.4,19.9,21.2,0.01,21.3,14,21.879,,,64,5.61,,-0.18,0,3.81,149.9,327.2,0.001,0.192,0.013
8/5/2024,11:49:13 AM,Trout Bog,BogGhost,722.3,20,21.2,0.01,21.4,14,21.868,,,64,5.61,,-0.2,0,3.83,148.9,326.4,0,0.224,-0.006
8/5/2024,11:49:15 AM,Trout Bog,BogGhost,722.3,20,21.3,0.01,21.4,14,21.858,,,63.9,5.61,,-0.2,0,3.84,148.4,326,0.001,0.256,0.007
8/5/2024,11:49:17 AM,Trout Bog,BogGhost,722.3,20.1,21.3,0.01,21.5,14,21.85,,,63.9,5.6,,-0.21,0,3.84,148,325.9,0,0.288,-0.007
8/5/2024,11:49:19 AM,Trout Bog,BogGhost,722.4,20.1,21.4,0.01,21.5,14,21.845,,,63.9,5.6,,-0.22,0,3.85,147.7,325.9,0.001,0.32,0.005
8/5/2024,11:49:21 AM,Trout Bog,BogGhost,722.3,20.1,21.4,0.01,21.5,14,21.833,,,63.8,5.6,,-0.2,0,3.85,147.5,325.9,0.003,0.352,0.022
8/5/2024,11:49:23 AM,Trout Bog,BogGhost,722.3,20.1,21.4,0.01,21.5,14,21.818,,,63.8,5.6,,-0.2,0,3.86,147.3,326.1,0.005,0.384,0.042
8/5/2024,11:49:25 AM,Trout Bog,BogGhost,722.3,20.1,21.4,0.01,21.5,14,21.802,,,63.7,5.59,,-0.22,0,3.86,147.1,326.3,0.009,0.416,0.072
8/5/2024,11:49:27 AM,Trout Bog,BogGhost,722.4,20.1,21.4,0.01,21.5,14,21.786,,,63.7,5.59,,-0.22,0,3.86,147,326.6,0.015,0.448,0.092
8/5/2024,11:49:29 AM,Trout Bog,BogGhost,722.4,20.1,21.4,0.01,21.5,14,21.766,,,63.7,5.6,,-0.22,0,3.86,146.9,326.9,0.023,0.48,0.129
8/5/2024,11:49:31 AM,Trout Bog,BogGhost,722.3,20.1,21.4,0.01,21.6,14,21.741,,,63.7,5.6,,-0.23,0,3.87,146.5,327,0.036,0.512,0.176
