DATE,TIME,SITE,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
8/9/2024,9:22:00 AM,Trout Bog,,717.7,20.6,23.2,0.01,23.4,15,19.131,,,58.6,5.42,,-0.22,0,4.17,127.1,295.4,-0.001,0,0.008
8/9/2024,9:22:02 AM,Trout Bog,,717.8,20.6,23.2,0.01,23.4,15,19.136,,,58.5,5.41,,-0.22,0,4.17,127.2,296,0,0.003,0.014
8/9/2024,9:22:04 AM,Trout Bog,,717.7,20.6,23.2,0.01,23.4,15,19.136,,,58.5,5.41,,-0.22,0,4.17,127.2,296.7,-0.001,0.006,-0.007
8/9/2024,9:22:06 AM,Trout Bog,,717.7,20.6,23.2,0.01,23.4,15,19.131,,,58.4,5.4,,-0.22,0,4.1,131.3,297.4,-0.001,0.009,0.012
8/9/2024,9:22:08 AM,Trout Bog,,717.8,20.6,23.2,0.01,23.4,15,19.12,,,58.4,5.4,,-0.23,0,4.09,131.9,298.5,-0.001,0.012,-0.01
8/9/2024,9:22:10 AM,Trout Bog,,717.8,20.6,23.2,0.01,23.5,15,19.111,,,58.3,5.4,,-0.23,0,4.08,132.3,299.7,-0.001,0.015,0.007
8/9/2024,9:22:12 AM,Trout Bog,,717.7,20.6,23.2,0.01,23.5,15,19.108,,,58.3,5.4,,-0.22,0,4.1,131.5,300.6,-0.002,0.018,-0.007
8/9/2024,9:22:14 AM,Trout Bog,,717.8,20.6,23.3,0.01,23.5,15,19.106,,,58.3,5.39,,-0.22,0,4.12,130.5,301.4,-0.001,0.021,-0.003
8/9/2024,9:22:16 AM,Trout Bog,,717.8,20.7,23.3,0.01,23.5,15,19.106,,,58.2,5.39,,-0.23,0,4.13,129.8,302.1,-0.001,0.024,0.009
8/9/2024,9:22:18 AM,Trout Bog,,717.7,20.7,23.3,0.01,23.5,15,19.108,,,58.2,5.39,,-0.23,0,4.14,129.3,302.6,-0.001,0.027,-0.009
8/9/2024,9:22:20 AM,Trout Bog,,717.8,20.7,23.3,0.01,23.6,15,19.116,,,58.2,5.39,,-0.22,0,4.14,129,303.2,-0.001,0.03,0.01
