Date,Time,Site,PROBE_ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp,Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position,,,
6/10/2024,9:50:18 AM,Trout Bog,BogGhost,721.2,15.6,26.1,0.01,26.5,17,3.937,,,-3.8,-0.5,,0.75,0,4.02,131.9,103.9,8.681,6.104,6.323,,,
6/10/2024,9:50:20 AM,Trout Bog,BogGhost,721.1,15.8,26.4,0.01,26.8,17,3.94,,,-3.8,-0.5,,0.78,0,4.04,131.2,103.1,8.713,6.127,6.378,,,
6/10/2024,9:50:22 AM,Trout Bog,BogGhost,721.2,16,26.8,0.01,27.1,17,3.942,,,-3.8,-0.5,,0.8,0,4.05,130.4,102.3,8.743,6.147,6.37,,,
6/10/2024,9:50:24 AM,Trout Bog,BogGhost,721.1,16.2,27.2,0.01,27.5,18,3.945,,,-3.8,-0.5,,0.82,0,4.07,129.5,101.5,8.778,6.172,6.441,,,
6/10/2024,9:50:26 AM,Trout Bog,BogGhost,721.1,16.5,27.5,0.01,27.9,18,3.947,,,-3.8,-0.5,,0.86,0,4.09,128.5,100.7,8.808,6.193,6.428,,,
6/10/2024,9:50:28 AM,Trout Bog,BogGhost,721.1,16.7,27.9,0.01,28.3,18,3.95,,,-3.8,-0.5,,0.9,0,4.1,127.5,99.9,8.844,6.219,6.461,,,
6/10/2024,9:50:30 AM,Trout Bog,BogGhost,721.1,17,28.4,0.01,28.7,18,3.953,,,-3.8,-0.5,,0.95,0,4.12,126.5,99,8.877,6.242,6.477,,,
6/10/2024,9:50:32 AM,Trout Bog,BogGhost,721.1,17.2,28.8,0.01,29.2,19,3.956,,,-3.8,-0.5,,1,0,4.14,125.5,98.2,8.915,6.268,6.502,,,
6/10/2024,9:50:34 AM,Trout Bog,BogGhost,721.1,17.5,29.2,0.01,29.6,19,3.958,,,-3.8,-0.51,,1.03,0,4.16,124.5,97.3,8.95,6.293,6.54,,,
6/10/2024,9:50:36 AM,Trout Bog,BogGhost,721.1,17.7,29.6,0.01,30,19,3.961,,,-3.9,-0.51,,1.06,0,4.17,123.7,91.4,8.988,6.32,6.535,,,
6/10/2024,9:50:38 AM,Trout Bog,BogGhost,721.2,18,30,0.01,30.4,20,3.963,,,-3.9,-0.51,,1.13,0,4.19,122.9,90.9,9.022,6.344,6.545,,,
6/10/2024,9:50:40 AM,Trout Bog,BogGhost,721.1,18.2,30.5,0.01,30.9,20,3.964,,,-3.9,-0.51,,1.16,0,4.2,122.2,90.4,9.058,6.369,6.569,,,
6/10/2024,9:50:42 AM,Trout Bog,BogGhost,721,18.5,30.8,0.01,31.3,20,3.965,,,-3.9,-0.51,,1.18,0,4.21,121.5,89.6,9.091,6.392,6.584,,,
6/10/2024,9:50:44 AM,Trout Bog,BogGhost,721.2,18.7,31.2,0.01,31.6,20,3.966,,,-3.9,-0.51,,1.18,0,4.23,120.8,89.1,9.123,6.414,6.612,,,
6/10/2024,9:50:46 AM,Trout Bog,BogGhost,721,18.9,31.6,0.01,32,21,3.965,,,-3.9,-0.51,,1.17,0,4.24,120.1,88.6,9.157,6.438,6.634,,,
6/10/2024,9:50:48 AM,Trout Bog,BogGhost,721.1,19.1,32,0.01,32.4,21,3.965,,,-3.9,-0.51,,1.17,0,4.25,119.5,88.1,9.186,6.459,6.624,,,
6/10/2024,9:50:50 AM,Trout Bog,BogGhost,721.1,19.3,32.3,0.01,32.7,21,3.964,,,-3.9,-0.51,,1.21,0,4.26,119,87.6,9.218,6.481,6.665,,,
6/10/2024,9:50:52 AM,Trout Bog,BogGhost,721.1,19.6,32.7,0.01,33.1,21,3.963,,,-3.9,-0.51,,1.2,0,4.27,118.4,87.1,9.246,6.502,6.653,,,
6/10/2024,9:50:54 AM,Trout Bog,BogGhost,721,19.8,33,0.01,33.5,21,3.963,,,-3.9,-0.51,,1.23,0,4.28,117.9,86.6,9.276,6.523,6.708,,,
6/10/2024,9:50:56 AM,Trout Bog,BogGhost,721.2,20,33.4,0.01,33.8,22,3.964,,,-3.9,-0.51,,1.27,0,4.29,117.4,86.2,9.302,6.541,6.675,,,
6/10/2024,9:50:58 AM,Trout Bog,BogGhost,721,20.2,33.7,0.01,34.2,22,3.965,,,-3.9,-0.51,,1.33,0,4.3,116.9,85.8,9.333,6.562,6.747,,,
6/10/2024,9:51:00 AM,Trout Bog,BogGhost,721,20.4,34.1,0.01,34.5,22,3.966,,,-3.9,-0.51,,1.38,0,4.31,116.4,85.4,9.357,6.579,6.717,,,
6/10/2024,9:51:02 AM,Trout Bog,BogGhost,721.2,20.6,34.4,0.02,34.9,22,3.968,,,-3.9,-0.51,,1.47,0,4.31,116,84.4,9.382,6.597,6.73,,,
6/10/2024,9:51:04 AM,Trout Bog,BogGhost,721,20.8,34.8,0.02,35.2,23,3.97,,,-3.9,-0.51,,1.53,0,4.32,115.6,83.6,9.405,6.613,6.767,,,
6/10/2024,9:51:06 AM,Trout Bog,BogGhost,721.1,21,35.1,0.02,35.6,23,3.972,,,-3.9,-0.51,,1.61,0,4.33,115.2,82.8,9.429,6.63,6.753,,,
6/10/2024,9:51:08 AM,Trout Bog,BogGhost,721.1,21.2,35.4,0.02,35.9,23,3.975,,,-3.9,-0.51,,1.69,0,4.34,114.8,82.1,9.451,6.645,6.791,,,
6/10/2024,9:51:10 AM,Trout Bog,BogGhost,721.1,21.4,35.7,0.02,36.2,23,3.977,,,-3.9,-0.51,,1.76,0,4.34,114.4,81.3,9.472,6.66,6.777,,,
6/10/2024,9:51:12 AM,Trout Bog,BogGhost,721.1,21.5,36,0.02,36.5,23,3.979,,,-3.9,-0.51,,1.83,0,4.35,114,80.6,9.493,6.675,6.823,,,
6/10/2024,9:51:14 AM,Trout Bog,BogGhost,721.1,21.7,36.3,0.02,36.8,24,3.981,,,-3.9,-0.51,,1.88,0,4.36,113.7,79.9,9.511,6.688,6.8,,,
6/10/2024,9:51:16 AM,Trout Bog,BogGhost,721.1,21.9,36.5,0.02,37,24,3.984,,,-3.9,-0.51,,1.93,0,4.36,113.3,79.1,9.532,6.702,6.816,,,
6/10/2024,9:51:18 AM,Trout Bog,BogGhost,721.2,22,36.8,0.02,37.3,24,3.986,,,-3.9,-0.51,,1.98,0,4.37,112.9,78.4,9.551,6.716,6.833,,,
6/10/2024,9:51:20 AM,Trout Bog,BogGhost,721.2,22.2,37.1,0.02,37.6,24,3.989,,,-3.9,-0.51,,2.02,0,4.38,112.6,77.6,9.571,6.73,6.837,,,
6/10/2024,9:51:22 AM,Trout Bog,BogGhost,721,22.3,37.3,0.02,37.8,24,3.991,,,-3.9,-0.51,,2.05,0,4.38,112.2,76.9,9.589,6.743,6.851,,,
6/10/2024,9:51:24 AM,Trout Bog,BogGhost,721,22.5,37.6,0.02,38,24,3.993,,,-3.9,-0.51,,2.1,0,4.39,111.8,76,9.609,6.757,6.885,,,
6/10/2024,9:51:26 AM,Trout Bog,BogGhost,721.1,22.6,37.8,0.02,38.3,25,3.995,,,-3.9,-0.51,,2.09,0,4.4,111.4,75.2,9.626,6.768,6.858,,,
6/10/2024,9:51:28 AM,Trout Bog,BogGhost,721.1,22.8,38,0.02,38.5,25,3.997,,,-3.9,-0.51,,2.13,0,4.4,111.1,74.4,9.645,6.782,6.902,,,
6/10/2024,9:51:30 AM,Trout Bog,BogGhost,721,22.9,38.3,0.02,38.8,25,3.999,,,-3.9,-0.51,,2.13,0,4.41,110.7,73.5,9.659,6.791,6.842,,,
6/10/2024,9:51:32 AM,Trout Bog,BogGhost,721.2,23.1,38.6,0.02,39.1,25,4,,,-3.9,-0.51,,2.12,0,4.42,110.3,72.7,9.675,6.803,6.87,,,
6/10/2024,9:51:34 AM,Trout Bog,BogGhost,721.1,23.3,38.9,0.02,39.4,25,4.001,,,-3.9,-0.51,,2.14,0,4.43,109.9,71.8,9.685,6.81,6.846,,,
6/10/2024,9:51:36 AM,Trout Bog,BogGhost,721,23.4,39.1,0.02,39.6,25,4.002,,,-3.9,-0.51,,2.12,0,4.43,109.5,71,9.694,6.816,6.837,,,
6/10/2024,9:51:38 AM,Trout Bog,BogGhost,721,23.5,39.3,0.02,39.8,26,4.001,,,-3.9,-0.51,,2.1,0,4.44,109.1,70.2,9.699,6.82,6.823,,,
6/10/2024,9:51:40 AM,Trout Bog,BogGhost,721.1,23.6,39.4,0.02,40,26,4,,,-3.9,-0.51,,2.07,0,4.45,108.8,69.4,9.705,6.824,6.791,,,
6/10/2024,9:51:42 AM,Trout Bog,BogGhost,721.1,23.6,39.5,0.02,40,26,3.999,,,-3.9,-0.51,,2.05,0,4.45,108.6,68.7,9.708,6.826,6.813,,,
6/10/2024,9:51:44 AM,Trout Bog,BogGhost,721.1,23.6,39.4,0.02,39.9,26,3.998,,,-3.9,-0.51,,2.03,0,4.45,108.4,67.9,9.711,6.828,6.798,,,
6/10/2024,9:51:46 AM,Trout Bog,BogGhost,721.2,23.5,39.3,0.02,39.8,26,3.996,,,-3.9,-0.51,,2.05,0,4.46,108.2,67.2,9.713,6.83,6.811,,,
6/10/2024,9:51:48 AM,Trout Bog,BogGhost,721,23.4,39.1,0.02,39.6,25,3.996,,,-3.9,-0.51,,2.06,0,4.46,108.2,66.6,9.718,6.833,6.837,,,
6/10/2024,9:51:50 AM,Trout Bog,BogGhost,721.1,23.3,39,0.02,39.5,25,3.996,,,-3.9,-0.51,,2.04,0,4.46,108.1,66,9.718,6.833,6.83,,,
6/10/2024,9:51:52 AM,Trout Bog,BogGhost,721.1,23.3,38.9,0.02,39.4,25,3.996,,,-3.9,-0.51,,2.05,0,4.46,108.1,65.5,9.724,6.837,6.876,,,
6/10/2024,9:51:54 AM,Trout Bog,BogGhost,721,23.3,38.9,0.02,39.4,25,3.998,,,-3.9,-0.51,,2.13,0,4.46,108,65,9.73,6.842,6.913,,,
6/10/2024,9:51:56 AM,Trout Bog,BogGhost,721.2,23.3,38.9,0.02,39.4,25,4.001,,,-3.9,-0.51,,2.15,0,4.46,108.1,64.5,9.738,6.847,6.965,,,
6/10/2024,9:51:58 AM,Trout Bog,BogGhost,721,23.4,39.1,0.02,39.6,25,4.005,,,-3.9,-0.51,,2.23,0,4.46,108.1,64,9.751,6.857,7.025,,,
6/10/2024,9:52:00 AM,Trout Bog,BogGhost,721.1,23.7,39.6,0.02,40.2,26,4.011,,,-3.9,-0.52,,2.32,0,4.46,108,63.5,9.764,6.865,7.038,,,
6/10/2024,9:52:02 AM,Trout Bog,BogGhost,721.1,24.2,40.3,0.02,40.9,26,4.018,,,-3.9,-0.52,,2.45,0,4.46,107.9,62.9,9.783,6.879,7.124,,,
6/10/2024,9:52:04 AM,Trout Bog,BogGhost,721,24.7,41.2,0.02,41.7,27,4.027,,,-3.9,-0.52,,2.63,0,4.47,107.6,62.3,9.8,6.891,7.134,,,
6/10/2024,9:52:06 AM,Trout Bog,BogGhost,721.1,25.3,42.2,0.02,42.8,27,4.036,,,-3.9,-0.52,,2.83,0,4.47,107.3,61.6,9.825,6.908,7.196,,,
6/10/2024,9:52:08 AM,Trout Bog,BogGhost,721,26,43.3,0.02,43.9,28,4.045,,,-3.9,-0.52,,2.97,0,4.48,106.9,55.7,9.848,6.925,7.202,,,
6/10/2024,9:52:10 AM,Trout Bog,BogGhost,721.1,26.6,44.4,0.02,45,29,4.054,,,-4,-0.52,,3.12,0,4.49,106.5,55.9,9.878,6.946,7.25,,,
6/10/2024,9:52:12 AM,Trout Bog,BogGhost,721.1,27.2,45.3,0.02,45.9,29,4.062,,,-4,-0.52,,3.29,0,4.5,106.1,55.7,9.907,6.966,7.267,,,
6/10/2024,9:52:14 AM,Trout Bog,BogGhost,721.1,27.6,46,0.02,46.6,30,4.07,,,-4,-0.52,,3.41,0,4.5,105.7,55.3,9.943,6.991,7.278,,,
6/10/2024,9:52:16 AM,Trout Bog,BogGhost,721,27.9,46.5,0.02,47.1,30,4.077,,,-4,-0.52,,3.5,0,4.51,105.4,55,9.977,7.015,7.301,,,
6/10/2024,9:52:18 AM,Trout Bog,BogGhost,721.1,28.1,46.9,0.02,47.5,30,4.083,,,-4,-0.52,,3.52,0,4.51,105.1,54.5,10.014,7.041,7.303,,,
6/10/2024,9:52:20 AM,Trout Bog,BogGhost,721.1,28.3,47.1,0.02,47.7,31,4.088,,,-4,-0.52,,3.61,0,4.52,104.8,54,10.056,7.071,7.352,,,
6/10/2024,9:52:22 AM,Trout Bog,BogGhost,721,28.4,47.2,0.02,47.9,31,4.091,,,-4,-0.52,,3.93,0,4.52,104.5,53.6,10.096,7.099,7.349,,,
6/10/2024,9:52:24 AM,Trout Bog,BogGhost,721,28.4,47.3,0.02,48,31,4.094,,,-4,-0.53,,5.22,0,4.53,104.4,53.2,10.14,7.13,7.359,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
